SA3_CODE_2021,F_Malta_0_4,F_Malta_5_14,F_Malta_15_24,F_Malta_25_44,F_Malta_45_54,F_Malta_55_64,F_Malta_65_74,F_Malta_75_84,F_Malta_85ov,F_Malta_Tot,F_Mauritius_0_4,F_Mauritius_5_14,F_Mauritius_15_24,F_Mauritius_25_44,F_Mauritius_45_54,F_Mauritius_55_64,F_Mauritius_65_74,F_Mauritius_75_84,F_Mauritius_85ov,F_Mauritius_Tot,F_Myanmar_0_4,F_Myanmar_5_14,F_Myanmar_15_24,F_Myanmar_25_44,F_Myanmar_45_54,F_Myanmar_55_64,F_Myanmar_65_74,F_Myanmar_75_84,F_Myanmar_85ov,F_Myanmar_Tot,F_Nepal_0_4,F_Nepal_5_14,F_Nepal_15_24,F_Nepal_25_44,F_Nepal_45_54,F_Nepal_55_64,F_Nepal_65_74,F_Nepal_75_84,F_Nepal_85ov,F_Nepal_Tot,F_Netherlands_0_4,F_Netherlands_5_14,F_Netherlands_15_24,F_Netherlands_25_44,F_Netherlands_45_54,F_Netherlands_55_64,F_Netherlands_65_74,F_Netherlands_75_84,F_Netherlands_85ov,F_Netherlands_Tot,F_New_Zealand_0_4,F_New_Zealand_5_14,F_New_Zealand_15_24,F_New_Zealand_25_44,F_New_Zealand_45_54,F_New_Zealand_55_64,F_New_Zealand_65_74,F_New_Zealand_75_84,F_New_Zealand_85ov,F_New_Zealand_Tot,F_North_Macedonia_0_4,F_North_Macedonia_5_14,F_North_Macedonia_15_24,F_North_Macedonia_25_44,F_North_Macedonia_45_54,F_North_Macedonia_55_64,F_North_Macedonia_65_74,F_North_Macedonia_75_84,F_North_Macedonia_85ov,F_North_Macedonia_Tot,F_Pakistan_0_4,F_Pakistan_5_14,F_Pakistan_15_24,F_Pakistan_25_44,F_Pakistan_45_54,F_Pakistan_55_64,F_Pakistan_65_74,F_Pakistan_75_84,F_Pakistan_85ov,F_Pakistan_Tot,F_PNG_0_4,F_PNG_5_14,F_PNG_15_24,F_PNG_25_44,F_PNG_45_54,F_PNG_55_64,F_PNG_65_74,F_PNG_75_84,F_PNG_85ov,F_PNG_Tot,F_Philippines_0_4,F_Philippines_5_14,F_Philippines_15_24,F_Philippines_25_44,F_Philippines_45_54,F_Philippines_55_64,F_Philippines_65_74,F_Philippines_75_84,F_Philippines_85ov,F_Philippines_Tot,F_Poland_0_4,F_Poland_5_14,F_Poland_15_24,F_Poland_25_44,F_Poland_45_54,F_Poland_55_64,F_Poland_65_74,F_Poland_75_84,F_Poland_85ov,F_Poland_Tot,F_Samoa_0_4,F_Samoa_5_14,F_Samoa_15_24,F_Samoa_25_44,F_Samoa_45_54,F_Samoa_55_64,F_Samoa_65_74,F_Samoa_75_84,F_Samoa_85ov,F_Samoa_Tot,F_Scotland_0_4,F_Scotland_5_14,F_Scotland_15_24,F_Scotland_25_44,F_Scotland_45_54,F_Scotland_55_64,F_Scotland_65_74,F_Scotland_75_84,F_Scotland_85ov,F_Scotland_Tot,F_Singapore_0_4,F_Singapore_5_14,F_Singapore_15_24,F_Singapore_25_44,F_Singapore_45_54,F_Singapore_55_64,F_Singapore_65_74,F_Singapore_75_84,F_Singapore_85ov,F_Singapore_Tot,F_South_Africa_0_4,F_South_Africa_5_14,F_South_Africa_15_24,F_South_Africa_25_44,F_South_Africa_45_54,F_South_Africa_55_64,F_South_Africa_65_74,F_South_Africa_75_84,F_South_Africa_85ov,F_South_Africa_Tot,F_Sri_Lanka_0_4,F_Sri_Lanka_5_14,F_Sri_Lanka_15_24,F_Sri_Lanka_25_44,F_Sri_Lanka_45_54,F_Sri_Lanka_55_64,F_Sri_Lanka_65_74,F_Sri_Lanka_75_84,F_Sri_Lanka_85ov,F_Sri_Lanka_Tot,F_Taiwan_0_4,F_Taiwan_5_14,F_Taiwan_15_24,F_Taiwan_25_44,F_Taiwan_45_54,F_Taiwan_55_64,F_Taiwan_65_74,F_Taiwan_75_84,F_Taiwan_85ov,F_Taiwan_Tot,F_Thailand_0_4,F_Thailand_5_14,F_Thailand_15_24,F_Thailand_25_44,F_Thailand_45_54,F_Thailand_55_64,F_Thailand_65_74,F_Thailand_75_84,F_Thailand_85ov,F_Thailand_Tot,F_Turkey_0_4,F_Turkey_5_14,F_Turkey_15_24,F_Turkey_25_44,F_Turkey_45_54,F_Turkey_55_64,F_Turkey_65_74,F_Turkey_75_84,F_Turkey_85ov,F_Turkey_Tot,F_USA_0_4,F_USA_5_14,F_USA_15_24,F_USA_25_44,F_USA_45_54,F_USA_55_64,F_USA_65_74,F_USA_75_84,F_USA_85ov,F_USA_Tot
30801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,9,0,0,0,5,3,5,0,0,0,13,5,27,46,145,92,85,41,9,0,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,7,0,0,0,32,4,26,26,89,32,23,13,0,0,214,0,0,0,6,0,0,0,0,0,4,0,0,0,3,5,0,0,0,0,8,0,0,0,3,3,3,4,0,0,19,0,0,0,0,0,0,0,0,0,5,6,13,22,57,29,10,3,0,0,134,0,5,6,9,0,0,0,0,0,14,0,0,0,12,0,0,0,0,0,20,0,3,4,29,10,0,0,0,0,48,0,0,0,3,0,0,0,0,0,3,0,0,0,6,3,11,0,3,0,27
30803,0,0,0,0,0,0,4,4,0,7,0,0,0,0,0,4,0,0,0,3,0,0,0,4,0,4,3,0,0,18,0,4,19,84,7,4,0,0,0,118,0,0,0,8,4,11,28,20,6,86,9,48,64,265,228,216,148,48,18,1038,0,0,0,3,0,0,0,0,0,4,3,5,3,11,3,4,0,0,0,23,0,0,16,25,31,27,8,0,0,109,3,56,86,300,150,121,67,18,4,796,0,0,0,7,6,0,5,3,0,15,0,0,3,0,0,0,0,0,0,6,0,0,4,19,10,41,28,27,5,132,3,4,6,4,9,8,0,0,0,31,5,30,42,110,66,41,22,11,0,334,4,5,19,46,19,3,0,0,0,100,0,5,0,16,0,0,0,0,0,26,0,5,11,57,30,14,5,0,0,136,0,0,0,0,0,0,0,0,0,0,0,7,4,33,13,29,23,7,0,115
30804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,3,14,0,0,0,0,0,12,0,0,0,0,0,0,7,4,0,9,0,0,0,17,10,17,10,9,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,6,9,0,0,0,0,7,0,4,5,35,15,12,6,3,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,8,0,0,0,27,5,0,0,4,0,0,0,0,0,14,0,0,0,3,0,0,0,0,0,4,0,0,0,10,6,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6
30805,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,7,0,0,0,13,0,0,0,0,0,14,0,0,0,3,4,21,19,7,0,55,0,36,94,255,201,184,112,39,7,929,0,0,0,0,0,0,0,0,0,0,0,9,0,16,0,0,0,0,0,20,0,0,9,18,26,19,0,0,0,63,0,51,62,214,98,66,54,8,0,557,0,0,0,6,4,6,5,0,0,24,0,0,0,0,4,0,0,0,0,4,0,0,3,24,17,23,19,12,6,102,0,6,0,4,4,0,0,0,0,18,0,35,56,121,98,36,18,11,0,383,0,6,6,15,8,0,0,0,0,35,0,0,0,0,0,0,0,0,0,5,0,0,6,52,32,10,7,0,0,112,0,0,0,0,0,0,0,0,0,4,0,12,0,29,13,13,13,0,0,91
30901,0,0,0,0,0,4,17,24,8,47,0,0,0,4,5,3,0,3,0,14,0,0,0,0,0,0,0,0,0,6,0,0,4,14,0,0,0,0,0,22,0,0,4,15,9,13,20,28,14,109,10,49,146,525,344,352,290,126,40,1879,0,0,0,5,0,8,5,0,3,29,0,0,0,0,0,0,0,0,0,5,0,0,0,19,24,22,7,5,0,71,0,11,12,105,42,70,35,19,0,288,0,0,0,31,7,9,27,11,8,102,0,0,0,4,4,0,0,0,0,9,0,0,3,34,32,29,37,27,8,172,0,8,7,17,10,11,5,3,0,73,0,10,25,142,62,48,40,18,0,350,0,0,0,10,4,0,0,3,0,17,0,0,4,36,14,8,14,7,0,86,0,9,8,77,34,10,0,4,0,151,0,0,0,6,8,0,4,3,0,18,0,16,25,109,29,20,23,10,0,232
30902,0,0,0,0,0,0,9,7,0,13,0,0,0,0,0,7,3,0,0,11,0,0,0,3,5,3,0,0,0,9,0,0,8,7,0,0,0,0,0,9,0,0,3,16,11,9,25,13,3,89,7,27,70,368,236,253,192,84,32,1272,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,19,23,11,5,5,0,65,0,11,7,84,29,35,18,4,0,187,0,4,5,28,5,8,6,8,4,72,0,0,3,0,0,0,0,0,0,6,0,0,0,18,18,22,33,26,18,137,0,5,0,9,6,0,3,0,0,19,0,13,22,70,45,31,27,8,8,223,0,0,0,0,0,5,3,0,0,9,0,0,0,12,0,0,4,0,0,16,0,8,3,44,16,9,0,0,0,87,0,0,0,0,0,0,5,0,0,7,0,21,25,84,20,29,21,11,0,212
30903,0,0,0,4,0,10,19,18,3,58,0,0,0,14,8,6,4,5,0,35,0,0,0,0,0,4,3,0,0,10,0,0,11,43,3,0,0,0,0,57,0,0,0,11,8,15,47,38,9,124,12,86,196,635,510,553,521,291,75,2876,0,0,0,6,3,3,0,0,0,15,0,0,5,33,9,0,4,0,0,64,0,0,12,10,10,27,23,3,0,80,4,23,46,225,104,117,61,18,3,600,0,0,4,14,10,18,23,14,3,89,0,0,6,0,3,11,5,5,0,22,0,12,8,18,29,55,75,66,21,279,0,0,4,10,17,17,12,3,0,64,0,6,42,92,86,78,62,32,9,402,0,3,5,15,9,6,14,8,0,48,0,0,0,61,9,6,13,0,0,97,0,4,22,115,67,28,9,0,0,245,0,0,0,3,11,11,10,8,0,49,5,17,7,45,15,21,26,3,0,144
30904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,18,6,6,39,0,8,36,101,124,142,69,41,11,523,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,3,0,0,23,0,0,0,23,0,11,8,0,0,50,0,0,0,0,8,5,11,0,0,15,0,0,0,0,0,0,0,0,0,4,0,3,0,11,10,13,14,0,5,53,0,0,0,0,9,0,9,0,0,11,0,5,11,17,23,18,11,8,0,94,0,0,0,0,0,5,3,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,3,11,6,3,3,0,0,30,0,0,0,0,0,0,0,0,0,0,0,8,4,23,11,18,14,0,0,76
30905,0,0,0,0,0,0,8,0,0,18,0,0,0,3,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,5,8,11,22,10,7,66,3,35,80,275,204,191,123,43,17,973,0,0,0,0,0,3,0,0,0,3,0,0,0,3,5,0,0,0,0,9,0,0,3,8,10,8,4,0,0,34,0,0,13,47,30,25,13,4,0,138,0,0,0,9,12,5,6,3,3,44,0,0,0,0,0,0,3,0,0,7,0,0,5,12,22,28,20,10,4,102,0,0,0,9,6,3,7,0,0,24,0,25,30,126,94,69,20,15,4,384,0,0,0,3,5,3,0,0,0,21,0,0,0,17,6,0,4,0,0,29,0,7,9,25,18,9,0,0,0,60,0,0,0,0,0,0,0,0,0,6,0,19,9,37,24,14,10,0,0,116
30906,0,0,0,0,0,6,8,5,0,17,0,0,4,5,0,3,0,0,0,16,0,0,0,3,4,0,0,0,0,10,0,0,0,27,0,0,0,0,0,25,0,0,0,8,6,10,32,30,11,101,7,103,264,833,564,461,310,155,42,2749,0,0,0,5,3,0,0,0,5,7,0,3,4,13,4,3,3,0,0,35,0,0,0,20,26,14,11,3,0,75,0,12,23,144,100,80,47,5,5,426,0,3,0,24,7,9,17,3,0,66,0,0,3,5,4,7,3,0,0,26,0,3,9,39,24,35,40,31,7,193,0,6,5,20,7,17,8,0,0,64,6,22,55,155,85,67,33,26,8,452,0,0,3,11,3,5,7,0,3,34,0,5,0,43,13,11,4,0,0,76,0,5,13,73,37,15,5,0,0,156,0,0,0,5,3,4,3,0,0,12,0,12,13,64,19,15,14,5,0,145
30907,0,0,0,3,0,10,14,15,6,45,0,0,0,15,9,7,19,6,0,59,0,0,7,15,5,0,0,0,0,26,0,0,3,56,0,0,0,0,0,63,0,0,8,17,20,16,55,37,13,172,42,572,964,2586,1367,991,556,233,58,7374,0,0,0,3,9,3,4,0,0,19,0,9,8,44,13,3,0,5,0,79,0,0,12,36,36,14,12,0,0,109,7,38,62,396,138,108,74,11,6,846,0,0,3,41,17,11,33,3,3,118,0,0,3,11,22,22,14,3,0,83,0,13,29,70,87,97,80,50,20,439,0,7,14,48,28,15,15,6,0,121,4,101,194,498,342,222,87,54,5,1519,0,9,11,32,26,16,13,7,0,108,0,10,7,100,18,14,5,0,0,155,6,16,20,134,55,24,12,0,0,265,0,5,0,22,18,12,0,0,0,62,0,23,28,94,36,31,27,15,0,250
30908,0,0,0,0,0,8,7,17,4,33,0,0,0,10,7,6,4,6,0,26,0,0,0,3,4,4,0,0,0,11,0,0,3,8,0,0,0,0,0,18,0,7,4,6,10,14,23,23,15,95,7,73,188,484,344,297,278,117,40,1828,0,0,0,3,3,6,0,6,0,16,0,0,0,10,0,0,0,0,0,12,0,0,5,3,16,8,3,0,0,39,0,13,23,145,67,68,35,15,0,369,0,0,0,17,7,3,20,7,11,66,0,0,0,0,0,0,0,3,0,5,0,10,4,23,17,37,38,25,8,162,0,7,3,17,7,11,14,4,0,67,0,23,49,139,88,79,50,12,8,457,0,3,18,18,3,5,9,4,0,69,5,7,13,77,36,15,8,6,6,164,0,12,23,80,35,13,7,0,0,176,0,0,0,3,3,5,3,0,0,12,3,24,19,54,12,26,13,0,4,154
30909,0,0,0,0,0,4,12,3,3,23,0,0,8,10,0,5,5,0,0,25,0,0,0,5,0,0,0,6,0,12,0,3,18,97,3,0,0,0,0,118,0,0,4,9,3,8,17,14,15,78,21,71,202,559,380,392,299,159,54,2134,0,0,0,7,4,8,4,3,0,19,0,4,6,18,0,6,0,0,0,28,0,3,12,19,17,22,7,0,0,82,6,20,71,337,132,121,73,17,0,775,0,0,5,15,7,11,17,10,10,72,0,0,0,4,0,5,3,0,0,12,0,5,12,26,17,32,26,28,10,157,0,0,21,26,3,13,5,0,0,75,0,13,34,87,41,54,32,17,4,282,0,8,17,34,7,9,0,3,0,87,0,6,28,141,25,18,8,3,0,238,0,6,31,141,50,22,13,0,0,264,0,0,0,8,3,6,4,0,0,24,3,13,17,62,17,23,9,6,0,154
30910,0,0,0,0,0,0,13,4,0,21,0,0,0,9,0,7,4,0,0,13,0,0,0,4,4,0,0,0,0,8,0,3,40,89,0,0,0,0,0,133,0,0,0,16,9,11,18,17,3,74,5,44,100,290,270,272,240,116,26,1358,0,0,0,13,0,9,6,0,0,31,0,0,4,5,4,3,0,0,0,17,0,0,7,7,19,5,3,4,0,49,5,5,35,169,59,48,22,10,0,350,0,0,0,26,9,13,15,8,0,69,0,0,0,0,4,3,0,0,0,5,0,0,10,14,16,28,33,20,3,116,0,3,0,14,8,20,12,3,0,59,0,8,26,65,39,49,26,15,9,236,0,0,4,10,0,7,4,3,0,28,0,8,12,75,31,24,14,3,3,166,0,3,10,93,23,12,6,4,0,158,0,0,0,12,5,8,4,4,0,29,0,13,18,37,11,28,15,6,4,135
31001,0,0,0,0,0,0,0,10,4,22,0,0,0,0,4,3,0,0,0,8,0,0,3,27,7,3,5,0,0,62,0,5,22,93,5,4,4,0,0,127,0,0,0,13,5,0,23,23,6,67,16,182,296,658,257,197,109,50,5,1767,0,0,0,3,3,0,0,0,0,15,0,16,14,73,10,3,4,0,0,117,0,7,13,36,22,10,5,0,0,103,6,32,67,299,117,134,67,31,3,753,0,0,0,11,13,12,23,9,3,67,3,23,33,110,120,103,46,20,5,462,0,7,3,24,16,17,22,24,14,125,0,5,11,31,15,10,13,4,0,90,0,17,19,91,43,39,15,9,4,243,0,13,38,143,83,43,33,9,4,369,0,3,0,75,18,15,8,0,0,129,0,4,8,67,26,19,11,0,0,134,0,0,0,7,3,3,0,0,0,14,0,13,13,36,9,11,12,3,0,100
31002,0,0,0,0,0,5,3,4,0,13,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,14,50,23,0,105,6,15,38,198,214,191,128,51,5,837,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,8,23,12,3,0,0,56,3,0,13,68,53,44,30,6,0,220,0,0,0,3,0,3,5,3,0,10,0,0,0,4,0,0,3,0,0,12,0,0,0,11,17,36,32,20,3,117,0,0,5,3,0,7,0,0,0,16,0,3,7,35,25,19,15,14,3,112,0,0,0,4,0,0,0,0,0,4,0,0,0,25,3,0,0,0,0,26,0,8,0,17,19,7,4,0,0,48,0,0,0,0,0,0,0,0,0,0,0,6,6,24,7,16,15,5,0,74
31003,0,0,0,3,0,6,10,5,0,29,0,0,3,7,0,6,4,0,0,18,0,0,0,4,0,0,0,0,0,9,0,0,3,20,0,0,0,0,0,18,0,0,0,13,17,30,46,39,14,151,8,124,226,632,409,272,163,69,18,1919,0,0,0,0,0,0,0,0,0,0,0,0,6,15,3,3,3,0,0,32,0,4,13,33,48,20,7,8,3,142,0,19,56,251,134,78,50,15,7,618,0,0,4,6,4,4,6,5,3,37,0,6,26,55,49,41,27,10,3,220,0,0,4,27,23,59,50,36,6,205,4,3,0,16,10,11,0,0,0,44,0,14,33,129,68,55,20,8,4,322,0,0,4,26,9,10,7,3,0,52,0,3,4,37,5,4,3,0,0,52,0,8,9,56,39,18,9,6,0,143,0,0,0,5,4,0,0,0,0,11,0,10,14,54,19,15,28,4,0,143
31004,0,0,0,0,0,11,8,3,0,19,0,0,0,11,0,4,0,6,0,19,0,0,4,9,10,3,0,0,0,24,0,0,14,125,3,9,0,0,0,157,0,0,4,12,14,16,37,23,14,120,43,540,766,1738,616,348,188,48,11,4298,0,0,0,5,0,0,0,4,0,10,0,12,8,53,3,4,3,0,0,83,0,6,17,62,47,14,7,0,0,161,4,76,145,472,241,124,54,20,5,1143,0,0,0,31,10,10,16,3,6,77,6,49,103,262,182,186,88,28,8,915,0,10,6,52,31,42,37,16,8,196,0,5,9,18,11,15,7,0,0,71,0,22,40,172,97,46,28,14,0,418,0,12,15,96,27,17,17,0,0,187,4,0,0,63,7,3,0,0,0,95,0,7,10,106,23,9,6,7,0,169,0,0,0,3,6,5,3,0,0,14,6,20,18,57,26,19,14,4,3,172
31101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,6,7,3,0,16,0,6,6,61,57,53,63,11,5,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,14,0,0,3,23,11,6,0,3,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,8,7,0,28,0,0,0,3,0,0,0,0,0,3,0,0,3,10,9,6,3,0,4,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,6,7,0,9,3,0,0,25
31102,0,0,0,0,0,0,11,4,0,16,0,0,0,0,5,3,0,0,0,6,0,0,0,0,0,6,0,0,0,4,0,0,0,7,0,0,0,0,0,9,0,0,0,3,7,11,18,23,3,71,13,120,216,624,327,271,184,77,16,1843,0,0,0,3,0,0,5,0,0,7,0,3,4,15,0,0,0,0,0,23,0,5,3,20,27,12,12,6,0,89,0,24,39,162,90,77,32,13,5,448,0,0,0,12,3,9,11,6,0,54,0,3,0,17,12,12,15,4,5,65,0,0,0,14,22,29,27,15,7,113,0,0,0,3,3,6,4,0,0,15,0,0,14,48,26,18,16,3,3,134,0,0,0,13,3,0,8,6,0,30,0,0,0,31,5,4,0,0,0,55,0,8,8,43,13,12,3,0,0,90,0,5,6,19,12,5,9,0,0,52,0,4,0,25,9,13,6,3,0,61
31103,0,0,0,0,4,5,6,3,4,26,0,0,0,0,3,3,4,3,0,12,0,11,41,128,32,16,14,3,4,252,0,0,0,9,0,0,0,0,0,8,0,0,0,10,6,6,24,32,18,99,43,364,577,1427,563,457,236,83,5,3768,0,0,0,5,4,5,6,0,0,23,3,37,53,152,22,18,9,6,0,303,0,4,13,42,36,41,16,3,8,168,0,44,78,292,173,138,79,19,4,821,0,0,0,6,6,3,3,3,0,27,0,16,41,153,116,110,52,10,3,499,0,0,7,17,12,48,26,22,8,137,0,0,8,14,19,14,3,0,0,48,0,5,25,81,46,44,30,6,5,238,0,11,6,32,12,7,8,4,0,82,0,15,6,125,22,43,26,3,5,250,0,31,14,129,25,7,4,0,0,212,0,0,0,8,7,4,0,0,0,24,0,12,7,36,6,11,15,3,0,89
31104,0,0,0,3,0,0,0,0,0,12,0,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,8,17,14,29,11,6,86,20,109,151,576,363,247,130,41,11,1647,0,0,0,0,0,0,0,0,0,4,0,6,6,19,6,3,3,0,0,42,0,0,0,17,20,15,9,0,0,65,0,8,19,99,33,41,22,6,5,230,0,0,0,7,3,3,3,0,0,23,0,3,7,24,14,12,7,3,0,70,0,5,6,22,25,39,31,14,3,151,0,0,9,7,15,8,3,0,0,38,0,4,22,87,46,38,13,9,3,228,0,0,0,8,0,4,0,0,0,11,0,0,3,16,7,0,0,3,0,30,0,4,3,65,14,5,0,0,0,95,0,0,0,0,0,0,0,0,0,4,0,0,6,19,9,6,10,0,0,52
31105,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,7,3,6,3,23,0,3,9,33,8,10,9,3,0,75,0,0,0,11,3,0,0,0,0,14,0,0,0,5,8,14,45,26,8,105,12,166,281,831,449,347,230,90,25,2432,0,0,0,6,3,0,4,4,0,13,0,27,22,28,0,4,0,0,0,77,0,3,6,25,37,18,17,10,3,122,0,10,30,191,98,101,45,14,0,501,0,0,0,10,7,9,10,0,4,44,0,0,17,53,27,28,23,10,0,167,0,0,5,20,27,45,45,20,11,172,0,0,4,15,7,9,4,3,0,46,0,13,17,86,66,52,40,20,3,306,0,5,4,44,14,15,7,12,0,89,0,0,3,45,7,10,8,3,5,82,0,8,14,64,15,13,0,0,0,120,0,0,0,6,5,0,0,0,0,10,4,4,11,29,6,16,12,3,0,91
31106,0,0,0,0,5,0,6,7,5,20,0,0,0,0,0,3,0,0,4,12,4,28,85,336,100,53,24,13,4,638,0,0,0,8,0,0,0,0,0,8,0,0,0,3,5,6,25,21,8,72,19,167,386,901,435,369,202,87,17,2591,0,0,0,0,3,0,4,0,0,11,3,33,33,141,19,3,0,0,0,243,6,13,23,77,71,57,39,11,6,295,3,18,37,189,98,113,94,24,12,591,0,0,0,11,10,12,20,0,5,62,0,28,38,95,94,96,47,21,0,419,4,4,0,14,12,33,31,26,7,129,0,0,3,20,8,13,7,0,0,53,0,11,36,120,59,39,40,10,4,321,0,9,16,47,16,12,14,13,0,125,0,5,13,107,35,20,16,0,0,197,0,74,115,106,36,17,10,0,0,365,0,0,0,14,9,0,3,0,0,30,6,8,9,44,11,3,12,0,0,95
31201,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,15,0,20,32,156,92,95,42,15,0,452,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,16,0,3,6,11,10,0,0,0,0,38,6,31,20,135,60,49,28,6,0,334,0,0,0,4,0,0,0,0,0,6,0,0,0,0,3,5,0,0,0,0,0,0,0,5,8,8,12,0,0,30,0,0,0,0,3,0,0,0,0,6,0,3,15,41,19,4,0,3,0,90,0,0,0,6,0,3,0,0,0,16,0,0,0,39,0,0,0,0,0,41,0,0,3,29,20,16,0,0,0,70,0,0,0,0,3,0,0,0,0,3,0,0,0,17,5,0,5,0,0,24
31202,0,0,0,4,4,12,52,52,20,136,0,0,0,0,0,0,0,0,0,9,0,0,0,17,5,0,0,0,0,25,0,6,10,34,0,3,0,0,0,47,0,0,3,9,18,14,31,25,4,104,8,63,109,434,293,283,167,53,11,1411,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,0,0,0,0,23,0,11,11,38,41,19,7,0,0,120,7,99,126,467,215,136,88,16,3,1153,0,0,0,10,0,3,0,0,0,30,0,0,0,7,5,4,0,0,0,17,0,3,3,18,21,35,37,10,7,136,0,0,0,8,3,6,4,0,0,18,9,52,83,238,144,79,26,3,0,636,0,7,7,34,6,4,3,0,0,64,0,3,4,22,0,0,0,0,0,27,0,13,16,87,53,24,8,4,0,200,0,0,0,0,0,0,0,0,0,0,0,9,13,43,18,16,16,6,0,117
31203,0,0,0,0,3,0,5,0,0,10,0,0,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,16,0,4,9,4,0,32,0,13,28,123,70,82,68,6,7,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,6,3,0,0,21,0,5,16,60,18,11,12,0,0,130,0,0,0,13,3,0,5,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,13,14,4,3,56,0,3,0,5,0,0,0,0,0,6,0,4,10,37,23,22,5,4,0,103,0,0,0,4,0,0,0,0,0,9,0,0,0,24,0,0,0,0,0,27,0,7,7,17,28,4,0,0,0,65,0,0,0,5,0,0,0,0,0,5,0,0,5,38,8,8,11,0,0,72
31301,0,0,0,0,0,3,5,4,0,15,0,0,0,5,0,6,0,5,0,17,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,6,16,44,28,7,99,0,20,40,126,125,192,232,120,25,885,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,4,8,10,9,15,12,0,0,58,3,12,3,51,27,35,23,4,4,162,0,0,0,5,0,3,7,8,3,27,0,0,0,0,0,0,0,0,0,8,0,0,0,3,14,16,39,41,6,125,0,0,0,0,4,0,8,0,0,16,0,4,5,17,18,25,47,15,3,132,0,0,0,3,6,0,4,3,0,20,0,0,4,0,0,0,0,0,0,9,0,0,3,15,15,6,4,0,0,48,0,0,0,0,0,0,0,0,0,6,0,0,0,7,6,17,19,3,0,57
