SA3_CODE_2021,Separate_house_NofB_0_i_b,Separate_house_NofB_1,Separate_house_NofB_2,Separate_house_NofB_3,Separate_house_NofB_4,Separate_house_NofB_5,Separate_house_NofB_6_or_m,Separate_house_NofB_NS,Separate_house_Total,Se_d_r_or_t_h_t_1_s_NofB_0_ib,Se_d_r_or_t_h_t_1_st_NofB_1,Se_d_r_or_t_h_t_1_st_NofB_2,Se_d_r_or_t_h_t_1_st_NofB_3,Se_d_r_or_t_h_t_1_st_NofB_4,Se_d_r_or_t_h_t_1_st_NofB_5,Se_d_r_or_t_h_t_1_st_NofB_6_m,Se_d_r_or_t_h_t_1_st_NofB_NS,Se_d_r_or_t_h_t_1_st_Total,Se_d_r_or_t_h_t_2_s_NofB_0_ib,Se_d_r_or_t_h_t_2_sts_NofB_1,Se_d_r_or_t_h_t_2_sts_NofB_2,Se_d_r_or_t_h_t_2_sts_NofB_3,Se_d_r_or_t_h_t_2_sts_NofB_4,Se_d_r_or_t_h_t_2_sts_NofB_5,Se_d_r_or_t_h_t_2_st_NofB_6_m,Se_d_r_or_t_h_t_2_sts_NofB_NS,Se_d_r_or_t_h_t_2_sts_Total,Se_d_r_or_t_h_t_Tot_NofB_0_ib,Se_d_r_or_t_h_t_Tot_NofB_1,Se_d_r_or_t_h_t_Tot_NofB_2,Se_d_r_or_t_h_t_Tot_NofB_3,Se_d_r_or_t_h_t_Tot_NofB_4,Se_d_r_or_t_h_t_Tot_NofB_5,Se_d_r_or_t_h_t_Tot_NofB_6_m,Se_d_r_or_t_h_t_Tot_NofB_NS,Se_d_r_or_t_h_t_Tot_Total,Flt_at_1or2_st_bl_NofB_0_ib,Flt_at_In_1or2_s_b_NofB_1,Flt_at_In_1or2_s_b_NofB_2,Flt_at_In_1or2_s_b_NofB_3,Flt_at_In_1or2_s_b_NofB_4,Flt_at_In_1or2_s_b_NofB_5,Flt_at_In_1or2_s_b_NoB_6_m,Flt_at_In_1or2_s_b_NoB_NS,Flt_at_In_1or2_s_b_Total,Flt_apt_3_st_bl_NoB_0_ib,Flt_apt_In_3_st_bl_NofB_1,Flt_apt_In_3_st_bl_NofB_2,Flt_apt_In_3_st_bl_NofB_3,Flt_apt_In_3_st_bl_NofB_4,Flt_apt_In_3_st_bl_NofB_5,Flt_apt_In_3_s_bl_NofB_6_m,Flt_apt_In_3_st_bl_NofB_NS,Flt_apt_In_3_st_bl_Total,Flt_apt_4to8_s_b_NofB_0_ib,Flt_apt_4to8_s_b_NofB_1,Flt_apt_4to8_s_b_NofB_2,Flt_apt_4to8_s_b_NofB_3,Flt_apt_4to8_s_b_NofB_4,Flt_apt_4to8_s_b_NofB_5,Flt_apt_4to8_s_b_NofB_6_m,Flt_apt_4to8_s_b_NofB_NS,Flt_apt_4to8_s_b_Total,Flt_apt_9_or_m_s_b_NofB_0_ib,Flt_apt_9_or_m_s_b_NofB_1,Flt_apt_9_or_m_s_b_NofB_2,Flt_apt_9_or_m_s_b_NofB_3,Flt_apt_9_or_m_s_b_NofB_4,Flt_apt_9_or_m_s_b_NofB_5,Flt_apt_9_or_m_s_b_NofB_6_m,Flt_apt_9_or_m_s_b_NofB_NS,Flt_apt_9_or_m_s_b_Total,Flt_apt_At_to_a_h_NofB_0_ib,Flt_apt_At_to_a_hse_NofB_1,Flt_apt_At_to_a_hse_NofB_2,Flt_apt_At_to_a_hse_NofB_3,Flt_apt_At_to_a_hse_NofB_4,Flt_apt_At_to_a_hse_NofB_5,Flt_apt_At_to_a_hs_NofB_6_m,Flt_apt_At_to_a_hs_NofB_NS,Flt_apt_At_to_a_hse_Total,Flt_apart_Tot_NofB_0_i_b,Flt_apart_Tot_NofB_1,Flt_apart_Tot_NofB_2,Flt_apart_Tot_NofB_3,Flt_apart_Tot_NofB_4,Flt_apart_Tot_NofB_5,Flt_apart_Tot_NofB_6_or_m,Flt_apart_Tot_NofB_NS,Flt_apart_Tot_Total,Other_dwelling_NofB_0_i_b,Other_dwelling_NofB_1,Other_dwelling_NofB_2,Other_dwelling_NofB_3,Other_dwelling_NofB_4,Other_dwelling_NofB_5,Other_dwelling_NofB_6_or_m,Other_dwelling_NofB_NS,Other_dwelling_Total,Dweling_structu_NS_NofB_0_i_b,Dweling_structur_NS_NofB_1,Dweling_structur_NS_NofB_2,Dweling_structur_NS_NofB_3,Dweling_structur_NS_NofB_4,Dweling_structur_NS_NofB_5,Dwelig_struct_NS_NofB_6_or_m,Dweling_structur_NS_NofB_NS,Dweling_structur_NS_Total,Total_NofB_0_i_b,Total_NofB_1,Total_NofB_2,Total_NofB_3,Total_NofB_4,Total_NofB_5,Total_NofB_6_or_m,Total_NofB_NS,Total_Total
40205,16,104,1656,19465,9590,1464,232,241,32764,6,200,1685,643,37,0,5,49,2615,0,5,118,391,26,0,0,11,542,6,199,1799,1031,66,0,5,53,3159,0,107,633,238,9,0,0,24,1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,6,4,104,636,241,10,0,0,31,1022,0,0,0,7,9,0,0,0,17,0,8,4,13,10,0,3,0,40,22,427,4103,20755,9674,1462,240,324,37003
40301,0,77,943,4194,2341,423,77,54,8109,3,258,2127,843,68,5,7,36,3344,0,98,342,610,128,16,0,21,1224,0,360,2476,1453,196,19,7,66,4568,5,317,655,47,8,0,0,12,1052,0,93,392,138,4,0,0,5,638,0,100,273,196,12,0,0,4,588,3,90,124,66,0,0,0,5,292,0,0,0,3,0,0,0,0,8,9,606,1451,456,25,4,0,28,2578,5,24,30,22,9,0,0,3,88,3,3,10,10,5,0,0,0,36,20,1067,4907,6135,2570,446,81,151,15377
40302,5,158,2531,16487,6827,1042,192,237,27481,9,477,2563,3206,240,23,17,131,6658,3,35,473,1301,177,21,3,20,2035,9,513,3035,4507,416,44,18,152,8694,6,399,1754,339,5,0,0,39,2541,0,9,18,6,0,0,0,0,35,0,12,29,3,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,6,6,3,7,0,0,0,22,6,424,1806,350,4,3,3,35,2638,0,0,3,6,0,0,0,0,9,4,16,24,23,5,0,0,3,83,27,1114,7397,21374,7254,1086,216,428,38904
40303,14,125,1682,9309,6482,1408,251,110,19380,7,159,1055,1006,253,31,4,32,2547,0,22,51,96,57,20,0,6,249,7,177,1111,1106,315,47,4,31,2796,4,279,1732,177,13,0,3,29,2240,0,31,80,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,10,313,1818,177,13,0,3,33,2365,5,6,10,21,7,0,0,0,51,3,16,14,5,5,3,0,0,53,37,639,4631,10620,6820,1462,261,179,24643
40304,41,358,3491,36927,16752,2578,418,559,61120,19,465,2993,1136,70,5,7,114,4801,0,22,305,548,68,4,0,18,968,19,488,3292,1687,138,7,7,132,5767,4,206,530,330,12,0,0,26,1112,0,7,42,0,0,0,0,0,48,0,6,41,5,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,14,6,4,4,0,0,0,35,0,225,612,348,17,3,0,28,1237,43,167,119,15,0,0,0,17,365,4,17,18,32,19,4,3,8,97,105,1256,7530,39009,16927,2596,425,739,68596
40401,22,230,3814,18651,7272,1037,173,307,31502,8,479,3269,2896,278,26,6,115,7081,4,102,1379,2211,489,55,11,35,4279,13,579,4646,5103,769,77,17,151,11353,11,427,2169,333,27,0,0,39,3008,0,13,349,67,3,0,0,6,442,0,147,732,72,3,0,0,14,965,0,20,137,57,0,0,0,0,218,0,16,36,14,4,0,0,3,73,15,628,3413,548,32,0,3,60,4705,4,5,19,30,15,0,0,18,86,0,12,27,55,9,0,0,5,110,49,1448,11922,24392,8090,1119,197,543,47759
40402,16,178,2382,10330,3195,450,107,188,16850,10,336,1898,1439,183,21,8,82,3972,0,53,372,820,90,19,0,18,1376,12,389,2273,2257,267,39,13,103,5347,7,284,1152,136,12,4,3,35,1638,3,10,137,17,5,0,0,5,170,0,153,79,21,0,0,0,9,255,0,0,0,0,0,0,0,0,0,4,11,7,15,5,0,3,0,35,16,447,1375,183,20,4,3,48,2092,3,19,37,24,14,4,3,0,100,3,7,18,22,6,0,0,3,61,55,1042,6073,12815,3500,496,122,337,24448
40403,19,177,2103,9913,3806,597,125,150,16884,12,455,2188,1240,91,0,7,58,4052,3,72,325,840,120,12,0,8,1385,15,527,2513,2080,216,17,5,66,5436,18,619,2288,177,16,3,0,29,3150,13,101,452,17,0,0,0,6,592,3,22,254,40,0,0,0,0,317,0,0,9,0,0,0,0,0,14,0,4,0,0,0,0,0,0,10,35,747,3010,231,17,0,4,35,4085,6,6,9,7,3,0,0,0,30,0,13,43,27,9,4,0,7,106,79,1468,7672,12259,4048,623,137,252,26544
40501,25,174,1428,6614,4456,606,104,135,13548,0,88,240,215,8,0,0,15,558,0,0,4,6,3,0,0,0,16,0,90,241,217,12,0,0,15,575,0,37,46,8,0,0,0,3,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,46,8,0,0,0,3,100,13,47,11,14,0,0,0,15,105,0,8,5,14,4,0,0,0,32,45,352,1741,6862,4478,614,107,162,14362
40502,28,163,1319,4439,2173,336,69,101,8625,0,99,174,124,35,0,4,11,441,0,0,0,0,0,0,0,0,6,0,99,175,128,33,0,5,11,449,0,12,7,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,12,6,0,0,0,0,0,24,5,18,9,13,4,0,0,4,56,5,6,5,6,5,5,0,3,31,41,302,1512,4581,2209,337,77,118,9180
40503,19,171,1377,5674,2268,318,62,176,10065,0,135,246,478,27,10,3,33,933,0,0,0,5,10,0,0,0,15,0,135,246,480,33,10,3,33,949,0,41,61,13,0,0,0,4,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,61,15,0,0,0,4,117,4,26,7,17,8,5,0,4,75,0,6,10,16,5,0,0,6,41,31,378,1705,6200,2313,326,67,225,11249
40504,20,166,1552,5517,2629,350,58,165,10450,4,104,208,112,21,0,0,17,465,0,0,9,33,12,6,0,0,60,4,99,213,139,32,6,0,18,525,0,8,31,7,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,31,9,0,0,0,0,46,16,74,42,24,4,0,0,11,179,0,10,10,6,0,0,0,3,27,44,362,1842,5693,2670,359,54,203,11231
40601,47,337,2024,9665,4186,576,108,240,17182,10,173,935,2758,202,34,29,137,4285,0,0,15,71,20,0,0,0,113,10,175,949,2833,226,35,29,140,4396,11,136,471,124,9,4,0,25,778,0,6,35,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,13,3,0,0,3,24,11,154,508,141,11,4,0,25,850,21,62,20,33,24,0,3,27,196,3,12,19,26,10,3,0,9,82,86,743,3518,12706,4454,621,145,446,22710
40602,32,234,1032,4134,1688,244,41,173,7578,4,42,150,379,28,13,13,25,644,0,0,4,16,13,3,0,0,33,4,39,147,398,38,14,13,25,674,8,100,216,91,9,0,0,21,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,14,9,103,216,94,12,0,0,19,452,21,33,30,30,7,7,5,7,138,8,21,25,22,9,5,8,10,109,66,437,1456,4676,1761,273,62,230,8952
40701,68,406,3086,10997,5607,768,168,267,21366,4,113,699,274,9,4,0,25,1127,0,9,42,112,19,4,0,0,190,4,119,740,391,31,7,0,23,1314,4,68,123,25,4,0,0,5,230,0,22,28,14,6,0,0,0,70,0,0,7,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,89,161,50,6,0,0,11,317,20,91,45,28,4,0,0,8,197,10,10,18,30,9,0,0,5,89,104,720,4059,11485,5659,775,176,312,23282
40702,43,296,2335,12683,5932,835,136,344,22602,5,156,865,816,48,8,9,42,1954,0,0,18,29,5,0,0,0,51,5,158,884,848,52,8,9,42,2004,8,161,677,171,14,0,5,25,1057,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,161,692,178,14,0,5,25,1078,11,23,21,38,23,5,0,8,128,7,9,18,24,7,0,4,19,85,71,654,3940,13771,6030,847,149,439,25897
40703,58,500,3279,14008,6129,826,199,440,25441,6,268,1049,689,70,14,3,70,2175,0,17,14,0,5,3,3,0,41,8,289,1067,689,74,17,6,74,2224,0,86,159,11,0,0,0,12,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,3,0,89,157,14,0,0,0,14,275,27,125,69,81,18,6,3,12,346,9,24,31,35,17,4,0,6,122,92,1027,4608,14825,6235,852,207,546,28403
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101,42,325,1399,6993,8501,942,195,254,18648,4,152,545,499,106,9,4,36,1347,0,41,66,119,55,14,0,11,307,4,191,610,614,163,22,4,46,1649,0,0,34,20,4,0,0,5,68,0,0,0,0,0,0,0,0,0,0,4,10,5,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,10,7,7,7,0,0,0,29,0,13,48,29,14,4,0,7,114,32,111,130,34,29,0,0,19,358,0,7,18,7,13,3,9,17,73,86,653,2205,7677,8714,964,209,334,20841
50102,41,247,2064,12925,17274,1855,308,460,35163,4,380,1253,1281,108,5,11,115,3158,0,15,92,284,48,6,0,5,450,4,393,1346,1568,155,12,8,122,3611,7,140,264,127,6,0,0,21,558,0,10,64,26,0,0,0,0,104,0,0,12,3,0,0,0,0,15,0,0,10,20,0,0,0,0,32,5,3,0,0,0,0,0,0,11,7,152,356,176,12,0,0,18,724,33,187,113,26,13,3,0,31,408,3,7,6,21,18,0,0,12,77,88,991,3886,14716,17474,1866,321,646,39978
50103,45,220,1160,3773,2781,425,122,122,8653,0,81,173,39,9,0,0,8,305,0,4,5,0,6,0,0,0,5,0,80,176,36,5,0,0,8,318,0,24,10,6,0,0,3,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,7,0,28,14,3,0,0,3,0,53,17,18,9,10,6,0,0,5,69,6,6,16,7,8,3,6,4,53,67,355,1369,3837,2802,434,140,141,9142
50201,47,404,2412,11544,18314,1922,339,463,35441,7,406,1588,1538,72,9,8,114,3736,3,46,313,639,61,7,0,8,1085,8,448,1902,2180,141,19,8,127,4824,0,103,213,91,0,0,0,19,431,0,5,56,119,12,4,0,0,189,0,7,66,115,0,0,0,8,197,0,0,48,103,0,0,0,0,155,0,6,22,3,7,0,0,0,39,0,120,407,442,19,3,0,21,1017,33,196,118,21,9,0,0,37,415,0,5,16,11,8,0,0,6,45,86,1175,4845,14199,18479,1940,351,663,41734
50301,14,68,1100,5298,7508,2821,542,107,17461,4,134,569,765,158,15,8,15,1663,3,124,467,962,198,21,0,11,1793,10,256,1035,1725,357,35,8,30,3456,11,257,742,192,15,0,3,21,1224,56,570,566,190,17,0,3,21,1411,3,286,865,280,6,0,0,13,1461,0,22,261,106,10,0,0,3,399,0,4,0,0,5,0,0,0,17,69,1130,2434,770,53,3,5,48,4513,0,0,0,0,3,0,0,0,5,0,5,3,3,0,0,0,0,18,92,1471,4571,7799,7919,2862,554,191,25459
50302,3,193,2571,8158,5283,1060,163,92,17529,8,245,1274,1057,159,19,3,30,2795,9,347,1620,2572,367,27,5,35,4975,14,590,2888,3632,527,39,5,61,7773,20,951,2026,279,18,0,4,39,3336,114,1814,3024,597,20,3,3,78,5654,153,2549,3522,820,33,5,3,81,7167,124,1437,3205,813,17,0,7,70,5677,0,6,8,7,0,0,0,0,18,410,6764,11773,2513,93,8,22,267,21855,4,17,36,12,6,0,0,0,70,3,17,23,9,7,0,4,15,73,443,7580,17289,14326,5926,1110,195,435,47305
50401,18,190,2080,11963,8782,1276,199,250,24758,3,261,1494,2134,266,15,6,72,4245,0,192,869,912,148,16,3,41,2173,3,451,2353,3045,418,30,6,106,6421,8,233,970,295,3,0,0,15,1529,5,135,407,36,0,0,0,7,594,3,194,236,3,0,0,0,3,444,0,137,111,19,0,0,0,0,269,0,3,14,0,0,0,0,0,22,13,703,1736,360,9,0,0,39,2861,0,0,6,0,0,0,0,0,9,0,0,5,14,7,0,0,8,35,35,1352,6174,15380,9219,1313,205,404,34084
50402,22,145,944,5274,6492,1221,276,141,14514,0,175,280,200,17,0,0,27,705,0,4,23,13,3,0,0,0,41,0,183,300,212,19,4,0,27,741,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,18,0,4,14,0,10,0,0,0,31,4,3,0,3,0,6,0,0,19,0,3,5,4,0,3,0,0,16,28,339,1256,5498,6518,1231,281,166,15316
50403,52,200,1528,15783,24033,2623,499,530,45253,3,236,1013,2003,175,12,5,77,3527,0,74,342,369,41,0,0,9,849,6,311,1355,2376,222,14,4,87,4374,0,84,189,73,3,0,0,12,362,0,62,265,19,0,0,0,3,357,0,24,64,8,0,0,0,0,100,0,14,33,3,0,0,0,0,53,0,19,22,8,3,3,4,4,63,3,209,575,116,7,3,4,21,936,27,92,82,16,6,0,0,12,234,4,10,8,26,16,0,4,12,68,90,817,3554,18311,24279,2646,511,664,50874
50501,24,130,667,14685,29717,4948,691,331,51198,0,153,869,2281,237,14,3,66,3628,8,90,237,637,234,47,13,20,1286,11,248,1102,2926,472,64,11,88,4915,26,73,183,129,5,0,0,41,464,0,81,259,104,5,0,0,15,469,4,99,241,125,0,0,0,5,471,0,0,0,0,0,0,0,0,0,0,24,26,6,9,3,9,0,83,35,279,711,360,24,3,7,68,1483,0,30,58,18,10,0,0,10,120,0,3,10,7,0,0,0,7,32,75,687,2546,17994,30219,5014,718,502,57751
50502,21,280,2711,23480,18365,3349,498,530,49230,17,1145,6889,12372,706,57,20,323,21537,5,284,1419,3058,883,54,7,66,5771,23,1426,8311,15430,1587,114,24,388,27302,20,890,2744,439,15,0,3,62,4182,4,186,496,81,0,0,0,11,779,0,183,449,156,0,0,0,17,808,0,30,42,78,6,0,0,0,159,0,13,9,8,3,0,0,5,39,18,1301,3748,750,29,3,3,103,5957,5,27,4,3,10,0,0,3,58,0,11,8,24,7,0,0,12,56,80,3045,14780,39690,19990,3466,526,1039,82612
50503,37,238,1918,19953,38021,3956,605,717,65445,6,342,1262,2387,228,16,8,111,4356,0,47,221,379,36,3,0,7,697,6,389,1482,2762,262,21,10,118,5051,0,12,51,20,0,0,0,0,77,0,47,84,12,0,0,0,0,149,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,20,21,8,10,5,4,0,74,0,77,164,38,11,5,4,5,302,20,65,58,6,8,0,0,17,183,3,0,7,15,6,0,3,10,41,60,771,3628,22778,38309,3983,621,866,71023
50601,24,118,819,11489,14474,1674,315,350,29258,4,237,673,1675,83,9,3,74,2760,0,14,9,19,0,0,0,0,49,4,245,688,1699,87,9,3,74,2807,0,34,68,19,0,0,0,10,136,0,4,43,6,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,7,3,0,4,0,38,0,50,117,36,3,0,4,9,219,24,71,94,28,4,0,0,14,231,0,3,9,9,8,0,0,4,31,46,482,1726,13250,14574,1687,324,444,32549
50602,19,287,2135,9759,5423,699,153,211,18681,3,430,1123,2265,246,11,9,72,4155,22,242,845,1298,258,11,6,48,2721,27,664,1964,3564,504,21,7,116,6877,3,353,509,284,60,11,3,45,1261,11,337,739,94,0,0,0,19,1203,0,640,657,128,10,0,0,13,1446,0,303,750,288,19,0,3,8,1377,0,6,3,3,3,0,0,0,18,16,1639,2660,799,94,12,5,86,5308,5,5,8,3,0,0,0,6,30,0,6,3,13,11,0,0,10,44,67,2604,6769,14142,6025,738,168,434,30940
50603,13,223,1165,10026,12792,2179,502,275,27167,25,275,1176,2798,466,51,53,95,4948,0,92,171,282,133,36,48,20,786,29,368,1348,3084,592,93,105,113,5735,5,222,419,441,33,5,0,15,1140,0,42,42,40,0,0,0,0,127,12,53,219,3,0,0,0,8,297,0,41,61,3,0,0,0,0,108,0,11,14,6,4,0,5,4,46,16,364,757,494,40,5,4,29,1716,5,8,12,4,0,0,0,4,38,0,14,16,7,6,0,0,11,61,69,985,3300,13611,13428,2273,611,424,34710
50604,33,152,1170,14567,19039,2131,342,485,37916,10,253,918,1870,134,9,9,56,3252,0,44,248,181,10,0,0,9,491,10,294,1166,2049,145,12,9,66,3746,0,64,189,199,9,0,4,10,479,0,58,163,44,0,0,0,4,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,23,4,6,4,0,0,54,3,131,373,248,17,4,12,18,801,17,87,24,17,20,3,4,7,176,0,3,12,8,4,0,0,3,40,58,670,2739,16897,19220,2150,361,580,42675
50605,15,109,846,7128,9579,1707,326,211,19923,4,141,319,445,39,0,0,25,975,0,11,27,32,6,0,0,0,80,4,146,344,480,38,0,0,23,1048,0,3,33,0,0,0,0,5,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,0,0,3,4,0,38,0,15,45,7,5,3,4,7,86,8,22,77,26,10,7,8,3,165,0,5,6,0,7,0,0,0,20,29,294,1319,7640,9643,1727,339,247,21248
50606,13,50,287,2296,6196,807,209,138,9979,0,10,12,48,5,0,0,0,74,0,0,0,0,0,0,0,0,0,0,10,12,48,5,0,0,0,74,0,0,14,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,3,17,0,0,24,3,0,0,0,3,36,0,8,48,36,4,3,0,9,112,0,3,3,3,8,0,0,0,26,12,77,379,2379,6212,810,211,148,10232
50607,5,65,803,3215,3580,829,150,66,8709,4,127,1428,994,124,9,0,34,2717,0,197,930,1937,305,35,8,39,3450,4,318,2356,2930,434,48,11,72,6163,5,135,534,177,32,3,7,5,895,0,210,474,90,5,0,0,4,781,0,139,201,232,3,0,0,4,580,0,79,315,117,5,3,0,0,529,0,0,0,0,0,0,0,0,9,5,563,1525,624,47,7,3,16,2787,0,0,0,0,0,0,0,0,4,0,3,7,6,0,0,0,3,24,11,955,4686,6764,4059,883,165,167,17690
50701,26,156,960,12041,18876,1990,281,318,34655,0,342,1227,2130,271,17,3,73,4060,3,97,293,454,84,5,4,13,953,4,440,1516,2585,350,22,7,83,5012,0,135,443,54,3,0,0,16,652,0,200,504,142,0,0,0,11,856,0,273,593,77,3,0,0,6,958,0,62,200,25,0,0,0,3,295,7,13,25,15,5,3,4,0,71,8,684,1760,312,15,3,4,47,2826,6,47,116,34,5,0,0,0,206,0,8,9,5,6,0,0,11,39,44,1338,4370,14976,19255,2021,290,452,42742
50702,19,205,1395,4718,2831,489,102,85,9837,8,196,834,546,82,11,0,31,1705,15,181,578,848,121,16,4,23,1786,17,377,1415,1391,206,30,4,63,3494,7,175,188,35,4,3,3,4,428,9,159,382,129,10,0,0,7,700,40,387,625,235,13,0,0,16,1314,0,30,51,4,0,0,0,0,89,3,15,8,4,10,0,0,0,51,54,767,1256,414,40,6,11,26,2570,20,67,64,12,3,0,0,8,178,0,5,7,11,4,0,0,6,43,115,1423,4134,6547,3084,521,120,180,16121
50703,15,105,587,5676,7213,632,119,218,14566,0,72,159,215,13,0,0,5,462,0,12,51,25,0,0,0,0,87,0,87,212,237,13,0,0,11,552,0,59,192,49,0,0,0,10,308,0,18,140,39,0,0,0,8,201,0,3,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,8,4,4,0,0,0,0,15,0,82,339,91,0,0,0,13,529,0,3,0,3,0,0,0,0,9,0,3,0,6,0,0,0,0,7,18,278,1136,6013,7226,630,115,243,15666
50704,9,101,1398,9774,14945,3108,573,217,30129,4,211,2397,2752,391,50,16,67,5880,0,29,202,697,315,57,5,11,1321,4,241,2597,3446,706,99,18,76,7200,7,193,526,117,4,0,3,14,874,0,86,267,40,0,0,0,5,397,3,89,322,153,10,0,0,7,581,0,48,104,19,0,0,0,4,177,0,6,22,5,4,0,0,0,45,17,416,1242,334,24,0,3,31,2069,0,0,0,0,0,0,0,0,4,0,0,13,15,14,0,0,0,44,32,756,5251,13573,15692,3219,598,334,39453
50705,22,207,1370,12743,25891,2645,373,528,43771,4,191,943,894,51,0,0,65,2168,3,54,228,254,35,5,0,8,578,8,251,1177,1148,84,5,0,73,2745,0,114,635,236,24,0,0,39,1046,0,24,149,9,0,0,0,4,190,0,48,163,61,0,0,0,3,275,0,0,15,14,0,0,0,0,27,0,3,5,8,14,3,0,0,40,0,195,966,325,42,4,0,46,1582,25,128,100,9,7,0,0,9,271,0,6,6,5,25,4,0,15,56,51,784,3615,14231,26044,2655,375,675,48428
50901,55,423,2530,9726,6965,1039,294,308,21343,10,299,571,329,81,13,4,45,1352,0,15,50,31,14,0,0,5,107,8,313,616,360,96,13,4,49,1462,0,32,11,15,4,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,7,3,0,0,0,21,0,36,23,20,9,4,0,0,83,35,101,94,43,3,0,4,15,292,0,9,20,30,12,0,3,5,76,95,886,3284,10174,7083,1056,305,376,23262
50902,70,444,2416,8134,6362,1186,360,376,19351,5,96,244,125,19,0,4,27,524,0,0,8,10,13,0,0,0,31,5,100,254,133,31,3,4,27,550,0,21,36,13,11,0,4,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,0,0,0,0,10,0,27,38,11,13,0,4,0,94,28,67,55,30,22,11,0,42,252,6,19,19,36,29,10,8,16,138,109,660,2785,8347,6457,1199,375,463,20393
50903,16,156,908,3022,2141,386,91,115,6830,0,55,156,39,4,0,0,17,272,0,6,0,0,0,0,0,0,5,0,60,159,42,4,0,0,17,279,0,3,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,16,3,20,11,14,10,0,3,0,54,0,0,3,11,5,3,6,0,35,20,243,1084,3083,2157,386,95,136,7212
