SA3_CODE_2021,M_15_19_yr_Marrd_reg_marrge,M_15_19_yr_Married_de_facto,M_15_19_yr_Not_married,M_15_19_yr_Total,M_20_24_yr_Marrd_reg_marrge,M_20_24_yr_Married_de_facto,M_20_24_yr_Not_married,M_20_24_yr_Total,M_25_34_yr_Marrd_reg_marrge,M_25_34_yr_Married_de_facto,M_25_34_yr_Not_married,M_25_34_yr_Total,M_35_44_yr_Marrd_reg_marrge,M_35_44_yr_Married_de_facto,M_35_44_yr_Not_married,M_35_44_yr_Total,M_45_54_yr_Marrd_reg_marrge,M_45_54_yr_Married_de_facto,M_45_54_yr_Not_married,M_45_54_yr_Total,M_55_64_yr_Marrd_reg_marrge,M_55_64_yr_Married_de_facto,M_55_64_yr_Not_married,M_55_64_yr_Total,M_65_74_yr_Marrd_reg_marrge,M_65_74_yr_Married_de_facto,M_65_74_yr_Not_married,M_65_74_yr_Total,M_75_84_yr_Marrd_reg_marrge,M_75_84_yr_Married_de_facto,M_75_84_yr_Not_married,M_75_84_yr_Total,M_85ov_Marrd_reg_marrge,M_85ov_Married_de_facto,M_85ov_Not_married,M_85ov_Total,M_Tot_Marrd_reg_marrge,M_Tot_Married_de_facto,M_Tot_Not_married,M_Tot_Total,F_15_19_yr_Marrd_reg_marrge,F_15_19_yr_Married_de_facto,F_15_19_yr_Not_married,F_15_19_yr_Total,F_20_24_yr_Marrd_reg_marrge,F_20_24_yr_Married_de_facto,F_20_24_yr_Not_married,F_20_24_yr_Total,F_25_34_yr_Marrd_reg_marrge,F_25_34_yr_Married_de_facto,F_25_34_yr_Not_married,F_25_34_yr_Total,F_35_44_yr_Marrd_reg_marrge,F_35_44_yr_Married_de_facto,F_35_44_yr_Not_married,F_35_44_yr_Total,F_45_54_yr_Marrd_reg_marrge,F_45_54_yr_Married_de_facto,F_45_54_yr_Not_married,F_45_54_yr_Total,F_55_64_yr_Marrd_reg_marrge,F_55_64_yr_Married_de_facto,F_55_64_yr_Not_married,F_55_64_yr_Total,F_65_74_yr_Marrd_reg_marrge,F_65_74_yr_Married_de_facto,F_65_74_yr_Not_married,F_65_74_yr_Total,F_75_84_yr_Marrd_reg_marrge,F_75_84_yr_Married_de_facto,F_75_84_yr_Not_married,F_75_84_yr_Total,F_85ov_Marrd_reg_marrge,F_85ov_Married_de_facto,F_85ov_Not_married,F_85ov_Total,F_Tot_Marrd_reg_marrge,F_Tot_Married_de_facto,F_Tot_Not_married,F_Tot_Total,P_15_19_yr_Marrd_reg_marrge,P_15_19_yr_Married_de_facto,P_15_19_yr_Not_married,P_15_19_yr_Total,P_20_24_yr_Marrd_reg_marrge,P_20_24_yr_Married_de_facto,P_20_24_yr_Not_married,P_20_24_yr_Total,P_25_34_yr_Marrd_reg_marrge,P_25_34_yr_Married_de_facto,P_25_34_yr_Not_married,P_25_34_yr_Total,P_35_44_yr_Marrd_reg_marrge,P_35_44_yr_Married_de_facto,P_35_44_yr_Not_married,P_35_44_yr_Total,P_45_54_yr_Marrd_reg_marrge,P_45_54_yr_Married_de_facto,P_45_54_yr_Not_married,P_45_54_yr_Total,P_55_64_yr_Marrd_reg_marrge,P_55_64_yr_Married_de_facto,P_55_64_yr_Not_married,P_55_64_yr_Total,P_65_74_yr_Marrd_reg_marrge,P_65_74_yr_Married_de_facto,P_65_74_yr_Not_married,P_65_74_yr_Total,P_75_84_yr_Marrd_reg_marrge,P_75_84_yr_Married_de_facto,P_75_84_yr_Not_married,P_75_84_yr_Total,P_85ov_Marrd_reg_marrge,P_85ov_Married_de_facto,P_85ov_Not_married,P_85ov_Total,P_Tot_Marrd_reg_marrge,P_Tot_Married_de_facto,P_Tot_Not_married,P_Tot_Total
50901,0,30,1600,1631,50,225,864,1139,817,698,1065,2582,1530,500,714,2742,1865,468,893,3228,2220,449,1112,3777,2186,275,865,3326,1277,60,459,1795,338,9,214,561,10285,2719,7790,20789,6,66,1406,1473,98,310,642,1059,1097,754,892,2748,1847,560,794,3202,2101,509,1070,3677,2331,421,1213,3963,2041,181,1188,3409,947,52,937,1941,160,7,504,676,10625,2851,8652,22133,6,96,3008,3105,155,536,1508,2198,1915,1454,1957,5325,3375,1060,1510,5944,3962,980,1959,6904,4549,866,2325,7741,4228,455,2056,6738,2222,114,1398,3733,498,17,722,1232,20907,5569,16440,42926
50902,0,28,1069,1098,19,181,770,970,591,543,948,2083,1253,399,671,2326,1646,403,874,2918,2194,375,1140,3705,2207,234,1099,3541,1130,65,526,1723,222,4,159,383,9252,2241,7259,18750,0,39,976,1020,45,240,517,803,847,643,732,2218,1567,441,639,2644,1917,431,798,3136,2388,392,965,3739,2038,166,949,3147,803,41,709,1550,102,0,355,461,9700,2395,6634,18729,4,71,2048,2122,60,423,1292,1776,1433,1186,1682,4300,2824,848,1307,4974,3556,832,1670,6056,4577,767,2100,7446,4252,398,2041,6686,1930,111,1236,3273,319,3,515,843,18954,4632,13894,37479
50903,0,13,291,301,4,76,277,356,235,225,312,768,528,141,215,887,597,157,351,1104,729,117,387,1233,724,56,347,1126,373,16,166,560,96,3,60,157,3290,793,2406,6488,0,17,282,302,13,101,168,282,349,259,219,828,602,155,200,953,632,142,278,1052,767,119,315,1206,649,32,285,957,261,10,260,533,42,4,124,166,3317,832,2127,6275,0,29,576,600,14,173,442,634,586,484,538,1606,1133,296,416,1845,1228,297,620,2149,1501,229,707,2437,1371,85,626,2084,635,21,431,1091,138,5,181,325,6608,1617,4533,12768
51001,8,21,814,840,62,154,571,781,446,683,882,2013,759,513,625,1902,713,390,583,1681,584,261,521,1365,365,95,348,809,94,20,111,218,9,0,23,32,3049,2135,4471,9647,19,34,816,875,72,204,611,887,585,784,1112,2481,882,577,800,2255,708,380,699,1790,593,209,634,1429,244,51,381,675,60,15,129,203,6,0,31,32,3158,2247,5221,10634,28,58,1633,1718,131,359,1178,1673,1031,1471,1994,4490,1643,1086,1426,4149,1417,771,1288,3472,1177,467,1148,2795,610,147,733,1487,155,32,240,424,12,4,49,66,6208,4385,9683,20278
51002,4,17,478,499,24,115,293,430,423,565,554,1539,782,363,416,1564,543,200,392,1132,440,136,351,924,131,27,115,273,20,3,30,56,4,0,8,15,2357,1426,2651,6429,7,30,407,439,17,179,256,452,601,671,443,1717,847,326,321,1492,492,182,268,938,324,91,252,669,83,21,124,224,12,0,45,57,0,0,14,18,2383,1502,2124,6006,10,48,882,938,40,295,549,881,1023,1231,1001,3258,1626,691,739,3052,1035,383,658,2075,760,231,602,1592,214,42,239,495,33,8,72,113,3,0,25,24,4740,2922,4774,12434
51003,0,11,602,618,11,137,377,525,528,621,559,1707,1237,453,428,2120,884,252,376,1512,540,145,319,999,148,31,124,307,41,3,39,79,0,0,3,3,3388,1652,2826,7867,0,24,498,522,18,214,239,476,813,672,449,1936,1272,392,287,1952,841,250,280,1366,409,111,214,736,98,29,116,241,18,0,42,68,0,0,7,7,3468,1698,2132,7298,0,36,1099,1135,29,358,620,1005,1339,1291,1007,3638,2517,847,718,4072,1724,504,653,2880,949,251,529,1730,252,60,238,555,61,6,82,148,0,0,10,10,6855,3351,4953,15166
51101,0,4,384,392,11,64,218,290,218,218,287,721,402,161,191,754,485,141,260,890,532,108,280,918,428,50,207,680,263,13,132,409,53,0,47,104,2392,761,2004,5156,0,24,292,316,15,108,170,293,313,247,226,784,464,162,198,827,507,143,219,875,537,99,232,867,414,30,230,673,187,5,245,437,27,0,109,137,2465,819,1928,5217,0,26,678,710,24,172,388,580,535,463,507,1505,869,324,388,1580,987,287,485,1764,1067,204,513,1787,834,83,438,1354,450,23,377,846,85,0,157,245,4858,1583,3933,10368
51102,0,3,173,183,0,32,132,168,105,144,209,462,236,107,140,487,243,103,197,547,249,88,219,557,201,46,196,438,95,13,74,180,19,0,13,32,1145,540,1369,3052,0,3,148,154,0,59,141,200,169,187,230,586,275,114,110,499,235,107,150,496,266,71,151,487,168,38,136,331,63,7,79,147,5,0,39,44,1180,586,1181,2942,0,9,317,335,4,90,278,367,279,334,436,1041,510,224,256,983,477,211,352,1044,516,155,378,1048,366,81,331,777,160,24,155,333,20,0,50,69,2332,1122,2551,6000
51103,8,30,903,937,33,233,719,983,605,739,937,2281,1106,420,668,2196,1057,316,717,2097,1032,230,682,1939,559,60,423,1041,181,13,166,360,30,0,34,57,4604,2046,5240,11896,14,50,796,859,54,360,510,921,853,793,736,2384,1251,415,542,2211,1070,354,581,2006,945,165,553,1664,422,44,382,846,120,9,197,320,19,0,71,84,4738,2185,4366,11296,23,84,1696,1793,92,592,1222,1903,1455,1528,1675,4661,2355,832,1217,4409,2126,674,1305,4102,1976,394,1235,3607,979,101,805,1892,301,24,361,683,39,0,102,143,9343,4234,9610,23186
51104,0,24,1334,1362,17,218,799,1034,608,715,951,2263,1242,441,724,2407,1537,402,890,2830,1714,400,999,3116,1604,205,798,2607,880,58,377,1316,199,16,149,368,7812,2474,7021,17307,0,52,1214,1271,58,357,655,1066,917,752,885,2558,1536,501,794,2827,1783,454,919,3156,1784,375,1003,3159,1491,161,916,2572,658,45,643,1339,94,8,299,401,8315,2698,7325,18337,0,78,2550,2629,75,570,1449,2102,1522,1467,1831,4822,2782,937,1519,5236,3321,855,1817,5986,3504,770,2000,6279,3100,367,1718,5182,1541,101,1020,2653,289,25,450,764,16124,5173,14351,35651
59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60101,0,4,565,575,6,111,451,568,310,384,481,1178,509,238,322,1069,542,211,337,1087,596,119,277,994,552,60,204,814,242,11,94,349,36,0,23,61,2789,1146,2758,6685,0,10,493,504,22,140,438,600,382,424,607,1410,551,239,438,1227,604,205,371,1184,589,93,398,1074,485,39,360,886,172,9,196,376,10,0,62,78,2805,1163,3370,7343,0,20,1065,1082,29,256,892,1172,687,806,1092,2582,1060,478,764,2293,1145,418,708,2269,1177,213,676,2068,1038,100,562,1700,410,21,288,718,51,0,91,140,5590,2308,6128,14030
60102,3,8,1447,1453,23,186,1229,1440,1022,980,1767,3782,1821,647,825,3295,1816,479,845,3138,1965,334,851,3152,1979,188,627,2800,1135,68,348,1550,270,8,178,456,10035,2907,8122,21065,3,19,1344,1366,47,274,998,1327,1352,1075,1459,3886,1977,644,1062,3681,1864,456,1114,3432,2063,317,1257,3638,1805,154,1241,3205,917,42,1018,1975,126,3,581,712,10154,2993,10072,23222,6,33,2790,2823,69,460,2230,2762,2375,2061,3229,7666,3796,1296,1884,6975,3678,935,1958,6570,4022,657,2106,6788,3792,347,1868,6002,2052,106,1363,3526,398,11,759,1171,20185,5903,18193,44284
60103,0,12,1396,1413,40,182,1402,1623,1399,1057,2689,5152,1613,668,1217,3489,1317,451,1147,2918,1551,337,1212,3101,1372,127,788,2284,827,58,421,1309,220,0,195,419,8334,2899,10473,21699,0,18,1327,1350,126,311,1177,1612,1731,1122,1923,4768,1604,642,1256,3504,1372,453,1339,3162,1539,292,1446,3278,1280,102,1330,2711,634,34,1095,1765,114,8,496,608,8393,2976,11383,22752,0,37,2726,2760,165,490,2580,3234,3130,2177,4613,9921,3210,1301,2468,6987,2687,902,2491,6078,3089,634,2660,6380,2649,229,2117,4995,1462,94,1513,3064,332,10,691,1031,16719,5878,21856,44455
60104,0,7,1134,1139,26,98,736,865,629,541,984,2150,1362,383,437,2173,1313,290,408,2015,1238,219,428,1883,1279,101,336,1713,677,49,225,944,147,3,99,244,6662,1694,4769,13128,0,12,1008,1016,46,148,627,817,842,609,853,2302,1463,361,594,2425,1413,302,688,2401,1268,198,704,2171,1186,99,729,2011,497,22,568,1090,82,3,280,364,6797,1753,6051,14603,0,11,2138,2156,73,249,1363,1684,1468,1151,1838,4452,2824,741,1033,4599,2729,600,1093,4421,2508,419,1123,4049,2458,193,1069,3727,1174,70,788,2037,229,9,374,613,13463,3450,10817,27730
60105,0,17,1238,1248,31,196,1448,1677,1044,1001,2687,4735,1645,536,891,3074,1683,426,777,2886,1528,359,779,2676,1544,224,646,2416,796,65,322,1190,204,13,147,358,8480,2844,8932,20256,0,24,1165,1190,62,258,1356,1674,1310,1100,2416,4831,1759,558,994,3310,1788,408,979,3181,1586,329,1092,3014,1383,180,1098,2663,603,33,784,1423,95,4,453,549,8595,2896,10332,21828,0,41,2404,2438,90,452,2804,3350,2349,2107,5100,9564,3407,1094,1887,6391,3476,835,1754,6062,3116,691,1872,5682,2933,403,1745,5078,1405,100,1107,2609,299,10,595,907,17077,5739,19264,42081
60106,0,6,448,456,7,56,335,404,283,349,389,1018,518,241,232,991,480,176,314,968,753,143,358,1248,676,80,280,1037,331,21,119,473,72,3,62,137,3126,1072,2535,6734,0,4,389,394,21,84,276,386,374,392,341,1103,542,222,304,1072,589,169,336,1101,738,131,434,1303,619,63,379,1057,237,15,276,525,21,0,117,140,3151,1079,2837,7075,0,16,836,847,34,145,611,789,656,738,726,2119,1055,462,541,2062,1068,346,646,2062,1491,272,787,2556,1302,140,657,2095,572,35,388,994,92,3,184,280,6272,2158,5371,13804
60201,0,24,2282,2305,59,407,2027,2498,1648,1372,2954,5966,2510,796,1320,4633,2627,624,1411,4668,2605,438,1373,4417,2500,222,1014,3731,1552,56,620,2226,331,10,285,629,13838,3950,13292,31074,0,54,2225,2284,134,590,1694,2420,2103,1448,2297,5844,2648,769,1652,5069,2807,587,1921,5312,2668,385,1915,4965,2289,157,1977,4427,1170,45,1551,2764,177,3,799,979,13999,4030,16037,34061,0,74,4507,4587,192,995,3722,4915,3748,2813,5253,11817,5161,1566,2977,9701,5434,1209,3334,9981,5278,815,3284,9378,4789,382,2990,8160,2718,100,2170,4991,509,16,1081,1613,27837,7977,29325,65139
60202,0,0,607,611,11,81,397,494,318,290,403,1015,561,218,241,1026,835,201,337,1369,1095,217,457,1768,1118,147,425,1687,579,34,227,835,93,3,91,184,4613,1192,3178,8985,0,9,545,557,33,98,348,478,385,316,361,1059,719,235,257,1214,871,228,406,1504,1177,204,494,1876,1011,95,525,1631,415,29,383,825,46,0,165,212,4657,1212,3479,9346,3,10,1156,1165,46,180,744,970,702,609,765,2070,1283,450,502,2233,1705,429,742,2869,2275,418,949,3642,2125,243,948,3319,992,63,605,1657,135,4,255,399,9273,2403,6660,18335
60203,0,7,900,904,20,154,573,748,460,497,763,1718,836,381,471,1698,1150,351,681,2178,1682,372,862,2915,1799,217,844,2863,924,48,394,1362,184,5,143,331,7049,2031,5634,14717,3,18,777,801,31,201,458,697,650,544,611,1808,959,398,517,1874,1345,378,655,2383,1813,327,858,2999,1585,137,869,2594,653,33,681,1360,80,0,269,352,7116,2040,5710,14862,4,24,1677,1706,49,357,1034,1441,1111,1044,1374,3527,1799,776,994,3569,2492,729,1336,4559,3490,697,1721,5913,3383,357,1716,5459,1571,78,1071,2724,260,8,413,682,14170,4072,11339,29579
60301,0,7,338,345,5,48,239,295,121,175,232,536,296,146,188,631,385,156,237,774,533,130,321,981,461,67,272,800,218,16,130,365,26,3,27,55,2051,742,1989,4777,0,5,282,287,12,66,170,254,181,189,193,568,326,170,146,649,449,142,171,756,557,113,207,877,408,39,199,649,132,5,117,255,5,0,48,56,2072,744,1535,4352,0,8,622,630,17,122,413,548,300,364,429,1097,624,320,339,1281,837,297,401,1536,1087,245,526,1859,868,105,468,1445,350,20,245,613,33,3,75,116,4125,1488,3519,9131
60302,0,5,544,550,7,60,334,404,247,270,349,867,563,256,258,1077,659,283,362,1308,874,264,430,1567,945,144,381,1474,418,50,199,666,74,8,46,124,3788,1336,2903,8024,0,11,420,427,17,78,254,352,339,304,306,949,628,288,287,1204,719,246,356,1324,956,217,459,1640,841,113,439,1393,271,21,301,583,34,0,112,150,3808,1275,2944,8017,0,15,958,974,28,138,588,754,580,570,661,1814,1191,550,548,2283,1382,526,717,2624,1831,476,895,3204,1792,256,822,2869,684,63,501,1252,105,8,157,272,7595,2609,5840,16041
60303,0,3,113,118,5,21,76,96,65,61,154,280,118,67,88,275,167,83,130,380,315,82,204,603,435,69,206,709,227,12,93,337,43,0,31,77,1363,403,1097,2868,0,4,88,90,0,16,47,66,92,83,89,265,137,83,84,304,193,75,101,374,367,94,171,630,396,51,198,645,154,6,123,287,18,0,54,73,1366,405,961,2726,0,4,206,210,3,34,123,159,154,143,245,548,255,150,174,578,355,161,231,750,681,178,366,1231,827,119,410,1352,380,18,220,621,57,0,87,148,2726,811,2061,5595
60401,0,9,1288,1294,43,217,914,1174,671,721,1007,2399,1173,435,645,2259,1408,375,859,2642,1886,357,925,3166,1774,171,751,2705,1156,42,437,1633,242,3,165,410,8355,2339,6989,17680,0,23,1302,1329,74,329,796,1193,904,766,977,2649,1362,415,856,2634,1592,456,1008,3054,1936,302,1214,3453,1734,120,1157,3011,833,35,957,1823,122,0,483,606,8563,2447,8744,19759,0,31,2590,2624,126,541,1705,2366,1579,1490,1985,5050,2541,853,1498,4893,3004,842,1865,5701,3823,658,2142,6621,3508,294,1912,5714,1987,73,1395,3449,363,8,648,1022,16919,4783,15734,37439
60402,0,10,1232,1239,34,187,843,1064,692,673,1067,2434,1106,387,666,2165,1434,416,820,2666,1794,331,846,2972,1920,188,721,2827,1101,64,388,1547,231,0,138,372,8312,2267,6715,17298,0,19,1104,1125,71,272,679,1015,882,752,953,2585,1327,395,749,2469,1604,420,976,3004,1883,302,1104,3295,1793,143,1096,3042,812,31,849,1694,91,4,400,494,8466,2333,7920,18718,0,25,2335,2365,107,456,1522,2080,1574,1420,2025,5019,2438,784,1411,4632,3036,836,1798,5670,3676,637,1955,6272,3710,335,1820,5868,1912,97,1238,3246,323,6,532,868,16778,4599,14634,36011
60403,0,3,381,383,5,76,272,358,243,262,406,912,378,204,270,846,520,178,372,1069,667,153,411,1229,637,64,343,1046,314,26,144,482,50,0,50,101,2817,963,2653,6434,0,8,331,340,29,133,163,320,304,294,278,876,462,178,210,853,561,158,301,1024,703,149,347,1199,571,55,313,942,187,12,236,445,20,0,100,123,2842,991,2283,6122,0,14,712,724,34,212,438,678,542,556,687,1783,845,380,478,1700,1084,336,672,2091,1368,304,756,2428,1216,118,653,1990,501,31,387,926,72,3,155,226,5657,1954,4937,12552
69797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70101,0,9,405,414,21,132,623,775,734,647,1392,2778,984,301,577,1861,682,235,532,1446,614,168,487,1271,400,74,357,826,198,17,119,330,31,0,31,66,3663,1581,4520,9767,0,14,438,448,56,181,530,771,1003,705,1334,3043,1014,345,596,1956,716,196,512,1421,570,129,470,1168,326,56,328,706,114,11,170,283,10,0,57,67,3801,1633,4422,9853,0,17,842,865,76,315,1149,1542,1733,1356,2726,5817,1999,643,1168,3811,1393,430,1044,2866,1184,295,954,2436,724,129,687,1535,305,27,284,614,43,0,88,134,7461,3213,8943,19621
70102,4,19,1390,1413,36,164,1180,1382,1184,771,1768,3717,2085,578,889,3551,1711,421,838,2971,1394,294,796,2488,1083,136,616,1836,473,37,253,760,75,5,60,138,8040,2421,7788,18253,5,24,1289,1319,114,230,907,1253,1731,887,1577,4193,2290,628,1081,3998,1725,454,1065,3238,1296,254,1025,2581,873,105,881,1853,265,16,517,798,20,0,143,165,8309,2603,8482,19395,8,43,2676,2725,148,397,2084,2630,2912,1655,3340,7908,4372,1207,1970,7548,3430,873,1903,6210,2694,550,1820,5067,1947,235,1497,3689,742,52,774,1562,93,3,205,298,16347,5026,16272,37645
70103,0,3,526,531,5,70,353,429,218,282,411,916,546,274,259,1076,746,267,352,1365,663,194,399,1259,488,86,259,829,161,20,114,290,18,0,21,41,2838,1195,2707,6741,0,15,476,496,14,91,251,353,334,344,272,958,703,300,200,1203,796,265,276,1340,660,183,317,1154,398,68,232,689,96,15,112,216,11,0,39,49,3005,1277,2174,6457,0,17,1009,1029,19,160,603,781,553,634,691,1873,1254,568,456,2280,1536,541,626,2707,1323,371,715,2412,883,147,492,1519,258,26,222,508,28,0,56,88,5845,2470,4878,13191
70104,0,19,1002,1023,33,279,783,1089,852,840,1039,2736,1411,478,574,2460,1133,295,546,1974,773,156,410,1337,392,49,284,724,133,13,75,223,20,0,23,41,4743,2122,4733,11600,0,40,957,1000,85,383,587,1050,1228,964,1015,3210,1569,508,769,2852,1114,267,643,2016,674,147,545,1367,297,35,412,740,74,6,167,247,3,0,67,71,5038,2348,5160,12551,0,57,1964,2021,115,656,1370,2144,2078,1808,2055,5939,2981,983,1339,5307,2240,557,1187,3992,1447,306,954,2705,690,86,695,1465,207,17,244,464,22,0,90,107,9785,4465,9895,24148
70201,13,11,992,1015,104,125,643,878,820,579,1201,2604,1181,381,700,2266,925,267,618,1812,813,194,556,1561,456,80,347,882,147,9,104,263,24,4,20,44,4484,1648,5180,11313,19,26,884,923,160,174,611,947,1081,670,1300,3044,1220,386,833,2434,872,283,863,2020,763,158,786,1702,341,43,520,902,99,15,219,332,13,0,70,81,4562,1746,6087,12395,32,32,1874,1937,261,303,1255,1825,1898,1248,2505,5647,2399,766,1534,4702,1799,547,1478,3825,1580,347,1336,3267,800,117,866,1785,249,25,327,589,29,5,89,125,9047,3398,11268,23711
70202,7,6,149,160,32,10,111,150,128,70,172,370,141,37,86,267,95,53,92,232,90,18,105,218,56,12,63,132,17,0,15,38,0,0,8,8,571,202,799,1574,20,3,127,152,23,20,89,137,156,80,188,430,144,43,129,315,114,33,120,272,83,24,120,226,32,5,73,111,10,0,22,31,0,0,8,8,582,209,877,1669,25,6,271,307,56,37,196,285,287,153,361,801,286,80,220,585,212,84,217,505,177,42,220,437,92,17,132,245,27,0,42,67,0,0,14,14,1154,409,1682,3247
70203,24,3,591,625,110,60,362,539,374,227,488,1086,376,182,334,890,350,173,318,839,301,101,294,692,191,28,187,405,65,5,61,129,7,0,8,15,1793,781,2645,5219,38,17,497,547,142,75,307,527,415,237,532,1185,396,191,365,950,371,173,317,861,260,76,303,638,160,28,187,376,17,0,59,79,0,0,9,7,1800,804,2572,5170,61,23,1092,1172,253,141,670,1063,793,463,1015,2273,773,370,700,1840,720,347,631,1698,558,176,596,1333,349,60,370,783,84,9,118,202,7,0,15,21,3593,1585,5210,10386
70204,19,4,514,543,89,19,356,465,326,110,418,846,460,115,288,861,342,61,216,618,217,44,170,425,91,11,69,168,14,4,14,35,4,0,4,5,1562,369,2041,3967,36,8,456,501,119,30,306,458,389,131,453,974,476,97,308,879,331,76,273,680,157,29,243,433,46,0,111,151,5,0,42,43,0,0,4,3,1566,371,2190,4128,59,13,968,1037,213,48,665,930,712,239,870,1825,933,211,593,1741,674,137,489,1300,380,72,409,861,138,14,177,325,22,4,53,77,4,0,9,15,3126,739,4231,8097
70205,20,13,528,561,95,90,407,594,448,273,520,1243,478,198,273,947,368,158,266,795,346,93,215,651,187,49,171,406,52,10,74,134,3,0,17,24,2007,882,2478,5371,28,22,475,524,136,109,377,620,521,320,554,1396,508,192,378,1077,395,159,387,937,296,83,313,687,140,27,186,351,37,4,74,110,0,0,24,26,2057,915,2763,5732,51,30,999,1084,229,201,785,1222,967,592,1074,2639,987,390,649,2025,768,318,650,1732,636,175,530,1341,329,74,353,758,90,15,143,246,9,0,40,51,4068,1798,5236,11095
79797,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
79999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80101,0,21,2649,2672,81,455,2912,3443,2523,1988,4067,8579,4544,1083,1839,7467,3560,747,1576,5885,2829,403,1202,4430,2883,198,825,3908,1606,66,493,2162,348,7,213,566,18369,4973,15770,39109,0,40,2396,2440,187,664,2587,3441,3333,2119,3037,8491,4702,1050,1913,7666,3420,678,1900,5996,2806,338,1784,4926,2739,177,1778,4696,1156,50,1253,2461,169,5,550,717,18516,5121,17203,40841,0,63,5048,5112,268,1117,5500,6885,5859,4104,7106,17073,9247,2135,3751,15138,6979,1428,3469,11877,5641,739,2980,9354,5623,379,2609,8605,2765,114,1749,4626,514,11,761,1282,36889,10094,32967,79954
80103,0,0,10,10,0,0,27,27,9,9,40,66,25,12,33,72,33,9,56,95,32,12,62,101,27,4,27,59,15,0,25,41,0,0,5,4,137,45,290,478,0,0,24,24,0,8,17,27,23,13,19,53,26,7,21,60,31,9,21,64,22,9,30,62,23,3,31,56,11,0,19,29,0,0,8,8,144,48,194,385,0,0,40,40,0,3,42,54,37,23,64,119,55,20,50,127,65,14,77,156,55,19,93,166,46,13,63,119,23,0,44,71,0,0,5,11,282,96,485,861
80104,3,18,2380,2397,69,314,2368,2749,2734,1521,3307,7569,5577,822,1443,7835,3972,441,1000,5415,2224,192,583,3000,1337,82,327,1743,608,23,132,765,105,0,55,159,16634,3410,11590,31639,3,34,2321,2357,178,495,2002,2675,3891,1628,2329,7844,5683,770,1505,7962,3545,366,1376,5285,1918,165,1100,3178,1139,64,906,2108,392,5,509,910,42,0,155,194,16784,3533,12202,32517,6,51,4695,4759,246,807,4369,5427,6626,3149,5637,15409,11256,1592,2945,15797,7520,802,2377,10701,4148,361,1676,6184,2473,146,1231,3847,1005,28,642,1677,146,0,203,356,33425,6939,23791,64155
