SA3_CODE_2021,M_Iraq_0_4,M_Iraq_5_14,M_Iraq_15_24,M_Iraq_25_44,M_Iraq_45_54,M_Iraq_55_64,M_Iraq_65_74,M_Iraq_75_84,M_Iraq_85ov,M_Iraq_Tot,M_Ireland_0_4,M_Ireland_5_14,M_Ireland_15_24,M_Ireland_25_44,M_Ireland_45_54,M_Ireland_55_64,M_Ireland_65_74,M_Ireland_75_84,M_Ireland_85ov,M_Ireland_Tot,M_Italy_0_4,M_Italy_5_14,M_Italy_15_24,M_Italy_25_44,M_Italy_45_54,M_Italy_55_64,M_Italy_65_74,M_Italy_75_84,M_Italy_85ov,M_Italy_Tot,M_Japan_0_4,M_Japan_5_14,M_Japan_15_24,M_Japan_25_44,M_Japan_45_54,M_Japan_55_64,M_Japan_65_74,M_Japan_75_84,M_Japan_85ov,M_Japan_Tot,M_Korea_South_0_4,M_Korea_South_5_14,M_Korea_South_15_24,M_Korea_South_25_44,M_Korea_South_45_54,M_Korea_South_55_64,M_Korea_South_65_74,M_Korea_South_75_84,M_Korea_South_85ov,M_Korea_South_Tot,M_Lebanon_0_4,M_Lebanon_5_14,M_Lebanon_15_24,M_Lebanon_25_44,M_Lebanon_45_54,M_Lebanon_55_64,M_Lebanon_65_74,M_Lebanon_75_84,M_Lebanon_85ov,M_Lebanon_Tot,M_Malaysia_0_4,M_Malaysia_5_14,M_Malaysia_15_24,M_Malaysia_25_44,M_Malaysia_45_54,M_Malaysia_55_64,M_Malaysia_65_74,M_Malaysia_75_84,M_Malaysia_85ov,M_Malaysia_Tot,M_Malta_0_4,M_Malta_5_14,M_Malta_15_24,M_Malta_25_44,M_Malta_45_54,M_Malta_55_64,M_Malta_65_74,M_Malta_75_84,M_Malta_85ov,M_Malta_Tot,M_Mauritius_0_4,M_Mauritius_5_14,M_Mauritius_15_24,M_Mauritius_25_44,M_Mauritius_45_54,M_Mauritius_55_64,M_Mauritius_65_74,M_Mauritius_75_84,M_Mauritius_85ov,M_Mauritius_Tot,M_Myanmar_0_4,M_Myanmar_5_14,M_Myanmar_15_24,M_Myanmar_25_44,M_Myanmar_45_54,M_Myanmar_55_64,M_Myanmar_65_74,M_Myanmar_75_84,M_Myanmar_85ov,M_Myanmar_Tot,M_Nepal_0_4,M_Nepal_5_14,M_Nepal_15_24,M_Nepal_25_44,M_Nepal_45_54,M_Nepal_55_64,M_Nepal_65_74,M_Nepal_75_84,M_Nepal_85ov,M_Nepal_Tot,M_Netherlands_0_4,M_Netherlands_5_14,M_Netherlands_15_24,M_Netherlands_25_44,M_Netherlands_45_54,M_Netherlands_55_64,M_Netherlands_65_74,M_Netherlands_75_84,M_Netherlands_85ov,M_Netherlands_Tot,M_New_Zealand_0_4,M_New_Zealand_5_14,M_New_Zealand_15_24,M_New_Zealand_25_44,M_New_Zealand_45_54,M_New_Zealand_55_64,M_New_Zealand_65_74,M_New_Zealand_75_84,M_New_Zealand_85ov,M_New_Zealand_Tot,M_North_Macedonia_0_4,M_North_Macedonia_5_14,M_North_Macedonia_15_24,M_North_Macedonia_25_44,M_North_Macedonia_45_54,M_North_Macedonia_55_64,M_North_Macedonia_65_74,M_North_Macedonia_75_84,M_North_Macedonia_85ov,M_North_Macedonia_Tot,M_Pakistan_0_4,M_Pakistan_5_14,M_Pakistan_15_24,M_Pakistan_25_44,M_Pakistan_45_54,M_Pakistan_55_64,M_Pakistan_65_74,M_Pakistan_75_84,M_Pakistan_85ov,M_Pakistan_Tot,M_PNG_0_4,M_PNG_5_14,M_PNG_15_24,M_PNG_25_44,M_PNG_45_54,M_PNG_55_64,M_PNG_65_74,M_PNG_75_84,M_PNG_85ov,M_PNG_Tot,M_Philippines_0_4,M_Philippines_5_14,M_Philippines_15_24,M_Philippines_25_44,M_Philippines_45_54,M_Philippines_55_64,M_Philippines_65_74,M_Philippines_75_84,M_Philippines_85ov,M_Philippines_Tot,M_Poland_0_4,M_Poland_5_14,M_Poland_15_24,M_Poland_25_44,M_Poland_45_54,M_Poland_55_64,M_Poland_65_74,M_Poland_75_84,M_Poland_85ov,M_Poland_Tot,M_Samoa_0_4,M_Samoa_5_14,M_Samoa_15_24,M_Samoa_25_44,M_Samoa_45_54,M_Samoa_55_64,M_Samoa_65_74,M_Samoa_75_84,M_Samoa_85ov,M_Samoa_Tot,M_Scotland_0_4,M_Scotland_5_14,M_Scotland_15_24,M_Scotland_25_44,M_Scotland_45_54,M_Scotland_55_64,M_Scotland_65_74,M_Scotland_75_84,M_Scotland_85ov,M_Scotland_Tot
20503,0,0,0,0,0,0,0,0,0,7,0,9,0,15,20,22,24,18,5,100,0,0,0,22,9,25,110,65,25,255,0,0,0,7,4,4,0,0,0,14,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,4,11,5,6,8,3,0,36,0,0,0,0,4,11,20,17,3,58,0,0,0,7,5,9,12,3,0,31,0,0,0,4,4,0,0,0,0,12,0,0,4,18,0,0,0,0,0,19,0,0,0,15,13,33,117,67,20,256,5,16,18,93,78,125,99,43,10,486,0,0,0,0,0,0,5,0,0,6,0,0,0,3,0,0,0,0,0,4,0,4,0,0,6,6,0,0,0,18,3,14,6,29,7,3,10,0,0,71,0,0,0,4,8,5,11,5,0,28,0,0,0,0,0,0,0,0,0,0,0,0,3,16,15,39,58,38,18,192
20504,0,0,0,0,0,0,0,0,0,4,0,0,0,13,6,15,13,13,4,69,0,0,5,0,13,32,101,63,47,266,0,0,0,7,4,0,0,0,0,15,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,4,5,18,11,13,0,3,0,55,0,0,0,0,3,20,69,50,22,164,0,0,0,10,0,0,8,0,0,14,0,5,0,33,11,4,0,0,0,56,0,0,0,11,0,0,0,0,0,19,0,0,0,7,13,36,106,115,36,312,0,18,17,105,57,79,77,20,3,368,0,0,0,0,0,5,4,3,0,9,0,4,0,23,3,0,3,0,0,41,0,0,0,0,6,0,3,0,0,12,5,19,27,81,14,13,8,4,0,178,0,0,0,13,3,10,17,3,0,43,0,0,0,17,5,4,0,0,0,19,0,0,3,7,17,45,78,59,13,220
20505,0,3,0,8,0,0,0,0,0,7,0,0,0,3,5,8,4,4,0,27,0,0,3,4,0,9,25,12,4,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,0,0,3,39,5,4,4,0,0,57,0,0,0,0,0,10,13,5,0,19,0,0,0,5,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,10,0,0,3,9,3,19,49,51,9,139,0,17,13,84,46,57,53,19,3,294,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,16,0,0,0,0,0,4,0,0,0,4,3,7,14,51,17,10,0,0,0,104,0,0,0,4,0,3,3,4,0,16,0,0,0,4,0,0,0,0,0,0,0,3,0,12,6,12,29,10,0,72
20601,0,0,0,15,14,12,15,3,0,57,0,3,4,122,36,14,12,0,3,194,0,3,17,168,48,191,321,360,276,1387,0,3,11,48,9,0,4,4,0,80,0,5,6,31,6,0,0,0,0,42,0,0,5,56,69,149,151,64,19,509,0,3,36,150,31,23,24,8,0,275,0,0,0,5,0,19,23,21,8,81,0,0,4,24,3,8,0,3,0,46,0,0,0,3,0,3,0,0,0,11,0,3,194,274,17,0,5,0,0,495,4,3,10,31,16,9,7,7,0,77,3,5,34,698,149,54,32,12,0,992,0,0,0,7,4,9,13,7,0,45,0,9,18,105,16,5,0,0,0,162,0,0,0,13,10,0,0,0,0,19,4,11,17,128,19,11,6,3,6,199,0,0,3,23,9,16,4,0,5,67,0,0,0,0,0,0,0,0,0,3,0,3,4,74,39,26,16,6,0,173
20602,0,0,0,7,0,0,3,0,0,14,0,0,0,69,33,23,8,10,0,142,0,0,0,48,20,46,94,155,128,498,0,3,3,13,8,4,3,0,0,31,0,5,4,8,0,0,0,0,0,24,0,0,0,8,12,24,34,29,8,121,0,0,8,59,18,12,14,10,3,108,0,0,0,0,0,8,8,4,6,23,0,0,0,5,0,3,0,0,3,14,0,0,0,0,3,0,0,0,0,0,0,0,16,36,0,0,0,0,0,48,0,0,0,11,9,10,0,6,0,35,0,12,13,311,101,56,24,13,0,531,0,0,0,14,14,18,29,16,5,96,3,0,0,20,4,0,0,0,0,26,0,0,0,7,8,0,0,0,0,12,0,0,10,32,3,3,4,0,0,51,0,0,0,14,3,8,9,0,4,34,0,0,0,0,0,4,0,0,0,4,0,10,3,53,25,24,12,3,0,128
20603,0,3,3,20,16,11,3,0,0,52,0,3,4,62,20,17,15,10,3,138,0,4,4,79,30,128,206,195,115,763,0,5,4,26,16,4,3,0,0,62,0,6,15,42,11,3,0,0,0,74,0,0,0,10,16,22,13,9,0,68,0,0,21,129,34,19,19,4,0,240,0,0,0,9,8,24,27,23,13,100,0,0,0,26,0,4,3,3,0,41,0,0,0,7,5,3,3,0,0,12,0,0,180,158,0,0,0,0,0,342,0,3,0,18,11,11,20,7,5,74,3,19,39,232,110,56,36,11,0,511,0,0,0,10,9,9,4,4,0,34,0,8,14,51,3,4,6,0,0,82,0,0,0,3,0,7,0,0,0,13,0,22,17,111,20,9,9,0,0,187,0,0,0,18,7,17,16,4,5,63,0,0,0,0,0,0,0,0,0,5,0,3,0,26,22,26,21,7,0,120
20604,0,0,3,54,3,5,3,0,0,72,3,7,19,193,37,21,22,4,3,302,0,8,35,364,31,61,75,57,38,674,3,14,75,172,39,30,7,0,0,341,9,16,107,869,50,18,4,0,0,1081,0,0,9,36,20,11,9,3,0,86,4,33,784,1783,178,87,74,19,6,2971,0,0,0,3,0,19,13,11,5,42,0,4,31,90,9,4,4,3,0,140,0,0,105,79,6,3,3,0,0,196,0,0,251,200,6,5,0,0,0,462,0,3,13,60,11,13,20,13,7,135,13,27,261,952,218,147,58,27,3,1693,0,3,5,28,12,8,5,0,0,61,0,5,55,203,3,0,0,0,0,267,0,0,3,10,14,3,0,0,0,28,3,20,135,704,70,30,13,4,0,985,0,0,5,50,7,15,14,8,0,109,0,0,0,3,0,5,0,0,0,5,0,3,9,101,37,43,33,10,3,236
20605,0,0,0,8,0,0,3,0,0,19,0,11,26,540,52,36,19,9,3,698,0,4,11,244,38,46,69,42,29,487,0,6,8,41,16,11,6,0,0,85,6,0,9,74,9,7,0,0,0,112,0,0,3,14,8,3,7,5,0,40,0,4,36,221,39,38,39,10,0,393,0,0,0,8,8,9,15,12,3,48,0,0,4,45,3,17,3,6,0,77,0,0,0,8,0,0,4,0,0,9,0,0,55,92,0,0,0,0,0,153,0,4,7,58,22,16,18,16,6,150,3,24,71,656,266,182,87,36,8,1330,0,0,0,21,20,3,8,0,0,57,0,0,14,65,3,3,0,0,0,85,0,0,0,8,10,7,5,0,0,30,6,9,14,156,23,18,5,5,0,233,0,6,0,48,24,42,64,25,11,212,0,0,0,4,0,0,0,0,0,3,0,0,4,159,72,55,37,27,4,369
20606,0,0,0,0,0,0,0,0,0,14,0,0,7,267,10,14,13,4,0,313,0,0,7,107,22,9,26,22,4,206,8,4,8,50,19,14,3,0,0,103,0,3,9,39,12,0,0,0,0,65,0,0,0,9,6,6,8,0,0,35,3,8,35,170,55,45,29,7,4,356,0,0,0,0,5,0,4,0,0,13,0,0,3,31,5,5,5,8,0,54,0,0,5,5,3,3,0,0,0,7,0,0,9,30,0,0,0,0,0,39,0,0,4,27,12,8,12,6,0,73,0,10,60,446,112,93,58,24,8,816,0,0,0,15,4,3,5,0,0,23,0,0,9,50,0,0,0,0,0,59,0,0,0,0,9,0,0,0,0,14,3,3,5,119,11,3,3,0,0,151,0,0,0,31,6,9,29,24,18,106,0,0,0,0,0,0,0,0,0,0,0,0,9,82,25,15,18,16,3,169
20607,0,0,0,14,6,5,0,0,0,24,0,0,5,254,30,23,19,7,5,344,0,5,7,88,17,44,82,55,62,355,0,5,7,39,12,3,0,0,0,70,0,3,5,44,5,0,0,0,0,55,0,0,0,18,4,0,6,5,0,31,0,0,33,210,49,39,28,7,0,374,0,0,0,3,0,3,15,7,4,32,0,0,5,25,6,5,0,0,0,40,0,0,0,0,0,0,4,0,0,10,0,0,14,29,0,0,0,0,0,47,0,4,9,52,8,13,13,17,0,110,3,9,61,865,170,111,68,18,4,1313,0,0,0,14,0,5,12,7,0,43,0,0,5,23,3,0,0,0,0,39,0,0,0,5,11,0,4,0,0,20,0,6,23,127,11,14,7,0,0,189,0,0,0,22,8,3,8,6,3,56,0,4,0,4,3,0,0,0,0,7,4,0,5,139,27,40,24,8,4,254
20701,0,7,0,19,12,4,0,0,0,44,3,11,8,85,27,33,24,15,7,223,0,3,0,73,39,90,169,162,128,679,4,16,16,35,14,18,5,8,0,106,0,18,40,108,54,29,8,6,0,260,0,0,0,11,14,16,10,13,4,69,0,58,159,443,327,264,288,126,28,1688,0,0,0,0,3,9,16,7,4,34,0,0,4,30,13,11,13,3,4,84,0,0,9,10,0,3,0,4,3,30,0,3,41,66,0,0,3,0,0,113,0,11,20,25,19,14,42,20,8,165,3,68,134,396,208,191,129,56,15,1202,0,0,5,5,7,14,14,4,0,52,0,11,28,102,13,14,9,0,0,183,0,6,3,7,26,9,3,0,0,43,0,13,20,101,37,13,12,4,0,202,0,0,0,21,7,17,30,28,11,121,0,0,0,0,0,0,0,0,0,0,0,3,12,40,50,55,56,45,12,270
20702,0,3,6,30,11,8,7,0,0,69,0,4,3,16,9,7,7,7,4,59,0,7,8,45,41,104,339,396,265,1211,0,5,6,16,9,3,9,3,0,62,0,32,37,140,91,38,19,6,5,370,0,0,5,19,32,48,61,18,12,197,10,94,228,672,274,270,283,127,19,1973,0,0,0,0,5,6,8,34,11,65,0,0,0,9,9,4,6,3,0,36,0,0,0,3,0,0,3,0,0,11,0,0,7,16,0,0,0,0,0,25,0,0,0,4,18,5,22,17,14,87,0,46,70,127,59,59,37,27,6,439,0,0,0,7,9,22,30,26,11,110,3,30,46,181,40,11,5,5,3,319,0,6,0,3,6,0,0,0,0,15,0,20,21,67,26,22,10,0,5,175,0,0,0,10,6,5,30,13,6,70,0,0,0,0,0,0,0,0,0,0,0,4,0,11,12,17,19,26,9,99
20703,0,0,4,3,3,0,0,0,0,13,0,0,8,25,14,12,13,10,7,81,0,0,9,33,13,46,80,94,71,341,4,14,21,19,15,5,4,0,0,90,4,12,36,174,64,17,11,4,3,323,0,5,0,8,8,6,3,7,0,40,4,52,251,813,255,167,182,79,13,1817,0,0,0,0,0,10,5,6,4,31,0,0,12,26,5,3,5,0,0,61,0,0,6,12,3,8,3,3,5,35,0,0,35,87,9,0,0,0,0,130,0,5,4,10,5,5,23,24,25,97,4,43,63,160,103,108,47,28,11,574,0,0,0,0,8,9,13,3,0,26,0,7,50,124,17,10,4,0,0,214,0,0,3,6,12,9,0,0,0,29,4,18,37,205,45,27,17,6,0,356,0,0,0,9,11,15,17,14,8,69,0,0,0,3,0,0,0,0,0,5,0,0,3,22,24,26,22,34,8,144
20801,0,0,0,4,3,0,0,0,0,12,0,7,14,125,48,36,22,18,3,285,0,6,6,30,37,56,94,51,55,321,0,17,15,20,22,13,9,0,0,87,0,5,10,22,12,5,0,0,0,48,0,0,0,3,13,12,12,3,0,53,4,5,9,63,40,35,32,13,6,203,0,0,0,0,0,8,14,7,0,27,0,0,0,10,8,11,7,7,3,44,0,0,0,0,3,0,0,0,0,5,0,0,3,15,4,0,0,0,0,25,5,13,17,20,30,24,29,22,10,173,4,35,60,228,184,163,85,45,12,818,0,0,0,10,6,4,5,4,0,33,0,0,0,11,8,0,6,3,0,28,0,0,0,3,14,0,0,0,0,17,0,8,14,39,4,5,4,0,0,69,0,0,0,18,23,33,75,26,7,191,0,0,0,3,0,0,0,0,0,4,0,13,20,64,78,90,86,38,11,407
20802,0,0,0,17,3,7,7,5,0,36,0,4,10,329,38,40,26,16,5,479,0,5,13,119,34,79,109,105,94,554,10,53,18,82,45,22,11,0,0,241,0,30,46,156,51,24,10,5,0,315,0,0,3,11,22,17,16,10,0,81,0,17,69,321,82,53,60,20,9,636,0,0,0,5,4,0,13,7,3,46,0,0,9,67,15,15,7,9,9,132,0,0,3,5,5,6,3,3,0,32,0,0,118,191,12,0,0,0,0,324,0,0,0,24,14,20,25,14,5,111,12,65,89,429,232,172,117,33,4,1148,0,0,0,3,0,8,9,0,0,25,0,3,9,71,5,5,0,0,0,98,0,0,0,0,7,9,0,0,0,14,4,22,25,201,45,29,11,10,0,347,0,0,6,57,19,56,184,93,85,495,0,0,0,0,0,0,0,0,0,5,0,5,13,69,60,49,46,25,11,283
20803,0,0,0,3,3,3,3,0,0,23,0,20,17,166,58,32,26,23,11,354,0,6,3,46,43,53,110,128,73,460,3,13,9,18,12,11,7,0,0,75,0,3,7,34,14,9,0,0,0,76,0,0,6,26,19,18,22,10,0,103,0,4,10,74,37,37,30,6,5,212,0,0,0,0,5,7,21,16,8,51,0,0,3,56,23,44,25,17,4,173,0,0,0,3,5,7,0,5,0,23,0,0,10,43,3,0,3,0,0,62,5,3,5,22,16,16,45,36,21,170,4,47,76,371,210,174,75,32,4,998,0,0,0,3,3,4,4,0,0,24,0,0,5,18,5,6,3,0,0,41,0,0,0,3,22,10,0,0,0,35,4,15,23,119,52,44,22,4,4,287,0,3,4,50,31,42,62,18,6,215,0,0,0,6,0,0,3,0,0,8,0,21,23,102,74,90,74,49,17,452
20804,0,0,0,8,3,0,0,0,0,10,0,0,0,26,14,9,14,9,4,74,0,0,0,18,13,23,36,38,17,129,0,0,7,19,4,0,9,0,0,31,0,4,4,38,8,6,0,0,0,56,0,0,0,6,0,8,5,0,0,13,0,3,21,99,23,31,28,13,4,219,0,0,0,0,0,5,4,4,0,12,0,0,0,15,4,3,5,4,0,28,0,0,3,0,0,4,0,0,0,10,0,3,31,46,0,0,0,0,0,84,0,0,0,8,10,0,12,6,3,38,3,5,14,112,46,44,28,18,0,265,0,0,0,0,0,5,0,0,0,7,0,0,4,20,0,0,0,0,0,28,0,0,0,0,4,0,0,0,3,6,0,3,6,80,18,3,0,0,0,111,0,0,0,4,3,6,13,7,8,52,0,0,0,0,0,0,0,0,0,0,0,0,4,11,15,11,9,13,0,68
20901,0,0,4,16,8,12,6,0,0,54,0,9,11,76,48,37,22,10,3,226,0,0,3,63,47,130,354,257,167,1020,0,4,10,22,16,6,7,0,0,63,0,3,9,48,20,8,0,3,0,97,0,0,5,26,31,52,43,25,6,176,0,25,41,196,65,76,67,32,3,513,0,0,0,0,3,17,35,27,3,98,0,0,3,23,6,21,10,6,0,64,0,0,6,8,3,3,0,0,0,18,0,0,31,58,5,0,0,0,0,99,0,7,3,20,16,10,33,19,10,122,3,23,63,265,150,133,60,28,8,742,0,0,0,28,33,47,60,26,6,197,0,9,16,62,17,8,4,0,0,112,0,0,0,4,16,4,0,0,0,27,0,17,20,128,46,20,19,3,0,249,0,0,0,28,14,19,29,7,10,108,0,0,0,0,7,0,4,0,0,6,0,3,3,62,33,46,63,54,9,279
20902,0,3,7,37,21,19,0,3,0,98,0,0,4,65,13,16,12,3,0,123,0,10,9,167,79,190,432,590,388,1857,4,11,5,25,7,6,0,0,0,55,0,4,5,32,13,0,0,0,0,55,0,0,10,66,96,110,89,56,8,441,0,8,30,174,38,41,31,10,0,334,0,0,0,3,3,15,41,44,10,126,0,0,3,27,9,7,6,4,0,51,0,0,0,10,5,0,0,0,0,12,7,3,165,381,16,3,0,0,0,572,0,0,6,12,7,5,7,7,3,45,3,13,41,394,145,77,29,7,0,710,0,0,3,50,46,83,137,79,32,436,5,18,40,166,9,8,0,0,0,241,0,0,3,10,4,0,0,0,0,28,0,30,27,179,39,34,25,5,0,338,0,0,0,15,11,6,13,3,6,42,0,0,0,4,3,3,0,4,0,26,0,0,0,44,25,25,8,17,4,120
20903,0,0,0,4,0,4,0,0,0,13,0,8,6,40,32,21,18,13,8,138,0,0,6,6,22,73,141,67,17,323,0,0,6,3,0,3,0,3,0,23,0,0,8,9,6,0,3,0,0,23,0,0,0,0,0,10,8,5,0,23,0,3,7,28,18,18,34,6,0,103,0,0,0,0,0,13,18,14,5,48,0,0,0,6,0,9,4,0,0,22,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,7,10,18,11,25,27,7,108,3,12,27,98,80,76,46,19,4,365,0,0,0,4,7,23,22,8,0,62,0,0,0,7,0,0,0,0,0,14,0,0,0,0,7,3,0,0,0,14,0,5,7,16,10,6,3,0,0,44,0,0,0,5,8,12,5,3,0,32,0,0,0,0,0,0,0,0,0,0,0,3,11,20,26,36,40,22,0,163
20904,4,108,148,586,367,265,87,29,8,1604,3,21,3,67,25,24,24,20,4,197,3,23,37,184,170,489,951,686,310,2849,0,11,4,11,12,0,5,0,0,42,0,14,11,78,21,8,5,0,0,146,4,16,41,300,246,241,131,57,8,1043,7,43,86,314,88,83,76,12,6,715,0,0,0,15,21,84,196,134,30,481,0,9,31,106,35,31,37,13,0,257,0,0,6,18,4,3,0,0,0,33,4,19,150,714,49,16,11,0,0,967,0,0,0,15,10,16,25,24,14,105,23,259,247,540,218,156,66,19,4,1528,0,31,58,493,377,627,835,374,92,2883,14,99,94,582,91,38,12,4,0,930,0,0,0,4,8,7,0,0,0,24,4,95,170,600,208,146,103,20,3,1345,0,0,3,24,13,22,34,20,9,127,0,10,21,87,58,61,23,9,0,267,0,8,9,33,20,47,46,34,7,195
21001,0,0,4,15,13,11,3,0,0,40,0,5,4,49,12,13,12,10,5,106,0,12,8,60,33,186,433,488,288,1513,0,0,4,7,0,0,0,0,0,15,0,0,3,16,7,0,0,6,0,30,0,0,4,22,23,39,29,12,0,135,0,5,5,62,27,16,12,3,0,131,0,0,0,0,6,13,67,85,25,208,0,0,0,10,3,11,7,6,0,28,0,0,0,0,0,0,0,0,0,4,0,0,17,23,0,0,0,0,0,42,0,0,0,0,0,3,11,12,3,35,0,27,26,84,52,30,11,10,0,246,0,0,0,11,26,28,46,34,10,149,0,3,21,56,12,4,0,0,0,89,0,0,0,0,3,0,0,0,0,3,0,4,12,56,19,14,23,11,0,142,0,0,0,17,9,19,25,14,6,85,0,0,0,6,0,0,0,0,0,5,0,5,3,17,16,19,25,18,4,95
21002,0,0,0,4,0,0,0,0,0,3,0,0,0,17,9,7,5,5,0,45,0,0,0,6,4,23,30,23,3,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,0,0,0,9,5,4,0,0,0,16,0,0,0,0,5,16,42,8,0,65,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,5,4,0,18,8,4,37,0,10,15,65,56,41,18,10,4,223,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,5,0,9,0,4,4,0,0,0,0,21,0,0,0,4,3,0,6,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,11,17,23,18,17,4,88
21003,0,6,19,89,60,52,17,11,8,248,0,7,5,47,15,9,7,4,3,88,0,3,10,104,70,215,322,430,370,1536,0,0,5,13,12,3,0,0,0,34,0,4,6,33,11,3,0,0,0,52,0,17,30,249,216,151,113,41,7,832,3,12,15,122,19,20,16,0,0,196,0,0,0,0,4,13,61,68,52,198,0,0,4,29,8,9,0,5,0,46,0,0,3,4,0,5,8,0,0,26,0,14,547,996,29,4,7,0,0,1597,0,0,0,8,3,0,6,5,3,25,5,23,39,285,68,57,18,4,0,490,0,0,0,10,8,9,4,6,3,41,20,124,210,896,109,40,5,0,0,1410,0,0,0,5,0,4,0,0,0,12,0,18,31,173,41,28,25,7,0,318,0,0,0,19,7,17,21,13,11,87,0,0,5,0,5,7,0,0,0,25,0,0,0,28,14,13,6,15,5,83
21004,0,0,0,3,0,0,5,0,0,14,0,0,4,35,11,17,10,9,0,87,0,0,0,13,13,32,62,32,12,163,0,0,0,0,4,0,0,0,0,5,0,0,3,6,3,0,0,0,0,14,0,0,4,11,6,6,3,0,0,34,0,0,0,19,0,8,6,4,0,45,0,4,0,11,6,20,47,30,3,121,0,0,0,6,0,4,5,0,0,16,0,0,0,0,0,0,3,0,3,5,0,0,0,21,0,0,0,0,0,27,0,0,0,4,7,8,21,12,3,58,3,25,46,139,73,61,23,17,0,388,0,0,0,3,4,9,0,0,0,17,0,0,3,20,5,9,0,0,0,38,0,0,0,0,5,6,0,0,0,17,0,22,27,73,30,12,6,5,0,183,0,0,0,3,0,3,5,0,7,27,0,0,4,9,8,0,0,0,0,17,0,0,7,27,20,22,31,24,10,130
21005,18,725,991,2896,1450,963,485,157,43,7722,0,4,5,28,10,20,15,19,6,99,0,3,13,83,68,323,514,365,121,1490,0,3,0,0,5,3,0,0,0,16,0,0,3,27,4,4,4,0,0,42,27,79,113,829,421,388,237,91,13,2202,4,27,31,95,33,24,17,10,0,239,0,0,3,13,19,67,190,131,31,456,0,3,10,47,19,18,17,6,5,126,0,3,0,10,4,7,7,0,3,30,4,40,229,930,50,9,16,0,0,1284,0,3,0,5,3,9,17,16,6,56,33,348,356,494,139,114,42,12,4,1542,0,5,3,47,44,56,39,8,8,206,27,226,336,1417,213,62,27,6,0,2315,0,0,3,9,3,0,0,0,0,24,10,61,145,517,207,187,100,20,3,1256,0,0,0,24,19,23,44,9,4,117,6,40,50,162,129,116,55,12,0,554,0,0,3,17,14,32,43,27,8,142
21101,0,0,3,18,16,12,5,4,0,62,4,13,8,33,27,24,32,21,13,182,0,0,0,31,32,116,195,131,48,554,0,8,22,10,11,5,4,0,0,48,0,28,40,138,89,44,18,6,0,358,0,0,0,19,14,31,23,15,0,100,6,96,177,601,286,310,250,105,12,1845,0,0,0,3,0,11,36,15,3,69,0,0,6,32,19,47,43,16,7,165,0,0,21,44,12,6,4,5,0,103,0,5,14,63,21,11,3,0,0,113,0,0,3,15,15,26,130,105,49,346,3,73,117,274,177,148,84,53,4,938,0,0,0,5,11,5,10,3,3,39,3,6,20,104,15,21,12,0,0,180,0,0,0,9,12,5,0,0,0,21,7,41,60,213,121,65,56,14,0,566,0,0,0,48,17,53,59,13,17,210,0,0,0,7,7,7,4,0,0,20,0,0,8,31,33,69,95,59,17,310
21102,0,0,0,3,4,0,3,0,0,9,0,3,0,5,5,9,3,3,0,25,0,0,0,12,6,22,68,47,20,177,0,0,0,3,3,0,3,3,0,14,0,0,3,11,9,5,0,0,0,32,0,0,0,4,5,4,7,0,0,19,0,10,26,45,39,26,34,6,5,190,0,0,0,0,0,7,8,7,0,19,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,11,0,0,0,3,0,0,0,0,0,3,0,4,0,3,0,3,21,16,3,53,0,3,17,26,41,25,17,3,0,135,0,0,0,0,0,3,0,4,0,7,0,3,3,16,4,0,3,0,0,26,0,0,0,9,4,0,0,0,0,10,0,5,3,6,7,3,0,0,0,23,0,0,0,0,0,0,3,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,11,11,9,0,46
