SA3_CODE_2021,Tot_P_M,Tot_P_F,Tot_P_P,Age_0_4_yr_M,Age_0_4_yr_F,Age_0_4_yr_P,Age_5_14_yr_M,Age_5_14_yr_F,Age_5_14_yr_P,Age_15_19_yr_M,Age_15_19_yr_F,Age_15_19_yr_P,Age_20_24_yr_M,Age_20_24_yr_F,Age_20_24_yr_P,Age_25_34_yr_M,Age_25_34_yr_F,Age_25_34_yr_P,Age_35_44_yr_M,Age_35_44_yr_F,Age_35_44_yr_P,Age_45_54_yr_M,Age_45_54_yr_F,Age_45_54_yr_P,Age_55_64_yr_M,Age_55_64_yr_F,Age_55_64_yr_P,Age_65_74_yr_M,Age_65_74_yr_F,Age_65_74_yr_P,Age_75_84_yr_M,Age_75_84_yr_F,Age_75_84_yr_P,Age_85ov_M,Age_85ov_F,Age_85ov_P,Counted_Census_Night_home_M,Counted_Census_Night_home_F,Counted_Census_Night_home_P,Count_Census_Nt_Ewhere_Aust_M,Count_Census_Nt_Ewhere_Aust_F,Count_Census_Nt_Ewhere_Aust_P,Indigenous_psns_Aboriginal_M,Indigenous_psns_Aboriginal_F,Indigenous_psns_Aboriginal_P,Indig_psns_Torres_Strait_Is_M,Indig_psns_Torres_Strait_Is_F,Indig_psns_Torres_Strait_Is_P,Indig_Bth_Abor_Torres_St_Is_M,Indig_Bth_Abor_Torres_St_Is_F,Indig_Bth_Abor_Torres_St_Is_P,Indigenous_P_Tot_M,Indigenous_P_Tot_F,Indigenous_P_Tot_P,Birthplace_Australia_M,Birthplace_Australia_F,Birthplace_Australia_P,Birthplace_Elsewhere_M,Birthplace_Elsewhere_F,Birthplace_Elsewhere_P,Lang_used_home_Eng_only_M,Lang_used_home_Eng_only_F,Lang_used_home_Eng_only_P,Lang_used_home_Oth_Lang_M,Lang_used_home_Oth_Lang_F,Lang_used_home_Oth_Lang_P,Australian_citizen_M,Australian_citizen_F,Australian_citizen_P,Age_psns_att_educ_inst_0_4_M,Age_psns_att_educ_inst_0_4_F,Age_psns_att_educ_inst_0_4_P,Age_psns_att_educ_inst_5_14_M,Age_psns_att_educ_inst_5_14_F,Age_psns_att_educ_inst_5_14_P,Age_psns_att_edu_inst_15_19_M,Age_psns_att_edu_inst_15_19_F,Age_psns_att_edu_inst_15_19_P,Age_psns_att_edu_inst_20_24_M,Age_psns_att_edu_inst_20_24_F,Age_psns_att_edu_inst_20_24_P,Age_psns_att_edu_inst_25_ov_M,Age_psns_att_edu_inst_25_ov_F,Age_psns_att_edu_inst_25_ov_P,High_yr_schl_comp_Yr_12_eq_M,High_yr_schl_comp_Yr_12_eq_F,High_yr_schl_comp_Yr_12_eq_P,High_yr_schl_comp_Yr_11_eq_M,High_yr_schl_comp_Yr_11_eq_F,High_yr_schl_comp_Yr_11_eq_P,High_yr_schl_comp_Yr_10_eq_M,High_yr_schl_comp_Yr_10_eq_F,High_yr_schl_comp_Yr_10_eq_P,High_yr_schl_comp_Yr_9_eq_M,High_yr_schl_comp_Yr_9_eq_F,High_yr_schl_comp_Yr_9_eq_P,High_yr_schl_comp_Yr_8_belw_M,High_yr_schl_comp_Yr_8_belw_F,High_yr_schl_comp_Yr_8_belw_P,High_yr_schl_comp_D_n_g_sch_M,High_yr_schl_comp_D_n_g_sch_F,High_yr_schl_comp_D_n_g_sch_P,Count_psns_occ_priv_dwgs_M,Count_psns_occ_priv_dwgs_F,Count_psns_occ_priv_dwgs_P,Count_Persons_other_dwgs_M,Count_Persons_other_dwgs_F,Count_Persons_other_dwgs_P
50901,30830,31049,61880,1701,1572,3273,4016,3819,7838,1918,1735,3654,1372,1216,2587,3209,3111,6315,3391,3537,6934,3860,4157,8013,4472,4617,9084,4040,4076,8126,2136,2284,4420,709,935,1644,28114,28873,56986,2713,2180,4894,1257,1168,2427,18,25,44,18,8,28,1295,1202,2497,22934,22697,45630,5517,6197,11709,26234,26863,53100,1955,2146,4098,26449,27156,53608,414,353,770,3649,3479,7124,1236,1220,2450,176,223,404,440,1143,1582,10203,12328,22531,2682,2898,5581,7244,6184,13426,1552,1235,2786,1034,794,1823,186,156,347,26674,27702,54374,3480,2951,6430
50902,28873,27059,55937,1411,1336,2745,3328,3223,6546,1487,1293,2781,1274,1017,2283,2886,2677,5560,3078,3048,6125,3832,3703,7536,4708,4435,9141,4321,3758,8072,2058,1894,3947,504,686,1196,26069,25208,51270,2807,1858,4666,1288,1261,2550,16,12,24,15,13,26,1315,1285,2597,20605,19270,39876,4798,4940,9739,24063,23015,47076,1285,1421,2703,23842,22828,46665,315,317,627,2940,2835,5775,879,855,1744,157,188,344,258,733,995,8445,9522,17963,2515,2510,5029,7020,5930,12956,1584,1207,2790,1026,712,1743,71,63,133,23511,23298,46803,5522,3565,9091
50903,9908,9448,19357,525,532,1060,1252,1187,2443,463,425,891,455,379,836,953,992,1943,1114,1109,2226,1342,1247,2586,1521,1462,2989,1387,1174,2561,692,659,1351,203,268,471,9032,8731,17754,881,718,1602,386,423,804,4,3,9,10,9,18,398,435,829,7576,7071,14643,1209,1380,2583,8418,7989,16411,435,472,914,8320,7938,16254,103,122,222,1086,1028,2116,246,281,527,44,73,120,76,247,326,3172,3415,6590,815,892,1708,2243,1891,4130,521,414,937,357,214,569,35,23,58,8239,7980,16213,2002,1312,3312
51001,17306,17780,35092,1380,1264,2642,2839,2731,5567,1062,1110,2175,1077,1161,2235,2770,3291,6066,2490,2778,5272,2355,2305,4658,1892,1882,3773,1070,885,1958,321,290,607,66,81,139,15943,16554,32497,1360,1227,2591,6893,7125,14019,33,40,71,145,170,312,7073,7331,14408,12931,13017,25946,1841,2248,4087,10971,11275,22253,3344,3752,7101,13719,14134,27858,274,244,522,2298,2198,4497,439,503,941,69,106,175,271,608,873,4628,6096,10728,1501,1619,3122,3103,2565,5670,757,632,1392,651,468,1118,167,140,307,14112,14994,29102,11098,10301,21395
51002,14487,10955,25443,1020,959,1973,1748,1731,3480,639,556,1200,798,694,1489,2988,2405,5394,2886,1966,4851,2195,1304,3497,1704,944,2645,409,308,716,86,77,157,19,23,39,13699,10263,23961,787,697,1481,2157,2144,4300,96,67,170,98,94,195,2351,2310,4657,8462,7015,15477,3005,2327,5334,9083,7209,16293,2279,2049,4333,9885,7971,17854,212,203,410,1482,1465,2939,296,272,567,80,71,151,300,493,792,4413,4091,8500,1422,889,2309,2338,1383,3717,458,273,726,202,186,388,68,63,129,9081,8580,17662,16722,4956,21680
51003,16330,13262,29594,1345,1184,2527,2498,2341,4843,819,637,1455,858,686,1542,2958,2670,5629,3304,2538,5841,2392,1770,4161,1594,1018,2611,445,330,775,105,80,186,12,10,19,15403,12454,27859,928,809,1734,1643,1446,3089,74,59,132,82,57,140,1806,1565,3365,10438,8678,19116,2900,2632,5534,11308,9448,20757,1801,1775,3584,11758,9881,21641,334,279,615,2101,1957,4051,458,384,844,65,93,158,297,580,879,4968,5089,10062,1535,1004,2539,2727,1612,4342,455,302,752,194,145,339,70,33,103,11392,10583,21976,15321,5679,20996
51101,8093,7881,15970,490,479,969,1081,1061,2145,482,403,885,389,359,749,909,941,1852,933,974,1905,1145,1054,2190,1162,1059,2219,876,832,1705,504,535,1039,127,190,315,7314,7235,14551,783,642,1418,338,327,668,5,4,13,3,0,3,347,339,684,6144,5863,12004,1010,1179,2193,6842,6724,13572,346,398,742,6759,6628,13384,114,134,243,945,930,1877,273,259,529,46,69,113,92,230,326,2394,2895,5281,785,845,1637,1840,1369,3210,410,342,751,240,190,430,16,15,28,6676,6685,13353,1896,1189,3086
51102,4954,4578,9537,325,284,619,593,532,1127,237,203,445,250,285,533,661,767,1432,637,632,1271,722,616,1335,709,613,1322,542,411,953,227,184,410,35,55,90,4511,4249,8759,450,327,777,559,563,1119,5,6,8,7,9,12,563,577,1139,3367,2996,6360,821,943,1768,3724,3434,7157,468,516,984,3879,3510,7385,62,60,120,484,421,902,103,98,201,23,25,50,63,154,211,1404,1715,3119,455,389,841,1039,787,1818,248,161,411,179,130,307,31,28,60,4042,3869,7915,5179,4795,9976
51103,20641,17624,38267,1429,1310,2736,2711,2525,5240,1082,1013,2092,1448,1194,2642,3471,2906,6379,3105,2638,5744,2891,2373,5261,2599,2064,4655,1364,1041,2404,460,407,871,82,154,236,19327,16652,35975,1321,975,2286,2160,2091,4254,36,20,55,46,43,81,2240,2153,4397,13247,11668,24916,4344,3992,8336,14541,12708,27246,2755,2831,5591,14821,13231,28052,309,338,648,2340,2196,4529,581,543,1122,167,165,333,476,690,1162,5854,6075,11929,1959,1591,3546,4332,3158,7489,897,646,1539,478,418,902,98,67,171,15944,15047,30990,11528,4048,15581
51104,27893,27096,54981,1530,1545,3078,3717,3513,7233,1637,1504,3142,1419,1320,2738,3233,3058,6293,3304,3362,6665,3748,3723,7469,3984,3746,7731,3211,3090,6302,1623,1601,3224,484,620,1108,25363,25322,50685,2528,1768,4296,2484,2618,5098,16,19,29,40,25,64,2536,2664,5200,20729,20161,40892,3589,3999,7579,22452,22200,44652,1721,1932,3657,22960,22808,45771,339,364,698,3216,3052,6269,939,952,1886,159,243,408,400,1012,1412,7687,9231,16921,2717,2837,5556,6468,5417,11886,1492,1171,2662,974,736,1711,112,120,228,22557,23458,46019,9253,5501,14756
59797,455,58,514,0,0,0,0,0,0,7,3,6,25,11,31,99,14,116,157,11,170,103,9,109,55,3,62,14,4,18,0,0,0,0,0,0,455,57,511,3,0,5,7,3,9,0,0,0,0,0,0,7,3,9,131,24,151,132,14,148,206,29,232,60,4,66,189,29,216,0,0,0,0,0,0,0,0,0,0,0,0,15,0,17,143,30,174,38,0,38,59,6,61,13,0,16,0,0,0,3,0,3,10,4,15,2846,390,3234
59999,4639,3416,8055,149,153,300,244,230,473,118,147,261,295,256,562,822,692,1512,926,613,1543,842,468,1313,667,477,1144,444,316,758,118,38,155,14,16,30,0,0,0,4639,3416,8055,786,677,1464,11,0,11,13,5,19,819,683,1495,2708,2061,4775,775,656,1431,2185,1896,4079,243,244,486,2120,1823,3943,22,17,34,163,164,327,38,44,76,26,33,62,63,106,169,997,1029,2024,239,218,457,620,423,1036,143,100,241,80,36,118,10,14,30,0,0,0,0,0,0
60101,9511,10076,19589,727,646,1374,1516,1505,3016,624,557,1182,615,674,1286,1313,1522,2838,1158,1297,2452,1169,1249,2414,1050,1148,2196,885,951,1838,388,419,809,72,114,186,9160,9762,18925,352,314,661,945,1016,1956,70,77,152,55,50,109,1070,1149,2215,8285,8816,17098,641,638,1276,8662,9161,17819,325,365,695,8712,9274,17986,191,167,355,1400,1375,2772,389,393,784,119,136,256,209,379,593,2481,3011,5499,751,865,1612,2551,2575,5123,640,652,1294,336,290,622,26,18,41,8977,9512,18489,425,474,897
60102,28816,30350,59161,1637,1559,3199,3632,3374,7011,1560,1491,3046,1621,1476,3098,4259,4178,8430,3708,3910,7616,3419,3643,7057,3486,3935,7423,3137,3545,6679,1766,2207,3976,599,1028,1630,27500,29028,56525,1314,1321,2637,1183,1135,2319,61,41,102,57,86,141,1297,1264,2567,23520,24847,48365,4146,4289,8437,24680,26620,51292,2489,2544,5034,25021,27064,52084,458,437,893,3445,3206,6653,1156,1174,2335,528,567,1099,1186,1512,2697,12160,13354,25520,1946,2125,4071,6151,6501,12648,1312,1414,2729,659,744,1407,96,81,180,26629,28479,55112,1779,1433,3211
60103,28595,29410,58008,1625,1498,3129,3379,3199,6584,1521,1473,2992,1755,1749,3505,5512,5099,10605,3747,3735,7485,3197,3366,6567,3343,3489,6840,2520,2950,5472,1459,1991,3449,533,860,1395,27557,28452,56002,1045,963,2007,1383,1523,2904,63,85,148,86,86,174,1539,1691,3229,21247,22330,43579,5847,5562,11402,22134,23285,45416,5032,4619,9651,23162,24533,47692,357,340,701,3128,2983,6105,1089,1086,2171,488,551,1038,1557,1700,3259,10974,11207,22182,1853,2029,3885,6386,6687,13075,1670,1877,3543,1056,1116,2171,238,253,493,27003,27713,54715,1455,1484,2938
60104,17648,18997,36641,1017,921,1941,2428,2343,4774,1189,1066,2250,968,912,1880,2308,2447,4761,2293,2549,4838,2188,2533,4720,2035,2344,4373,1882,2210,4095,1050,1207,2257,291,467,756,16799,18196,34991,849,802,1653,723,688,1415,18,14,37,28,21,51,774,723,1498,13440,14284,27721,3697,4149,7839,15165,16218,31386,1955,2226,4180,15462,16645,32108,296,283,580,2354,2264,4612,980,883,1866,368,377,747,762,1169,1931,8304,9720,18022,1188,1184,2368,3052,3188,6236,698,686,1390,387,368,756,34,41,77,16767,18066,34827,473,570,1046
60105,26845,28319,55163,1125,1076,2200,2659,2490,5153,1465,1443,2910,2063,2099,4159,5391,5373,10765,3401,3593,6997,3187,3448,6634,2983,3331,6314,2723,2962,5691,1380,1636,3022,463,864,1331,25478,26944,52424,1371,1375,2743,406,420,825,17,13,25,10,3,19,433,439,871,18065,19062,37124,7665,8125,15791,20090,21275,41365,5554,5873,11428,21064,22367,43430,354,353,704,2553,2389,4937,1241,1237,2470,1141,1170,2309,2211,2720,4929,16834,17997,34831,1261,1263,2527,2587,2908,5493,672,734,1402,437,506,943,80,120,204,24317,25720,50038,3067,3234,6296
60106,9106,9414,18515,504,511,1014,1098,1092,2191,510,427,941,456,437,894,1139,1218,2356,1096,1169,2272,1063,1204,2267,1376,1416,2794,1183,1186,2373,521,568,1087,154,185,336,8613,8977,17592,492,437,927,388,387,770,25,18,44,12,13,27,420,423,844,7555,7768,15324,923,1030,1953,8241,8497,16740,322,384,706,8251,8557,16809,117,126,239,1005,1023,2026,353,294,650,105,103,211,238,374,618,2910,3465,6378,709,722,1427,2515,2341,4851,562,521,1084,275,235,507,18,7,26,8393,8710,17108,518,544,1062
60201,42323,45021,87345,2316,2287,4599,5272,5000,10268,2542,2496,5032,2928,2770,5698,6643,6391,13036,5098,5434,10529,5092,5660,10755,4858,5398,10249,4171,4921,9085,2560,3163,5725,856,1504,2357,40353,43142,83499,1970,1876,3851,1474,1581,3055,60,81,136,52,66,118,1579,1726,3303,33288,35917,69204,6976,7098,14077,35742,38630,74371,4594,4449,9037,36525,39579,76108,596,620,1217,4972,4705,9673,1861,1906,3767,858,936,1793,1795,2343,4133,15655,17623,33283,2804,3296,6098,10115,10381,20492,2372,2420,4787,1369,1484,2855,323,347,673,39103,41794,80897,3151,3174,6328
60202,12107,12150,24254,585,515,1100,1460,1324,2786,659,600,1262,562,543,1101,1189,1151,2340,1126,1307,2433,1518,1625,3138,1980,2080,4061,1901,1818,3719,924,911,1836,211,264,474,11439,11609,23050,665,541,1207,370,410,777,26,27,54,22,31,50,410,470,882,9749,9760,19509,1528,1571,3102,11059,11129,22190,349,360,712,10911,10988,21905,124,118,240,1362,1217,2579,468,446,919,87,139,227,169,423,594,3367,4215,7585,897,1053,1946,3638,3218,6853,961,804,1762,459,331,789,31,17,50,11144,11292,22441,693,725,1415
60203,19905,19694,39600,997,907,1906,2263,2099,4359,1027,921,1941,877,806,1678,1932,1984,3919,1940,2076,4015,2445,2623,5066,3278,3346,6625,3229,2903,6134,1513,1528,3042,411,500,912,18710,18620,37326,1197,1076,2270,755,790,1547,33,30,66,30,31,67,823,852,1674,16397,16178,32572,1984,2119,4102,18136,18019,36158,491,533,1021,18057,17932,35990,233,222,451,2077,1938,4017,675,659,1331,133,191,323,310,589,901,5047,6328,11368,1414,1587,3005,6253,5433,11689,1687,1412,3098,803,568,1372,45,36,80,18112,18054,36169,1536,1441,2975
60301,6528,5911,12440,326,286,610,741,708,1456,395,346,741,346,317,667,626,634,1264,719,709,1433,887,840,1723,1113,980,2096,902,724,1630,396,281,679,73,78,148,6180,5625,11806,344,284,629,367,377,742,21,18,39,23,25,45,411,418,829,5442,4906,10346,490,471,962,5895,5332,11231,111,121,235,5868,5327,11195,77,59,135,670,650,1325,242,232,475,46,60,107,102,186,285,1551,1808,3358,475,521,995,2027,1585,3608,570,383,950,299,169,471,19,6,24,5893,5393,11287,633,488,1119
60302,10873,10841,21707,540,531,1071,1270,1273,2538,594,478,1070,461,411,868,989,1067,2054,1211,1318,2523,1433,1466,2901,1759,1842,3599,1696,1555,3250,756,680,1438,165,216,388,10275,10256,20533,594,581,1172,966,935,1895,23,27,51,19,22,42,1007,985,1988,8355,8315,16668,1691,1700,3389,9731,9654,19390,415,490,904,9710,9729,19441,111,125,234,1143,1156,2304,392,363,755,79,96,173,265,433,696,3917,4519,8434,813,775,1583,2581,2289,4869,667,541,1208,339,218,561,29,18,42,9892,9855,19749,828,838,1669
60303,3920,3663,7582,116,108,222,276,261,532,148,113,264,124,81,205,357,337,700,347,361,708,447,418,862,745,785,1538,851,757,1608,406,341,750,97,98,200,3493,3315,6801,427,353,777,170,170,338,6,9,21,11,4,22,192,194,382,3031,2813,5850,527,545,1067,3400,3194,6597,202,199,398,3387,3170,6551,17,38,59,247,242,492,83,75,156,23,19,42,86,130,209,1275,1365,2641,228,279,505,1140,952,2091,373,301,671,176,108,285,13,3,14,3312,3131,6443,656,586,1238
60401,24054,25972,50028,1285,1231,2521,3008,2877,5880,1428,1442,2873,1326,1368,2689,2678,2881,5557,2527,2849,5374,2959,3318,6280,3503,3791,7296,3029,3304,6334,1772,2063,3834,535,849,1386,22721,24778,47501,1329,1197,2530,1918,2126,4044,60,64,129,79,65,150,2053,2258,4314,20289,21888,42172,2261,2544,4804,22010,23817,45828,741,889,1627,22009,23824,45838,288,275,569,2800,2660,5456,986,1061,2053,231,324,550,498,931,1431,6071,7801,13871,1813,2234,4051,7351,7384,14735,1936,1906,3840,1125,1039,2161,89,65,158,22231,24087,46326,1451,1589,3042
60402,23559,24730,48293,1200,1153,2354,2810,2722,5531,1339,1226,2566,1210,1157,2364,2802,2892,5689,2415,2669,5086,2966,3236,6206,3345,3657,7000,3233,3388,6625,1775,1906,3680,472,726,1196,22064,23431,45493,1502,1305,2801,1477,1577,3056,76,68,147,63,73,140,1616,1719,3343,19511,20654,40167,2615,2721,5334,21184,22342,43525,1078,1191,2261,21177,22445,43627,310,293,598,2621,2541,5161,946,920,1863,207,288,487,509,874,1383,6151,7517,13669,1765,2026,3792,7413,7223,14636,1877,1836,3708,883,836,1720,66,66,128,21548,22827,44376,1571,1637,3206
60403,9198,8641,17841,502,487,992,1138,1044,2186,475,426,899,426,380,801,1088,1024,2111,1016,985,1993,1240,1168,2403,1413,1374,2787,1218,1084,2304,552,500,1049,133,174,306,8602,8148,16756,589,493,1086,975,980,1949,24,44,75,48,33,78,1049,1056,2103,7244,6883,14122,1034,939,1970,7993,7582,15574,381,325,710,7880,7505,15388,103,92,201,995,938,1933,303,304,605,53,59,111,179,275,448,2112,2467,4584,686,778,1459,2791,2292,5086,772,609,1386,379,240,621,18,17,34,8060,7653,15709,1371,1008,2377
69797,13,0,19,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,7,0,4,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,13,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,0,0,6,12,0,11,0,0,0,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,72,366
69999,758,616,1377,21,19,42,50,36,92,43,48,95,71,53,119,135,92,228,99,97,198,130,78,203,104,98,199,90,72,163,18,13,31,0,4,3,0,0,0,758,616,1377,86,55,143,0,0,0,3,3,5,93,64,150,551,428,973,76,82,161,525,459,978,33,41,74,521,463,985,6,0,6,36,34,68,12,22,36,9,11,24,18,32,50,161,214,374,56,39,94,185,130,314,46,28,75,37,16,50,3,0,8,0,0,0,0,0,0
70101,13788,13254,27044,702,646,1352,1174,1178,2355,488,538,1028,1059,960,2018,3403,3538,6943,2217,2223,4447,1741,1608,3350,1540,1356,2894,983,792,1775,377,325,705,88,87,182,12667,12461,25123,1125,799,1922,592,678,1272,39,36,72,51,43,99,684,757,1444,7800,7297,15093,4687,4941,9629,8707,8174,16879,3686,3943,7630,9607,9114,18721,190,173,360,1093,1088,2184,334,378,713,277,318,600,922,1325,2246,7616,8031,15646,1077,815,1897,1310,1013,2331,328,287,617,210,204,412,54,68,123,11962,12103,24067,4665,3993,8660
70102,27068,27633,54701,1943,1839,3783,3913,3699,7607,1599,1503,3103,1654,1507,3150,4455,4870,9330,4103,4459,8561,3470,3603,7070,2844,2947,5791,2067,2069,4128,841,921,1770,175,224,397,25524,26368,51886,1543,1267,2806,2216,2545,4758,92,92,186,374,404,776,2681,3038,5717,16209,16116,32332,8765,9530,18290,16446,16364,32805,8366,9109,17474,21065,21397,42457,516,461,972,3519,3340,6860,1075,1073,2145,508,585,1093,1402,2257,3661,12088,13539,25628,2339,2108,4449,3048,2757,5809,856,788,1646,774,830,1601,198,276,473,24442,25468,49906,3688,3669,7357
70103,11481,9501,20983,570,538,1105,1341,1357,2698,683,569,1258,894,470,1360,1644,1171,2813,1602,1417,3019,1821,1564,3388,1558,1322,2875,986,805,1794,341,247,582,45,52,97,10651,9050,19697,834,455,1284,1547,825,2371,56,39,92,67,65,136,1671,934,2604,9065,7094,16162,1262,1452,2719,8771,7814,16595,563,681,1240,9058,8067,17128,149,132,283,1208,1203,2411,359,384,749,95,104,196,173,464,631,3267,3712,6983,1343,972,2322,2902,1500,4405,538,321,859,352,210,558,70,45,112,8961,8674,17635,5226,3475,8698
70104,18401,18775,37176,1680,1633,3317,3104,2973,6079,1142,1120,2265,1299,1215,2514,3244,3626,6870,2896,3184,6076,2331,2266,4591,1554,1526,3079,827,853,1676,269,284,556,61,92,159,17221,17970,35195,1183,802,1984,1968,2267,4236,88,61,152,212,183,392,2268,2509,4776,12928,12747,25679,3745,4502,8252,13498,13498,27004,3024,3607,6633,15194,15318,30511,441,479,919,2773,2663,5434,706,786,1491,209,337,549,637,1353,1982,6506,7768,14280,1896,1763,3655,2668,2335,5005,647,583,1233,337,347,691,76,76,159,16439,17226,33657,1671,1490,3163
70201,18090,18383,36471,1388,1268,2654,2675,2468,5146,1184,1067,2254,1135,1127,2258,3306,3626,6930,2821,2791,5614,2210,2374,4588,1926,2048,3975,1048,1076,2126,330,402,735,61,137,202,16943,17205,34155,1146,1180,2321,6619,6778,13396,25,27,53,68,67,140,6714,6874,13587,13233,13480,26714,3610,3691,7305,9762,9960,19727,6415,7038,13455,14190,15039,29230,324,306,634,2407,2224,4633,568,538,1106,98,150,245,567,1042,1608,5758,6932,12685,1549,1581,3125,2743,2167,4911,963,982,1945,1258,1186,2445,328,376,704,15564,16425,31989,5623,4720,10350
70202,2702,2587,5287,229,225,457,420,382,802,196,185,380,223,182,403,491,499,989,335,363,698,306,308,615,283,272,553,169,132,301,45,34,81,8,12,14,2561,2441,5003,140,147,288,1629,1651,3272,6,3,7,13,13,16,1642,1661,3302,2217,2141,4355,274,273,543,1289,1216,2506,1120,1166,2284,2279,2271,4552,53,46,104,374,339,710,68,70,138,20,16,33,57,80,136,592,640,1237,206,236,438,475,431,902,226,200,428,237,240,475,54,34,82,2242,2304,4546,1142,895,2036
70203,8076,7726,15805,532,462,990,1322,1227,2545,702,603,1303,605,602,1213,1288,1376,2662,1042,1100,2142,1017,1004,2020,857,783,1643,518,467,987,173,91,264,18,11,31,7625,7267,14892,446,464,908,5363,5398,10754,18,17,38,39,46,81,5418,5459,10872,6929,6657,13581,452,463,913,2350,2027,4371,4998,5095,10094,7158,6859,14015,109,112,218,1109,1011,2120,250,217,467,15,18,34,88,170,258,1664,1847,3513,953,964,1915,1634,1466,3103,627,527,1152,428,391,817,99,107,202,7194,7000,14187,3066,2771,5837
70204,6440,6361,12798,533,448,981,1117,1062,2179,599,545,1145,530,524,1054,1055,1165,2221,1046,1056,2100,765,779,1543,535,529,1067,208,195,400,42,53,90,5,3,15,6107,5980,12092,330,380,709,4008,4117,8122,18,10,27,41,41,82,4067,4171,8236,5412,5418,10832,369,419,784,1647,1571,3217,4039,4185,8227,5544,5613,11158,138,135,275,940,886,1824,201,204,398,12,34,43,97,191,279,1419,1814,3235,620,620,1242,978,824,1801,461,409,868,554,532,1085,99,92,189,5585,5637,11225,1756,929,2675
70205,9580,9158,18739,772,641,1417,1548,1430,2980,690,655,1349,835,787,1623,1730,1721,3459,1268,1298,2561,1066,1133,2196,879,885,1759,560,436,996,193,137,335,32,34,64,8927,8565,17492,650,598,1247,4424,4695,9118,30,31,53,56,69,121,4508,4788,9290,7376,7292,14669,898,902,1797,4402,4088,8492,3759,3980,7744,7789,7694,15483,176,151,327,1321,1234,2559,224,234,455,46,76,118,182,297,481,2143,2572,4714,943,965,1917,1517,1401,2913,669,541,1210,547,470,1014,155,148,297,7831,7991,15818,5074,3924,9009
79797,83,15,99,0,0,0,0,0,0,4,0,4,6,3,6,16,4,23,22,0,22,18,3,19,17,0,17,0,0,0,0,0,0,0,0,0,84,15,95,0,0,0,11,0,8,0,0,0,0,0,0,10,0,9,45,8,56,23,0,22,53,5,63,10,0,11,48,8,61,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,26,3,29,9,0,8,19,6,21,5,0,5,0,0,0,0,0,0,8,0,12,407,65,470
79999,1826,1675,3500,89,69,164,166,122,285,30,64,95,84,99,183,292,364,661,305,268,573,311,280,591,300,279,579,205,114,318,33,17,49,6,4,7,0,0,0,1826,1675,3500,637,606,1247,14,8,18,8,3,7,658,617,1276,1102,1001,2106,243,250,492,861,745,1605,253,298,551,1180,1078,2256,4,8,11,104,72,180,12,12,20,6,7,13,19,41,56,368,442,805,123,127,255,266,208,473,108,67,173,74,55,127,9,12,28,0,0,0,0,0,0
80101,52533,53530,106061,3259,3019,6279,6776,6210,12979,2965,2810,5775,3988,4061,8052,9309,9116,18425,7923,8050,15972,6264,6294,12556,4773,5258,10035,4198,5041,9242,2371,2708,5077,704,961,1667,50722,51872,102591,1812,1659,3470,1096,1017,2116,22,19,35,21,39,56,1138,1071,2207,36233,36309,72545,14505,15538,30044,38247,38516,76764,12296,13118,25419,44696,45710,90409,931,914,1842,6492,5934,12423,2367,2311,4678,1912,2201,4113,3115,3804,6926,30883,32222,63108,2089,1905,3989,5125,5626,10746,1370,1447,2820,980,1128,2108,251,281,534,49682,50557,100240,2512,2711,5219
80103,1289,646,1934,25,25,52,51,59,110,47,33,81,117,53,171,288,94,383,225,89,312,197,85,281,183,93,269,93,80,176,55,34,85,9,8,16,1238,631,1869,52,13,70,102,27,131,4,0,5,5,0,3,107,32,136,802,364,1164,207,129,338,568,378,950,118,101,214,624,435,1055,3,10,15,40,48,89,22,19,41,28,15,43,34,33,67,457,246,708,46,25,68,285,94,378,36,37,70,52,16,71,5,10,11,546,464,1013,781,218,1001
80104,43701,43981,87682,3505,3326,6832,6891,6511,13395,2496,2460,4957,2915,2847,5762,8011,8277,16292,8209,8279,16485,5640,5502,11141,3174,3330,6503,1871,2262,4136,818,981,1797,165,205,374,42586,42943,85529,1114,1036,2153,672,694,1363,21,16,31,19,18,43,703,728,1434,26122,26265,52389,16279,16445,32717,25284,25566,50856,16843,16879,33719,36026,36375,72403,1047,978,2017,6561,6204,12759,2075,2085,4161,1285,1346,2635,2614,3337,5952,25502,26006,51515,1635,1543,3178,3198,3542,6740,948,953,1894,571,684,1254,216,250,461,42191,42591,84777,1101,1097,2206
80105,30179,31002,61188,1245,1126,2374,2551,2396,4948,2262,2460,4714,4270,4570,8845,6703,6574,13276,4168,4122,8288,3219,3317,6535,2624,2671,5293,1823,1948,3766,894,1181,2080,421,648,1069,28792,29504,58296,1394,1504,2893,390,389,784,8,19,30,25,14,36,429,420,847,20053,20320,40377,8307,9108,17419,22029,22436,44461,6245,6908,13148,24753,25547,50301,375,340,719,2459,2311,4771,1865,2047,3905,2677,2927,5602,2423,2761,5185,21467,22558,44031,766,696,1465,1438,1582,3020,479,506,990,332,432,764,80,110,191,25204,26433,51639,5268,4575,9841
