SA3_CODE_2021,MOL_SAL_Filipin_UOLSE_NWorNAA,MOL_SAL_Filipin_UOLSE_Tot,MOL_SAL_Filipin_NS,MOL_SAL_Filipin_Tot,MOL_SAL_Indon_SEO,MOL_SAL_Indon_UOLSE_VWorW,MOL_SAL_Indon_UOLSE_NWorNAA,MOL_SAL_Indon_UOLSE_Tot,MOL_SAL_Indon_NS,MOL_SAL_Indon_Tot,MOL_SAL_Tagalog_SEO,MOL_SAL_Tagalog_UOLSE_VWorW,MOL_SAL_Tagalog_UOLSE_NWorNAA,MOL_SAL_Tagalog_UOLSE_Tot,MOL_SAL_Tagalog_NS,MOL_SAL_Tagalog_Tot,MOL_SAL_Oth_SEO,MOL_SAL_Oth_UOLSE_VWorW,MOL_SAL_Oth_UOLSE_NWorNAA,MOL_SAL_Oth_UOLSE_Tot,MOL_SAL_Oth_NS,MOL_SAL_Oth_Tot,MOL_SAL_Tot_SEO,MOL_SAL_Tot_UOLSE_VWorW,MOL_SAL_Tot_UOLSE_NWorNAA,MOL_SAL_Tot_UOLSE_Tot,MOL_SAL_Tot_NS,MOL_SAL_Tot_Tot,MOL_Spanish_SEO,MOL_Spanish_UOLSE_VWorW,MOL_Spanish_UOLSE_NWorNAA,MOL_Spanish_UOLSE_Tot,MOL_Spanish_NS,MOL_Spanish_Tot,MOL_Tamil_SEO,MOL_Tamil_UOLSE_VWorW,MOL_Tamil_UOLSE_NWorNAA,MOL_Tamil_UOLSE_Tot,MOL_Tamil_NS,MOL_Tamil_Tot,MOL_Thai_SEO,MOL_Thai_UOLSE_VWorW,MOL_Thai_UOLSE_NWorNAA,MOL_Thai_UOLSE_Tot,MOL_Thai_NS,MOL_Thai_Tot,MOL_Turkish_SEO,MOL_Turkish_UOLSE_VWorW,MOL_Turkish_UOLSE_NWorNAA,MOL_Turkish_UOLSE_Tot,MOL_Turkish_NS,MOL_Turkish_Tot,MOL_Vietnamese_SEO,MOL_Vietnamese_UOLSE_VWorW,MOL_Vietnamese_UOLSE_NWorNAA,MOL_Vietnamese_UOLSE_Tot,MOL_Vietnamese_NS,MOL_Vietnamese_Tot,MOL_Oth_SEO,MOL_Oth_UOLSE_VWorW,MOL_Oth_UOLSE_NWorNAA,MOL_Oth_UOLSE_Tot,MOL_Oth_NS,MOL_Oth_Tot,MOL_Tot_SEO,MOL_Tot_UOLSE_VWorW,MOL_Tot_UOLSE_NWorNAA,MOL_Tot_UOLSE_Tot,MOL_Tot_NS,MOL_Tot_Tot,M_LUatH_NS_SEO,M_LUatH_NS_UOLSE_VWorW,M_LUatH_NS_UOLSE_NWorNAA,M_LUatH_NS_UOLSE_Tot,M_LUatH_NS_NS,M_LUatH_NS_Tot,M_Tot_SEO,M_Tot_UOLSE_VWorW,M_Tot_UOLSE_NWorNAA,M_Tot_UOLSE_Tot,M_Tot_NS,M_Tot_Tot,FSEO_SEO,FSEO_UOLSE_VWorW,FSEO_UOLSE_NWorNAA,FSEO_UOLSE_Tot,FSEO_NS,FSEO_Tot,FOL_Afrikaans_SEO,FOL_Afrikaans_UOLSE_VWorW,FOL_Afrikaans_UOLSE_NWorNAA,FOL_Afrikaans_UOLSE_Tot,FOL_Afrikaans_NS,FOL_Afrikaans_Tot,FOL_Arabic_SEO,FOL_Arabic_UOLSE_VWorW,FOL_Arabic_UOLSE_NWorNAA,FOL_Arabic_UOLSE_Tot,FOL_Arabic_NS,FOL_Arabic_Tot,FOL_AIndLng_SEO,FOL_AIndLng_UOLSE_VWorW,FOL_AIndLng_UOLSE_NWorNAA,FOL_AIndLng_UOLSE_Tot,FOL_AIndLng_NS,FOL_AIndLng_Tot,FOL_CL_Canton_SEO,FOL_CL_Canton_UOLSE_VWorW,FOL_CL_Canton_UOLSE_NWorNAA,FOL_CL_Canton_UOLSE_Tot,FOL_CL_Canton_NS,FOL_CL_Canton_Tot,FOL_CL_Mandarin_SEO,FOL_CL_Mandarin_UOLSE_VWorW,FOL_CL_Mandarin_UOLSE_NWorNAA,FOL_CL_Mandarin_UOLSE_Tot,FOL_CL_Mandarin_NS,FOL_CL_Mandarin_Tot,FOL_CL_Oth_SEO,FOL_CL_Oth_UOLSE_VWorW,FOL_CL_Oth_UOLSE_NWorNAA,FOL_CL_Oth_UOLSE_Tot,FOL_CL_Oth_NS,FOL_CL_Oth_Tot,FOL_CL_Tot_SEO,FOL_CL_Tot_UOLSE_VWorW,FOL_CL_Tot_UOLSE_NWorNAA,FOL_CL_Tot_UOLSE_Tot,FOL_CL_Tot_NS,FOL_CL_Tot_Tot,FOL_Croatian_SEO,FOL_Croatian_UOLSE_VWorW,FOL_Croatian_UOLSE_NWorNAA,FOL_Croatian_UOLSE_Tot,FOL_Croatian_NS,FOL_Croatian_Tot,FOL_French_SEO,FOL_French_UOLSE_VWorW,FOL_French_UOLSE_NWorNAA,FOL_French_UOLSE_Tot,FOL_French_NS,FOL_French_Tot,FOL_German_SEO,FOL_German_UOLSE_VWorW,FOL_German_UOLSE_NWorNAA,FOL_German_UOLSE_Tot,FOL_German_NS,FOL_German_Tot,FOL_Greek_SEO,FOL_Greek_UOLSE_VWorW,FOL_Greek_UOLSE_NWorNAA,FOL_Greek_UOLSE_Tot,FOL_Greek_NS,FOL_Greek_Tot,FOL_IAL_Bengali_SEO,FOL_IAL_Bengali_UOLSE_VWorW,FOL_IAL_Bengali_UOLSE_NWorNAA,FOL_IAL_Bengali_UOLSE_Tot,FOL_IAL_Bengali_NS,FOL_IAL_Bengali_Tot,FOL_IAL_Guj_SEO,FOL_IAL_Guj_UOLSE_VWorW,FOL_IAL_Guj_UOLSE_NWorNAA,FOL_IAL_Guj_UOLSE_Tot,FOL_IAL_Guj_NS,FOL_IAL_Guj_Tot,FOL_IAL_Hindi_SEO,FOL_IAL_Hindi_UOLSE_VWorW,FOL_IAL_Hindi_UOLSE_NWorNAA,FOL_IAL_Hindi_UOLSE_Tot,FOL_IAL_Hindi_NS,FOL_IAL_Hindi_Tot,FOL_IAL_Nepali_SEO,FOL_IAL_Nepali_UOLSE_VWorW,FOL_IAL_Nepali_UOLSE_NWorNAA,FOL_IAL_Nepali_UOLSE_Tot,FOL_IAL_Nepali_NS,FOL_IAL_Nepali_Tot,FOL_IAL_Punjabi_SEO,FOL_IAL_Punjabi_UOLSE_VWorW,FOL_IAL_Punjabi_UOLSE_NWorNAA,FOL_IAL_Punjabi_UOLSE_Tot,FOL_IAL_Punjabi_NS,FOL_IAL_Punjabi_Tot,FOL_IAL_Sinhal_SEO,FOL_IAL_Sinhal_UOLSE_VWorW,FOL_IAL_Sinhal_UOLSE_NWorNAA,FOL_IAL_Sinhal_UOLSE_Tot,FOL_IAL_Sinhal_NS,FOL_IAL_Sinhal_Tot,FOL_IAL_Urdu_SEO,FOL_IAL_Urdu_UOLSE_VWorW,FOL_IAL_Urdu_UOLSE_NWorNAA,FOL_IAL_Urdu_UOLSE_Tot,FOL_IAL_Urdu_NS,FOL_IAL_Urdu_Tot,FOL_IAL_Oth_SEO,FOL_IAL_Oth_UOLSE_VWorW,FOL_IAL_Oth_UOLSE_NWorNAA,FOL_IAL_Oth_UOLSE_Tot
30701,0,62,0,62,..,3,3,7,0,7,..,72,3,75,0,75,..,10,4,17,0,16,..,152,6,159,0,162,..,87,0,88,0,88,..,8,0,8,0,8,..,5,3,7,0,7,..,0,0,0,0,0,..,11,3,8,0,8,..,125,17,143,9,146,..,757,71,822,15,840,..,60,15,75,2448,2521,18962,820,79,904,2463,22327,18754,..,..,..,..,18754,..,66,0,66,0,68,..,10,0,7,0,7,..,35,0,37,0,42,..,11,0,13,0,13,..,41,14,51,0,56,..,5,0,5,0,5,..,53,15,67,0,71,..,6,0,6,0,6,..,17,0,21,7,23,..,21,0,23,0,23,..,5,0,11,0,12,..,0,0,0,0,0,..,9,0,9,0,9,..,22,4,25,0,25,..,11,0,11,0,11,..,27,8,29,0,29,..,8,3,8,0,8,..,8,0,8,0,8,..,0,0,0
30702,12,136,5,142,..,8,0,8,0,8,..,112,10,116,0,123,..,13,0,12,0,12,..,255,16,274,0,282,..,22,6,28,6,31,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,9,0,10,0,10,..,113,19,127,6,137,..,691,93,780,21,794,..,51,13,60,1814,1876,18862,742,105,841,1832,21538,18866,..,..,..,..,18866,..,51,0,51,0,51,..,0,0,4,0,4,..,22,0,25,0,25,..,8,0,6,0,12,..,32,28,56,0,56,..,0,0,0,0,0,..,36,29,62,0,63,..,5,0,3,0,3,..,4,0,4,0,4,..,28,0,28,0,28,..,3,0,3,0,6,..,0,0,0,0,0,..,4,0,4,0,4,..,13,0,16,0,16,..,10,0,10,0,10,..,16,6,21,0,21,..,5,0,4,0,4,..,4,0,4,0,4,..,0,0,0
30703,0,34,5,34,..,0,0,0,0,0,..,31,0,31,0,31,..,10,0,14,0,14,..,81,0,80,5,89,..,19,3,17,4,24,..,3,0,3,0,3,..,9,0,11,0,11,..,3,0,3,0,3,..,11,0,15,0,10,..,134,40,176,6,178,..,642,117,755,13,774,..,42,5,52,1552,1604,18120,687,122,806,1567,20495,18599,..,..,..,..,18599,..,17,0,20,0,20,..,3,0,9,0,9,..,19,0,17,0,20,..,8,3,14,0,14,..,51,25,74,0,74,..,0,0,0,0,0,..,63,28,93,0,93,..,14,4,15,0,20,..,29,0,30,0,30,..,50,3,51,0,51,..,5,0,5,0,5,..,0,0,0,0,0,..,4,0,6,0,6,..,26,0,26,0,26,..,6,0,6,0,6,..,12,0,17,0,17,..,3,0,3,0,3,..,5,0,5,0,5,..,0,0,0
30801,0,56,0,56,..,10,0,6,0,6,..,64,0,68,0,68,..,16,0,19,0,19,..,139,7,147,0,147,..,27,0,28,0,28,..,10,0,10,0,10,..,14,4,13,0,13,..,0,0,3,0,3,..,8,5,15,0,15,..,203,27,231,14,243,..,728,90,815,17,834,..,44,3,47,1892,1938,12237,769,96,863,1907,15003,11712,..,..,..,..,11712,..,82,0,83,0,83,..,0,0,0,0,0,..,22,0,26,0,26,..,0,3,6,0,6,..,44,27,74,0,74,..,0,0,0,0,0,..,46,28,80,0,80,..,0,0,0,0,0,..,15,0,15,0,15,..,19,0,19,0,20,..,10,0,10,0,10,..,5,0,5,0,5,..,3,0,3,0,5,..,18,0,23,0,23,..,6,0,3,0,3,..,32,0,36,0,36,..,9,0,9,0,9,..,4,0,4,0,4,..,3,0,3
30803,0,124,0,122,..,13,0,9,0,16,..,184,5,184,0,184,..,36,6,44,0,44,..,353,7,364,0,366,..,43,9,51,0,51,..,94,32,123,4,125,..,27,6,34,0,34,..,3,0,3,0,3,..,143,81,223,0,220,..,486,131,612,27,637,..,2574,465,3035,57,3093,..,186,33,215,5766,5987,51660,2757,492,3253,5825,60741,53434,..,..,..,..,53434,..,156,5,161,0,161,..,14,3,18,0,18,..,113,3,117,5,121,..,42,17,64,0,64,..,172,83,255,0,257,..,12,5,15,0,15,..,227,102,331,0,332,..,11,0,9,0,12,..,37,0,46,3,47,..,105,0,111,0,111,..,19,0,19,0,18,..,51,3,56,0,56,..,40,0,37,0,37,..,77,0,75,0,78,..,106,10,118,0,118,..,100,10,117,0,120,..,49,0,54,0,54,..,25,3,25,0,26,..,7,0,9
30804,0,14,0,14,..,0,0,0,0,0,..,26,0,26,0,26,..,5,0,5,0,5,..,48,0,48,0,48,..,13,0,17,0,17,..,7,8,11,0,11,..,0,0,5,0,5,..,0,0,0,0,0,..,8,0,10,0,10,..,38,9,42,0,48,..,242,86,331,3,333,..,15,0,14,995,1011,6119,254,87,342,1003,7463,5903,..,..,..,..,5903,..,10,0,10,0,10,..,0,0,0,0,3,..,4,0,4,0,4,..,7,0,7,0,7,..,20,35,51,0,51,..,0,4,3,0,3,..,24,39,64,0,64,..,0,0,0,0,0,..,5,0,5,0,5,..,10,0,10,0,10,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,10,0,13,0,13,..,4,0,5,0,5,..,3,5,3,0,3,..,10,0,10,0,10,..,0,0,0
30805,5,133,0,138,..,12,0,17,0,16,..,151,7,162,0,163,..,12,0,15,0,15,..,312,14,327,9,329,..,72,3,75,0,75,..,54,5,59,0,56,..,19,0,21,0,21,..,3,0,7,0,7,..,25,4,31,0,31,..,249,32,280,10,291,..,1525,119,1645,31,1675,..,79,12,93,2371,2462,28080,1603,135,1739,2397,32221,27458,..,..,..,..,27458,..,213,3,212,5,215,..,27,0,26,0,26,..,26,0,26,0,26,..,8,0,12,0,12,..,69,8,70,0,72,..,0,0,0,0,0,..,80,14,89,0,90,..,14,3,15,0,15,..,27,0,23,0,27,..,46,0,45,0,46,..,19,0,28,0,28,..,20,4,23,0,23,..,16,0,15,0,15,..,61,5,65,0,65,..,14,0,14,0,14,..,42,7,44,0,44,..,24,3,26,0,26,..,22,4,25,0,25,..,8,3,10
30901,0,19,0,19,..,27,0,27,0,32,..,28,0,29,0,29,..,0,0,0,0,0,..,76,4,75,0,81,..,281,34,313,8,318,..,0,0,0,0,0,..,30,9,41,0,41,..,27,5,34,0,34,..,54,7,59,0,59,..,362,45,412,0,411,..,2950,372,3317,33,3349,..,106,13,125,2065,2187,26307,3049,388,3435,2097,31846,28131,..,..,..,..,28131,..,38,0,37,0,37,..,45,4,44,0,51,..,12,0,12,0,12,..,107,34,147,0,145,..,311,103,413,6,419,..,18,8,29,0,29,..,439,147,582,6,587,..,49,7,59,0,66,..,124,7,130,0,130,..,144,6,154,4,157,..,92,6,99,0,99,..,4,0,4,0,4,..,8,0,15,0,15,..,25,0,27,0,27,..,20,0,24,0,24,..,40,6,43,0,43,..,8,0,8,0,8,..,3,0,3,0,3,..,3,0,3
30902,0,11,0,11,..,22,0,25,0,25,..,9,0,9,0,9,..,8,0,8,0,8,..,48,0,49,0,49,..,139,7,147,4,145,..,0,0,0,0,0,..,23,0,23,0,25,..,5,5,10,0,10,..,17,3,21,0,21,..,212,34,242,8,251,..,1438,130,1566,26,1594,..,99,8,108,1465,1574,24508,1536,135,1678,1496,27671,26268,..,..,..,..,26268,..,32,0,32,0,32,..,17,0,16,0,16,..,13,0,13,0,13,..,28,4,34,0,33,..,53,11,71,0,71,..,0,0,3,0,3,..,80,22,103,0,102,..,21,0,20,0,20,..,102,3,106,0,109,..,101,0,102,0,104,..,38,5,40,0,43,..,0,0,0,0,0,..,6,0,6,0,6,..,9,0,9,0,9,..,9,0,9,0,9,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4
30903,0,51,0,53,..,35,4,32,0,31,..,98,7,102,0,100,..,35,0,35,0,35,..,214,9,225,5,225,..,192,24,218,0,218,..,32,0,32,0,32,..,86,8,102,0,99,..,62,8,68,0,68,..,102,17,114,5,115,..,697,114,814,14,823,..,4115,633,4745,44,4789,..,186,12,196,1957,2157,25925,4301,646,4945,2002,32868,28314,..,..,..,..,28314,..,67,0,68,0,68,..,156,30,182,0,183,..,11,0,11,0,11,..,165,57,220,0,220,..,631,219,844,7,853,..,19,16,30,0,30,..,816,288,1103,7,1104,..,73,12,88,0,89,..,154,10,158,0,158,..,128,6,131,0,131,..,76,11,82,0,89,..,57,13,63,0,63,..,35,0,37,0,37,..,94,8,102,0,102,..,55,3,57,0,61,..,90,9,99,0,102,..,19,4,22,0,22,..,75,4,81,0,84,..,27,0,24
30904,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,0,..,4,0,4,0,4,..,12,0,12,0,12,..,31,0,33,0,33,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,4,0,4,0,3,..,100,0,108,0,109,..,404,23,423,8,429,..,29,0,28,597,622,8888,429,24,455,604,9946,8996,..,..,..,..,8996,..,27,0,27,0,27,..,6,0,6,0,6,..,11,0,11,0,11,..,9,0,9,0,9,..,32,5,35,0,37,..,0,0,0,0,0,..,38,5,46,0,44,..,9,0,9,0,9,..,34,3,39,0,40,..,71,0,77,0,78,..,8,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
30905,0,8,0,8,..,6,0,6,0,10,..,30,0,30,0,30,..,8,0,8,0,8,..,50,0,50,0,51,..,81,6,87,0,87,..,6,0,6,0,10,..,7,0,9,0,9,..,6,0,6,0,6,..,13,3,14,0,14,..,188,19,216,7,218,..,1225,97,1317,11,1330,..,48,0,46,740,785,15427,1266,100,1364,756,17544,16084,..,..,..,..,16084,..,75,0,75,0,75,..,15,0,15,0,15,..,4,0,4,0,4,..,42,11,51,0,51,..,167,42,204,0,208,..,4,0,4,0,4,..,212,50,256,0,262,..,10,0,13,0,13,..,61,7,66,0,66,..,66,4,66,0,66,..,24,0,31,0,31,..,3,0,5,0,5,..,8,0,8,0,8,..,38,3,43,0,41,..,5,0,3,0,3,..,22,6,26,0,26,..,11,3,13,0,13,..,13,0,13,0,13,..,5,0,5
30906,5,46,0,46,..,38,0,34,0,34,..,59,3,62,0,62,..,22,0,25,0,25,..,160,9,175,0,175,..,152,8,162,3,162,..,19,0,19,0,19,..,43,5,50,0,50,..,20,4,20,0,22,..,32,4,33,0,33,..,512,50,564,21,584,..,3190,351,3541,54,3601,..,120,14,131,1473,1600,29109,3309,364,3680,1526,34312,29658,..,..,..,..,29658,..,111,4,117,0,117,..,70,11,85,6,82,..,20,0,22,0,22,..,99,30,128,0,129,..,370,92,464,3,471,..,11,0,12,0,12,..,484,122,605,10,616,..,74,10,80,0,81,..,96,3,102,0,102,..,110,3,109,0,117,..,92,5,97,0,97,..,46,5,46,0,46,..,37,8,47,0,47,..,86,5,86,0,86,..,30,5,35,0,35,..,171,18,180,5,186,..,16,0,16,0,22,..,36,0,40,0,40,..,21,0,24
30907,4,108,0,105,..,64,0,64,0,69,..,153,0,157,4,158,..,48,0,47,0,49,..,366,7,375,10,377,..,326,17,340,3,349,..,63,0,63,0,63,..,79,9,82,3,88,..,93,16,108,0,108,..,101,19,119,7,127,..,1356,151,1510,34,1546,..,7625,876,8501,126,8629,..,256,29,293,4057,4351,64549,7888,901,8792,4187,77527,66477,..,..,..,..,66477,..,399,7,409,0,409,..,182,11,194,0,194,..,46,0,41,0,41,..,257,58,319,5,322,..,951,323,1273,9,1281,..,43,24,63,0,63,..,1248,403,1655,18,1669,..,85,3,93,4,90,..,151,10,159,5,163,..,212,7,218,3,227,..,78,10,86,0,90,..,35,0,33,0,33,..,170,24,192,0,190,..,266,24,286,0,290,..,62,3,73,0,73,..,556,34,589,7,597,..,64,5,68,0,68,..,87,4,93,0,93,..,38,0,38
30908,0,43,0,43,..,36,0,41,0,41,..,66,0,61,0,65,..,25,0,30,0,30,..,167,9,175,0,181,..,235,19,250,5,258,..,27,0,28,0,24,..,46,8,47,0,48,..,29,0,29,0,29,..,53,13,70,0,70,..,426,37,463,9,470,..,3942,541,4484,49,4532,..,108,19,125,1082,1208,19639,4049,558,4606,1129,25375,21607,..,..,..,..,21607,..,82,0,82,0,82,..,95,5,101,4,96,..,7,0,7,0,7,..,304,104,415,3,417,..,908,264,1170,4,1174,..,21,10,30,0,30,..,1234,374,1611,11,1618,..,55,6,66,0,65,..,105,6,111,0,111,..,95,4,98,0,98,..,105,12,113,0,113,..,28,0,28,0,28,..,25,4,35,0,35,..,66,0,66,0,66,..,19,0,19,0,19,..,54,4,59,0,59,..,35,5,42,0,42,..,17,0,17,0,17,..,14,0,13
30909,0,111,0,114,..,45,3,49,0,49,..,158,3,154,0,154,..,40,3,42,0,42,..,352,9,361,0,363,..,279,30,310,6,312,..,49,0,49,0,49,..,89,15,106,0,103,..,39,8,43,0,43,..,144,14,165,0,161,..,650,78,732,15,746,..,5473,840,6314,56,6369,..,145,13,157,2179,2340,22724,5618,850,6475,2238,31433,23123,..,..,..,..,23123,..,54,0,54,0,54,..,116,25,139,0,138,..,21,0,21,0,21,..,254,61,316,0,317,..,1036,284,1314,7,1321,..,48,18,62,0,65,..,1333,362,1693,9,1700,..,81,14,88,0,88,..,145,13,158,0,161,..,125,3,128,0,127,..,92,13,103,0,103,..,45,5,51,0,50,..,67,4,68,0,68,..,125,5,126,0,126,..,112,3,121,0,120,..,126,13,141,0,141,..,54,0,56,0,56,..,33,4,34,0,34,..,27,0,27
30910,0,47,0,47,..,26,0,26,0,30,..,45,0,45,0,45,..,18,0,18,0,18,..,130,7,139,0,138,..,454,23,477,0,481,..,27,0,27,0,27,..,45,7,53,0,53,..,39,6,42,0,42,..,65,16,75,0,75,..,382,38,417,6,428,..,4346,484,4829,32,4862,..,81,18,101,2329,2430,15338,4427,500,4935,2360,22630,14946,..,..,..,..,14946,..,31,0,34,0,34,..,100,19,118,0,118,..,5,0,5,0,5,..,148,29,176,0,176,..,595,192,788,3,795,..,17,6,29,0,29,..,757,234,988,3,994,..,33,0,33,0,33,..,115,4,123,0,123,..,83,0,83,0,87,..,131,10,139,0,139,..,17,0,17,0,17,..,63,14,76,0,76,..,93,4,100,0,100,..,113,8,127,0,127,..,147,7,158,0,158,..,21,0,19,0,19,..,17,0,16,0,16,..,23,0,21
31001,3,149,4,152,..,56,9,64,0,64,..,247,11,258,0,262,..,49,0,48,0,49,..,496,25,524,8,526,..,287,37,325,4,336,..,190,22,209,3,210,..,36,4,41,0,41,..,12,7,22,0,22,..,3721,1614,5341,37,5375,..,2117,492,2612,58,2667,..,11654,2795,14450,167,14618,..,254,72,323,4868,5194,20148,11906,2870,14777,5036,39963,20379,..,..,..,..,20379,..,57,0,57,0,57,..,398,98,493,0,492,..,27,0,31,0,31,..,175,80,259,0,262,..,495,187,686,5,692,..,22,13,39,0,39,..,697,285,984,7,988,..,16,6,27,0,27,..,79,3,81,0,81,..,70,0,72,4,72,..,18,0,18,0,19,..,155,39,201,4,202,..,170,21,191,0,198,..,443,30,473,0,473,..,126,9,141,7,143,..,479,64,537,6,545,..,289,23,308,0,314,..,147,13,162,0,162,..,44,0,44
31002,0,8,0,8,..,14,0,18,0,18,..,9,0,8,0,8,..,0,0,0,0,0,..,35,5,37,0,37,..,34,4,37,0,38,..,4,0,4,0,4,..,16,6,16,0,16,..,3,0,3,0,3,..,35,46,76,8,81,..,209,36,247,4,251,..,670,143,813,10,827,..,77,9,89,3058,3153,29927,751,155,909,3074,33908,29991,..,..,..,..,29991,..,40,0,40,0,40,..,9,0,8,0,8,..,8,0,7,0,7,..,19,0,23,0,22,..,51,22,72,0,74,..,3,0,3,0,3,..,74,26,98,4,101,..,5,0,4,0,4,..,26,0,26,0,26,..,79,6,84,0,84,..,11,0,11,0,11,..,4,0,4,0,4,..,4,0,4,0,4,..,17,0,19,0,19,..,3,0,3,0,3,..,6,0,6,0,6,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0
31003,0,82,0,82,..,15,0,15,0,15,..,115,0,111,3,117,..,23,0,23,0,23,..,231,0,234,3,235,..,119,16,137,3,142,..,43,3,46,0,46,..,26,3,33,4,36,..,11,0,14,0,14,..,63,18,78,0,78,..,718,129,849,29,879,..,3034,378,3406,65,3471,..,162,9,177,2922,3094,50237,3192,391,3583,2988,56803,51819,..,..,..,..,51819,..,126,5,125,0,125,..,56,23,73,0,69,..,82,0,82,0,85,..,68,28,94,0,94,..,176,56,235,5,240,..,9,3,10,0,10,..,250,90,337,5,337,..,20,3,18,0,18,..,61,4,64,0,69,..,106,0,110,3,113,..,34,6,40,0,40,..,39,5,40,0,38,..,14,0,16,0,16,..,112,14,121,0,121,..,21,0,22,0,22,..,144,15,163,0,163,..,33,0,35,0,35,..,41,5,48,0,48,..,21,0,19
31004,5,248,5,250,..,52,0,55,0,55,..,368,7,374,0,375,..,57,0,52,0,52,..,712,15,728,4,735,..,443,64,501,4,513,..,223,11,242,3,244,..,38,8,46,0,46,..,23,3,25,0,25,..,638,231,865,10,880,..,2559,330,2887,59,2948,..,10401,1288,11686,152,11841,..,312,47,354,2659,3010,37094,10712,1335,12043,2811,51943,37528,..,..,..,..,37528,..,159,0,158,0,158,..,220,29,247,0,244,..,52,0,54,0,54,..,111,22,134,0,136,..,333,93,426,6,437,..,17,0,18,0,18,..,469,116,582,10,591,..,32,6,39,0,39,..,100,7,112,0,112,..,93,0,91,0,97,..,50,3,54,0,54,..,89,14,99,0,102,..,144,12,151,0,154,..,547,39,585,8,592,..,177,13,189,0,184,..,760,81,839,14,850,..,129,12,139,0,141,..,112,9,117,0,117,..,97,5,101
31101,0,0,0,0,..,4,0,4,0,4,..,9,0,9,0,9,..,0,0,0,0,0,..,13,0,15,0,15,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,35,6,44,0,48,..,170,9,182,5,184,..,22,3,23,703,729,6370,198,14,208,705,7286,6629,..,..,..,..,6629,..,6,0,6,0,6,..,3,0,5,0,5,..,19,0,19,5,24,..,5,0,9,0,12,..,15,0,12,0,12,..,0,0,0,0,0,..,23,4,26,0,24,..,0,0,0,0,0,..,3,0,3,0,3,..,16,0,16,0,16,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,4,0,4,..,3,0,3,0,3,..,7,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
31102,0,86,4,91,..,14,3,14,0,14,..,99,3,103,0,103,..,17,0,12,0,12,..,211,5,223,4,223,..,74,4,79,0,81,..,7,0,7,0,11,..,16,9,26,0,23,..,88,12,101,0,105,..,37,19,58,0,58,..,611,123,731,12,739,..,2167,317,2487,35,2517,..,88,19,105,1692,1798,18427,2260,330,2592,1733,22751,18973,..,..,..,..,18973,..,28,0,25,0,30,..,41,10,53,0,55,..,29,0,34,0,34,..,31,9,39,0,39,..,113,53,159,0,164,..,10,3,12,0,12,..,154,60,215,0,218,..,13,3,15,0,15,..,35,0,36,0,33,..,39,0,35,0,35,..,21,4,23,0,23,..,13,0,9,0,9,..,33,5,37,0,32,..,83,4,90,0,90,..,6,0,6,0,6,..,170,21,190,3,192,..,17,0,17,0,17,..,13,0,18,0,18,..,14,3,11
31103,6,137,6,140,..,69,3,74,4,71,..,217,5,225,0,227,..,29,0,29,0,33,..,443,19,461,10,470,..,219,29,247,0,248,..,63,5,70,0,71,..,29,10,41,4,45,..,43,12,56,0,56,..,262,82,345,3,347,..,2728,662,3389,58,3443,..,8961,1584,10547,149,10698,..,257,58,312,3013,3329,32133,9214,1645,10857,3164,46159,32789,..,..,..,..,32789,..,52,0,52,3,51,..,466,112,579,8,586,..,24,0,24,0,24,..,175,61,237,5,242,..,503,195,699,3,703,..,29,24,53,0,56,..,705,287,992,12,998,..,112,19,135,0,138,..,55,4,58,5,59,..,79,0,85,0,83,..,46,6,49,0,49,..,47,5,57,0,52,..,71,13,79,0,84,..,504,26,531,9,539,..,16,0,16,0,16,..,764,93,854,15,869,..,49,0,55,0,55,..,306,52,359,5,365,..,54,0,59
31104,0,27,0,27,..,11,3,11,0,11,..,27,0,27,0,27,..,13,0,13,0,13,..,73,4,79,0,79,..,95,9,105,0,105,..,15,0,15,0,18,..,12,3,13,0,13,..,4,0,4,0,4,..,62,27,93,0,94,..,594,100,701,18,720,..,1861,255,2119,30,2149,..,90,8,104,1530,1639,26810,1953,269,2226,1566,30600,27097,..,..,..,..,27097,..,63,0,69,0,67,..,28,7,36,0,36,..,21,0,21,0,23,..,49,12,61,0,58,..,84,25,107,0,107,..,0,0,0,0,0,..,133,35,171,0,168,..,21,3,29,0,29,..,30,0,30,0,30,..,60,0,61,0,61,..,26,3,28,0,28,..,5,0,5,0,5,..,6,0,11,0,11,..,100,8,104,0,104,..,0,0,0,0,0,..,105,16,122,0,122,..,0,0,0,0,0,..,40,10,49,0,49,..,13,3,11
