SA3_CODE_2021,M_15_19_yr_Married,M_15_19_yr_Separated,M_15_19_yr_Divorced,M_15_19_yr_Widowed,M_15_19_yr_Never_married,M_15_19_yr_Tot,M_20_24_yr_Married,M_20_24_yr_Separated,M_20_24_yr_Divorced,M_20_24_yr_Widowed,M_20_24_yr_Never_married,M_20_24_yr_Tot,M_25_34_yr_Married,M_25_34_yr_Separated,M_25_34_yr_Divorced,M_25_34_yr_Widowed,M_25_34_yr_Never_married,M_25_34_yr_Tot,M_35_44_yr_Married,M_35_44_yr_Separated,M_35_44_yr_Divorced,M_35_44_yr_Widowed,M_35_44_yr_Never_married,M_35_44_yr_Tot,M_45_54_yr_Married,M_45_54_yr_Separated,M_45_54_yr_Divorced,M_45_54_yr_Widowed,M_45_54_yr_Never_married,M_45_54_yr_Tot,M_55_64_yr_Married,M_55_64_yr_Separated,M_55_64_yr_Divorced,M_55_64_yr_Widowed,M_55_64_yr_Never_married,M_55_64_yr_Tot,M_65_74_yr_Married,M_65_74_yr_Separated,M_65_74_yr_Divorced,M_65_74_yr_Widowed,M_65_74_yr_Never_married,M_65_74_yr_Tot,M_75_84_yr_Married,M_75_84_yr_Separated,M_75_84_yr_Divorced,M_75_84_yr_Widowed,M_75_84_yr_Never_married,M_75_84_yr_Tot,M_85ov_Married,M_85ov_Separated,M_85ov_Divorced,M_85ov_Widowed,M_85ov_Never_married,M_85ov_Tot,M_Tot_Married,M_Tot_Separated,M_Tot_Divorced,M_Tot_Widowed,M_Tot_Never_married,M_Tot_Tot,F_15_19_yr_Married,F_15_19_yr_Separated,F_15_19_yr_Divorced,F_15_19_yr_Widowed,F_15_19_yr_Never_married,F_15_19_yr_Tot,F_20_24_yr_Married,F_20_24_yr_Separated,F_20_24_yr_Divorced,F_20_24_yr_Widowed,F_20_24_yr_Never_married,F_20_24_yr_Tot,F_25_34_yr_Married,F_25_34_yr_Separated,F_25_34_yr_Divorced,F_25_34_yr_Widowed,F_25_34_yr_Never_married,F_25_34_yr_Tot,F_35_44_yr_Married,F_35_44_yr_Separated,F_35_44_yr_Divorced,F_35_44_yr_Widowed,F_35_44_yr_Never_married,F_35_44_yr_Tot,F_45_54_yr_Married,F_45_54_yr_Separated,F_45_54_yr_Divorced,F_45_54_yr_Widowed,F_45_54_yr_Never_married,F_45_54_yr_Tot,F_55_64_yr_Married,F_55_64_yr_Separated,F_55_64_yr_Divorced,F_55_64_yr_Widowed,F_55_64_yr_Never_married,F_55_64_yr_Tot,F_65_74_yr_Married,F_65_74_yr_Separated,F_65_74_yr_Divorced,F_65_74_yr_Widowed,F_65_74_yr_Never_married,F_65_74_yr_Tot,F_75_84_yr_Married,F_75_84_yr_Separated,F_75_84_yr_Divorced,F_75_84_yr_Widowed,F_75_84_yr_Never_married,F_75_84_yr_Tot,F_85ov_Married,F_85ov_Separated,F_85ov_Divorced,F_85ov_Widowed,F_85ov_Never_married,F_85ov_Tot,F_Tot_Married,F_Tot_Separated,F_Tot_Divorced,F_Tot_Widowed,F_Tot_Never_married,F_Tot_Tot,P_15_19_yr_Married,P_15_19_yr_Separated,P_15_19_yr_Divorced,P_15_19_yr_Widowed,P_15_19_yr_Never_married,P_15_19_yr_Tot,P_20_24_yr_Married,P_20_24_yr_Separated,P_20_24_yr_Divorced,P_20_24_yr_Widowed,P_20_24_yr_Never_married,P_20_24_yr_Tot,P_25_34_yr_Married,P_25_34_yr_Separated,P_25_34_yr_Divorced,P_25_34_yr_Widowed,P_25_34_yr_Never_married,P_25_34_yr_Tot,P_35_44_yr_Married,P_35_44_yr_Separated,P_35_44_yr_Divorced,P_35_44_yr_Widowed,P_35_44_yr_Never_married,P_35_44_yr_Tot,P_45_54_yr_Married,P_45_54_yr_Separated,P_45_54_yr_Divorced,P_45_54_yr_Widowed,P_45_54_yr_Never_married,P_45_54_yr_Tot,P_55_64_yr_Married,P_55_64_yr_Separated,P_55_64_yr_Divorced,P_55_64_yr_Widowed,P_55_64_yr_Never_married,P_55_64_yr_Tot,P_65_74_yr_Married,P_65_74_yr_Separated,P_65_74_yr_Divorced,P_65_74_yr_Widowed,P_65_74_yr_Never_married,P_65_74_yr_Tot,P_75_84_yr_Married,P_75_84_yr_Separated,P_75_84_yr_Divorced,P_75_84_yr_Widowed,P_75_84_yr_Never_married,P_75_84_yr_Tot,P_85ov_Married,P_85ov_Separated,P_85ov_Divorced,P_85ov_Widowed,P_85ov_Never_married,P_85ov_Tot,P_Tot_Married,P_Tot_Separated,P_Tot_Divorced,P_Tot_Widowed,P_Tot_Never_married,P_Tot_Tot
12801,0,0,0,0,3505,3513,23,0,0,0,3281,3303,1748,70,102,6,5016,6935,4738,218,392,13,1993,7351,5219,339,840,36,1437,7878,4834,266,1001,103,1038,7240,4155,188,695,191,412,5644,2563,83,301,352,137,3432,897,26,68,451,34,1478,24171,1182,3389,1147,16874,46768,5,0,0,0,3296,3301,51,0,6,0,3211,3266,2487,98,134,4,4534,7256,5223,266,540,31,1792,7852,5406,399,1192,93,1201,8296,4796,286,1418,320,754,7573,3829,223,1142,730,337,6255,2067,64,572,1413,102,4223,499,9,163,1684,53,2413,24355,1337,5170,4293,15288,50448,6,0,0,0,6806,6813,75,0,4,0,6492,6573,4228,168,229,12,9555,14190,9960,480,936,40,3788,15203,10629,739,2034,129,2647,16171,9623,543,2418,427,1797,14811,7986,409,1834,923,754,11899,4629,151,870,1765,236,7656,1391,37,235,2134,92,3890,48531,2527,8562,5437,32157,97216
12802,4,0,0,0,3718,3721,49,0,5,0,3268,3322,1935,43,68,3,3896,5950,5206,171,308,10,1594,7289,5422,293,650,35,1133,7535,4914,204,702,100,683,6594,4181,160,482,198,272,5290,2203,59,221,310,91,2886,555,13,41,333,29,972,24464,946,2488,983,14671,43558,3,0,0,0,3467,3469,78,8,4,5,2926,3020,2601,80,109,3,3409,6205,5702,279,483,37,1502,8002,5584,349,1051,84,1039,8102,4855,279,1120,286,526,7061,3825,156,805,669,231,5690,1630,41,428,1128,65,3298,303,5,84,1122,55,1575,24590,1194,4082,3342,13218,46424,10,0,0,0,7183,7186,128,12,5,5,6192,6343,4537,120,179,14,7302,12152,10909,449,793,45,3095,15291,11004,646,1701,117,2172,15642,9768,478,1823,387,1211,13658,8005,312,1290,867,506,10979,3832,102,646,1440,159,6182,854,21,127,1460,82,2542,49056,2138,6570,4326,27892,89982
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,0,0,0,0,252,253,7,5,0,0,400,411,130,50,15,0,967,1164,205,143,90,5,671,1108,192,141,178,7,493,1010,272,115,265,21,279,949,247,87,192,36,97,648,82,14,47,15,11,166,6,0,4,9,0,19,1134,554,790,89,3174,5734,0,4,0,0,278,279,10,3,0,0,406,418,139,47,31,3,805,1022,176,81,81,4,410,749,167,74,165,16,238,666,266,71,216,28,119,698,182,37,111,48,28,404,43,4,29,23,11,104,0,0,5,23,3,32,982,309,647,141,2300,4381,0,0,0,0,528,532,15,4,0,0,801,829,268,95,49,3,1774,2187,379,221,177,9,1074,1859,356,214,347,24,738,1678,539,183,478,49,400,1648,428,120,300,77,122,1055,124,13,74,36,24,277,10,0,3,31,6,49,2118,863,1431,230,5471,10112
20101,6,0,0,0,3628,3631,58,6,0,8,3565,3635,1942,110,99,6,5639,7793,3844,271,357,10,2313,6797,3847,420,801,47,1670,6780,3908,344,984,116,1074,6424,3778,243,841,245,481,5589,2060,86,337,417,156,3054,563,15,49,365,33,1030,20010,1500,3474,1201,18553,44734,7,0,0,0,3520,3528,144,15,6,0,3544,3707,2494,171,137,14,5129,7954,4191,432,592,45,2339,7597,3904,558,1222,135,1649,7465,3915,467,1546,358,939,7227,3579,287,1345,909,388,6517,1597,66,465,1440,154,3719,329,10,93,1351,69,1851,20148,2014,5406,4253,17737,49562,8,3,0,0,7145,7163,200,24,5,3,7109,7344,4432,291,234,24,10767,15741,8033,702,948,54,4649,14392,7755,974,2022,176,3320,14251,7818,808,2531,473,2009,13656,7364,533,2188,1151,872,12107,3658,150,799,1853,310,6773,891,23,141,1716,110,2878,40160,3517,8879,5455,36293,94299
20102,0,0,0,0,850,852,8,0,0,0,559,567,370,9,19,0,870,1264,895,72,106,5,668,1751,1209,106,277,11,667,2271,1471,104,390,32,527,2526,1440,106,394,106,282,2324,695,44,136,112,82,1065,131,3,24,101,20,274,6209,442,1344,376,4521,12896,0,0,0,0,739,742,14,0,0,0,463,481,475,16,20,0,835,1346,992,64,107,12,654,1831,1298,88,324,39,579,2335,1473,106,499,86,454,2620,1279,82,423,247,234,2252,514,20,130,304,49,1010,62,3,26,305,18,414,6099,386,1528,992,4016,13035,3,0,0,0,1592,1596,20,3,0,0,1027,1048,840,31,37,0,1703,2608,1888,141,213,17,1322,3585,2508,194,599,56,1248,4600,2939,206,894,125,981,5145,2711,184,817,351,514,4575,1202,61,266,414,132,2079,192,7,48,409,27,689,12313,835,2881,1370,8534,25926
20103,0,0,0,0,716,720,13,0,0,0,576,592,310,19,10,0,832,1170,564,57,76,0,554,1259,911,108,247,17,578,1859,1071,124,382,49,473,2085,1318,146,449,122,225,2257,727,51,159,196,92,1225,149,13,21,126,13,322,5056,519,1348,506,4057,11485,0,0,0,0,653,651,16,0,0,0,495,514,358,36,28,0,763,1182,663,73,92,5,434,1275,940,115,290,34,413,1795,1130,114,418,133,268,2059,1192,86,393,312,118,2093,524,24,123,414,45,1131,73,0,28,317,19,433,4898,450,1373,1216,3206,11142,0,0,0,0,1366,1373,30,5,0,0,1066,1107,667,51,39,0,1593,2355,1222,137,165,9,994,2534,1852,221,539,53,990,3654,2202,233,796,180,737,4154,2503,230,845,433,340,4352,1249,79,285,607,136,2361,221,13,49,439,32,750,9956,970,2723,1725,7261,22630
20201,0,0,0,0,2980,2984,57,6,4,4,3123,3196,1788,128,85,10,4709,6723,3350,268,309,12,2039,5982,3259,340,688,40,1436,5766,3337,312,989,121,888,5649,3499,238,783,248,447,5212,2029,85,279,378,134,2909,612,8,51,365,39,1081,17933,1393,3193,1175,15798,39492,0,0,0,0,2995,2996,104,12,0,8,3162,3295,2336,202,142,17,4565,7259,3566,400,517,39,2080,6600,3251,411,1145,128,1431,6367,3543,406,1481,340,785,6563,3230,246,1217,839,350,5887,1632,65,418,1183,147,3449,329,15,96,1221,68,1728,18005,1765,5021,3779,15587,44151,6,0,0,3,5972,5980,165,21,6,9,6291,6489,4121,333,232,30,9271,13979,6915,674,823,45,4115,12582,6512,755,1837,170,2867,12136,6880,725,2474,463,1675,12212,6728,485,1996,1085,803,11096,3665,152,700,1561,279,6354,944,28,149,1589,106,2812,35935,3158,8219,4949,31383,83646
20202,0,0,0,0,1428,1428,23,0,0,0,993,1016,613,25,17,3,1609,2267,1637,84,137,6,1081,2945,2056,197,424,22,1021,3724,2364,189,602,72,727,3953,2380,174,666,162,416,3800,1260,61,309,219,118,1960,280,11,31,190,38,547,10603,741,2180,679,7438,21639,0,0,0,0,1344,1344,20,3,0,0,797,823,736,42,42,0,1375,2198,1749,135,191,14,1064,3154,2166,203,510,49,954,3884,2444,178,770,142,634,4173,2190,151,752,376,355,3827,908,28,335,583,106,1960,136,7,59,556,28,792,10357,745,2660,1722,6671,22157,0,0,0,0,2774,2774,42,0,0,0,1787,1842,1346,61,62,3,2987,4463,3387,222,329,18,2143,6101,4224,402,929,72,1973,7608,4808,370,1368,218,1367,8128,4572,320,1410,539,777,7624,2165,90,645,801,223,3923,416,19,97,745,68,1340,20967,1486,4845,2400,14107,43799
20203,0,0,0,0,316,318,10,0,0,0,221,233,136,4,3,0,336,480,339,27,36,0,201,603,424,40,107,0,236,814,607,85,187,15,219,1102,623,59,184,46,99,1011,301,18,57,58,40,468,68,5,5,63,7,145,2510,233,574,192,1673,5186,0,0,0,0,317,317,12,0,0,0,216,229,191,16,8,0,331,548,376,17,32,8,185,619,477,47,84,15,157,783,642,53,177,66,124,1057,549,36,137,110,44,874,231,8,34,151,9,436,38,0,9,168,6,216,2512,172,481,517,1391,5074,0,0,0,0,635,635,23,0,0,0,441,457,324,19,10,3,669,1027,713,46,65,6,385,1215,907,87,191,15,396,1603,1249,131,364,81,342,2160,1177,93,318,159,144,1887,533,18,92,209,45,899,107,8,15,232,11,371,5025,404,1057,712,3063,10254
20301,0,0,0,0,765,770,11,0,0,0,511,522,408,12,17,0,748,1193,969,50,85,6,361,1470,1082,80,133,8,278,1587,967,79,171,31,202,1446,870,38,163,49,76,1203,369,13,44,54,11,498,65,0,5,38,4,112,4751,274,612,187,2965,8790,0,0,0,0,739,742,9,0,0,0,435,444,507,15,25,3,633,1190,1105,65,87,5,397,1667,1060,70,171,31,236,1567,982,73,195,56,142,1445,764,24,151,104,48,1089,266,4,39,139,8,449,34,0,9,146,5,195,4730,250,679,484,2642,8785,0,0,0,0,1506,1509,22,0,0,0,943,967,918,32,42,6,1385,2385,2075,113,174,15,759,3131,2142,146,304,40,519,3152,1951,146,367,84,339,2896,1636,61,312,153,126,2289,635,19,83,187,24,943,104,0,15,179,9,307,9482,525,1292,672,5604,17578
20302,10,4,0,0,6187,6205,118,5,4,6,7358,7493,4382,179,185,8,11605,16361,7693,496,738,37,4335,13299,7211,705,1471,70,3068,12521,7021,623,1797,209,1828,11478,6601,380,1412,442,766,9596,3899,138,538,668,230,5472,1090,39,92,716,73,2013,38027,2572,6232,2154,35452,84444,7,5,3,0,5961,5971,224,23,3,0,6971,7224,5376,319,254,13,10007,15974,7902,711,1019,96,4252,13990,7295,911,2105,255,2779,13336,7040,700,2750,669,1480,12636,6257,399,2221,1623,635,11138,3062,107,881,2571,224,6849,565,22,169,2487,90,3327,37723,3189,9413,7725,32397,90450,15,9,3,6,12147,12177,338,28,10,9,14329,14716,9763,496,444,25,21616,32338,15592,1212,1761,132,8594,27287,14506,1609,3571,323,5848,25859,14060,1326,4543,879,3311,24118,12854,782,3634,2069,1401,20738,6960,244,1424,3239,457,12319,1651,60,257,3205,155,5340,75747,5763,15646,9885,67858,174895
20303,0,0,0,0,2434,2433,17,0,0,0,1971,1989,1145,42,28,0,3100,4318,3548,165,252,17,1625,5597,3627,256,582,37,1057,5565,3999,267,742,77,640,5733,5052,206,745,238,360,6596,2450,63,241,361,81,3198,559,13,43,282,23,922,20393,1018,2645,1018,11290,36359,0,0,0,0,2250,2251,32,0,0,0,1837,1869,1595,80,71,5,2939,4691,3860,247,414,32,1698,6257,3788,336,869,82,1080,6149,4283,311,1213,274,756,6836,4741,191,1025,632,393,6978,1858,67,434,986,108,3454,298,11,62,977,31,1380,20451,1238,4095,2986,11084,39860,0,4,0,0,4680,4687,46,5,0,6,3807,3855,2738,130,98,11,6038,9005,7411,416,668,42,3320,11854,7416,593,1456,116,2138,11717,8283,572,1955,357,1399,12569,9791,395,1773,874,748,13583,4308,131,678,1347,187,6650,859,22,110,1257,55,2302,40844,2253,6738,4004,22377,76217
20401,0,0,0,0,1710,1708,18,8,0,0,1541,1570,715,49,42,0,2193,2996,1619,130,184,10,1158,3103,1969,231,482,20,1003,3713,2607,260,840,102,760,4565,2848,231,787,232,400,4499,1509,93,336,276,100,2321,338,14,43,218,27,638,11617,1008,2715,863,8902,25103,0,0,0,5,1561,1572,34,3,0,0,1209,1253,964,63,62,10,1955,3043,1769,159,233,17,1098,3283,2089,275,577,68,913,3928,2803,248,900,231,532,4712,2570,156,798,517,228,4263,1114,55,247,749,80,2246,155,7,48,747,21,980,11505,965,2869,2347,7597,25285,0,0,0,5,3273,3284,56,11,0,0,2749,2819,1679,105,102,8,4141,6040,3386,287,416,30,2260,6382,4060,510,1064,87,1916,7638,5407,503,1739,335,1292,9277,5418,382,1579,750,629,8764,2624,148,590,1024,186,4568,497,17,92,967,46,1622,23126,1974,5578,3209,16499,50389
20402,0,0,0,0,1390,1388,13,0,0,0,1013,1029,686,40,31,4,1599,2360,1319,108,145,4,845,2424,1602,159,376,19,729,2886,2011,173,593,80,539,3397,2242,127,560,153,300,3388,1342,56,219,241,100,1948,370,7,38,195,25,636,9585,669,1961,698,6528,19449,0,0,0,0,1347,1348,49,0,0,0,978,1028,869,60,41,4,1493,2469,1468,154,223,17,803,2661,1746,213,566,58,666,3241,2133,220,724,208,435,3720,2089,136,561,473,193,3452,1041,46,220,757,79,2142,204,3,48,709,30,992,9595,831,2387,2222,6023,21055,3,0,0,0,2726,2734,62,0,0,4,1989,2059,1556,106,75,9,3085,4828,2785,264,369,18,1649,5081,3345,369,939,79,1389,6129,4140,390,1316,289,972,7116,4329,265,1122,629,493,6839,2379,101,436,996,177,4093,568,14,85,904,63,1632,19174,1503,4347,2924,12559,40503
20403,0,0,0,0,2420,2417,42,0,0,0,1957,1995,1175,75,69,6,3023,4348,2408,171,286,10,1450,4328,2707,216,601,26,1119,4675,3168,232,880,99,731,5109,3145,203,749,210,360,4658,1607,66,248,272,101,2289,388,7,39,213,25,673,14637,971,2872,832,11175,30494,3,0,0,0,2125,2129,70,11,0,0,1747,1831,1522,113,96,13,2629,4375,2697,288,375,33,1397,4782,2843,279,836,109,960,5022,3245,286,1030,270,590,5412,2882,175,806,623,219,4702,1203,57,328,901,93,2574,199,8,52,787,28,1077,14663,1196,3521,2722,9784,31891,3,0,0,0,4539,4546,112,13,3,0,3704,3828,2698,190,161,10,5651,8716,5104,453,662,41,2848,9113,5550,496,1444,136,2080,9705,6412,511,1909,367,1320,10517,6023,376,1558,829,575,9363,2809,116,575,1171,191,4856,593,20,87,995,51,1745,29305,2166,6392,3558,20959,62386
20501,0,0,0,0,1596,1600,36,5,0,4,1421,1464,1118,65,53,3,2149,3391,1896,122,189,6,983,3196,1948,189,407,29,732,3310,2331,165,541,59,501,3596,2457,134,481,147,244,3454,1433,61,167,206,66,1944,295,10,26,191,15,537,11518,745,1868,645,7715,22491,0,0,0,0,1619,1620,57,4,0,0,1375,1441,1437,102,76,8,2141,3768,1956,174,297,22,938,3395,2143,231,563,70,623,3623,2474,180,767,203,374,4005,2286,130,582,432,190,3622,1056,23,223,668,39,2007,138,8,44,606,18,817,11559,857,2549,2019,7327,24301,0,0,0,0,3217,3217,95,5,0,4,2802,2901,2557,170,129,11,4296,7161,3854,294,485,35,1919,6589,4094,424,961,100,1357,6936,4800,347,1304,266,879,7599,4738,258,1069,576,438,7080,2496,83,394,877,105,3953,434,19,74,794,33,1359,23077,1598,4412,2656,15037,46790
20502,0,0,0,0,1213,1213,10,0,0,0,935,942,569,40,36,0,1462,2104,1052,98,129,0,842,2126,1395,161,296,13,769,2625,2145,210,660,78,654,3733,2808,229,789,225,377,4427,1717,64,301,271,111,2470,352,19,47,211,20,644,10055,822,2250,798,6370,20296,0,0,0,0,1094,1095,28,9,0,0,840,874,724,69,54,3,1444,2286,1220,152,175,20,806,2380,1554,189,486,57,710,3001,2388,218,713,221,499,4033,2657,146,714,553,197,4273,1266,30,274,790,52,2406,184,4,40,635,13,875,10015,822,2458,2283,5650,21233,0,0,0,0,2309,2315,38,9,0,0,1776,1819,1289,106,84,6,2906,4389,2273,253,300,23,1651,4510,2945,348,787,70,1473,5626,4535,426,1370,296,1148,7770,5468,385,1504,782,569,8702,2985,99,579,1057,162,4878,540,20,87,838,31,1518,20067,1648,4707,3073,12025,41521
20503,0,0,0,0,1785,1786,10,0,3,0,1344,1357,746,49,43,5,2115,2950,1898,127,240,6,1274,3548,2345,233,531,27,1102,4237,3266,270,921,106,912,5468,4003,298,950,248,441,5941,2120,104,346,337,106,3020,449,20,61,301,26,858,14840,1093,3093,1038,9108,29166,0,0,0,0,1747,1747,32,0,0,0,1160,1197,1039,84,90,9,2049,3270,2112,225,290,19,1194,3846,2479,245,682,67,1040,4517,3562,288,1201,271,751,6076,3745,217,1096,692,338,6092,1565,53,395,987,84,3091,212,13,65,905,15,1215,14746,1134,3827,2953,8384,31044,3,0,0,0,3531,3536,47,0,4,0,2502,2557,1783,133,135,11,4170,6226,4012,354,531,28,2467,7392,4828,479,1214,97,2140,8750,6824,562,2118,378,1666,11542,7746,516,2044,948,784,12038,3684,157,740,1326,199,6106,666,31,126,1210,41,2074,29586,2225,6918,3993,17488,60212
20504,0,0,0,4,2227,2235,31,0,0,4,2098,2133,1159,92,63,4,3435,4751,2115,217,261,11,1657,4267,2219,317,594,40,1328,4496,2857,288,958,105,885,5094,2882,241,804,236,405,4573,1591,87,271,312,114,2383,389,13,55,269,30,754,13244,1260,3001,990,12192,30688,0,0,0,0,2102,2107,67,14,0,0,2063,2147,1519,156,121,19,3223,5038,2267,293,391,46,1581,4574,2419,377,868,100,1040,4808,3043,317,1190,355,621,5531,2652,227,869,804,192,4744,1178,49,313,1083,46,2674,186,12,41,923,32,1192,13348,1447,3789,3328,10905,32821,3,0,0,0,4331,4342,101,18,6,4,4158,4286,2681,244,177,18,6668,9789,4384,507,650,61,3243,8845,4636,697,1461,143,2368,9304,5905,606,2150,462,1506,10630,5533,471,1670,1044,604,9318,2776,138,586,1395,161,5057,578,23,91,1194,61,1948,26593,2706,6795,4322,23097,63505
20505,0,6,0,0,1291,1291,29,6,0,0,1136,1172,739,37,27,3,1935,2736,1426,110,162,5,931,2641,1454,154,298,20,728,2654,2004,168,511,75,515,3279,2099,160,588,177,255,3268,1013,51,169,177,78,1486,217,10,30,142,16,417,8978,695,1788,607,6874,18941,0,0,0,0,1218,1219,32,3,0,0,972,1006,844,69,62,7,1444,2425,1421,159,201,15,757,2557,1588,200,461,50,600,2901,2059,176,607,178,353,3372,1933,108,531,434,124,3127,720,28,167,665,40,1616,123,5,32,449,9,620,8725,737,2053,1801,5533,18850,0,4,0,0,2510,2515,56,6,0,0,2104,2175,1585,106,84,8,3380,5161,2851,264,363,28,1686,5195,3044,352,762,72,1324,5555,4064,349,1114,252,874,6652,4031,273,1118,609,381,6397,1734,73,334,835,124,3101,338,13,64,595,28,1036,17704,1435,3841,2405,12403,37785
20601,0,0,0,0,1670,1672,42,3,0,0,3243,3288,1427,61,86,8,8839,10427,3247,172,347,15,3856,7632,2855,205,502,23,1883,5474,2091,155,583,55,1069,3953,1497,104,409,88,445,2547,1016,39,141,179,165,1542,420,9,28,221,37,726,12613,753,2103,586,21208,37258,0,0,0,0,1688,1689,98,0,3,0,3661,3770,1860,119,164,7,9273,11419,3376,207,455,27,3871,7930,2843,257,679,60,1851,5689,2097,191,762,181,1091,4316,1398,102,575,426,533,3043,786,33,233,847,119,2011,164,8,50,862,47,1130,12614,913,2917,2405,22141,40992,6,0,4,0,3355,3362,140,11,3,0,6901,7059,3288,185,248,14,18112,21846,6620,375,797,38,7729,15561,5704,460,1179,87,3737,11163,4184,350,1346,228,2161,8269,2898,207,985,510,978,5590,1802,66,374,1022,287,3551,588,23,78,1085,84,1854,25225,1676,5020,2990,43344,78253
20602,0,0,0,0,1227,1227,5,3,0,0,1399,1409,617,27,30,5,4170,4848,1852,109,212,3,2030,4206,2111,124,297,19,1197,3743,1421,108,358,28,756,2663,939,57,249,66,350,1658,622,30,138,129,91,1009,258,13,17,148,29,470,7829,476,1295,397,11235,21222,3,0,0,0,1239,1248,15,0,0,0,1491,1506,869,44,72,4,4729,5722,2003,135,261,17,2159,4571,2121,176,414,34,1331,4069,1409,131,470,75,846,2936,898,64,392,234,384,1965,474,17,147,571,94,1293,120,9,43,520,21,720,7901,575,1804,1451,12291,24027,3,0,0,0,2469,2467,18,6,0,0,2891,2918,1482,73,104,9,8895,10564,3858,239,473,23,4187,8777,4230,304,710,53,2522,7816,2824,239,827,108,1596,5591,1838,119,639,291,732,3623,1095,52,283,701,181,2306,377,23,67,668,55,1182,15729,1055,3092,1845,23528,45248
20603,0,0,0,0,1730,1730,55,7,6,0,2338,2397,1224,51,64,8,4610,5958,2752,156,263,9,1812,4988,2839,225,427,22,1030,4543,2421,178,532,58,680,3862,1688,112,381,115,403,2699,805,46,139,117,142,1248,289,7,22,158,31,512,12062,778,1832,476,12773,27931,0,0,0,0,1683,1683,106,13,0,0,2396,2509,1589,97,164,5,4583,6439,2944,204,368,21,1784,5323,2859,248,649,70,1072,4889,2323,196,752,168,695,4134,1556,119,492,379,364,2909,613,36,200,598,120,1573,140,4,52,713,46,949,12129,919,2679,1947,12735,30411,0,0,3,0,3407,3410,158,15,5,0,4731,4910,2814,148,226,11,9193,12396,5695,361,629,26,3596,10311,5699,472,1075,90,2097,9435,4743,373,1288,225,1375,7991,3243,236,873,494,765,5602,1416,84,338,714,263,2820,427,12,78,870,77,1461,24192,1699,4516,2425,25505,58337
20604,9,0,0,0,2803,2815,150,9,10,6,11618,11789,4568,239,294,9,21459,26569,5035,373,778,9,6154,12347,2579,361,812,32,2158,5949,2251,302,861,72,1072,4558,1919,160,573,122,433,3203,972,56,239,106,173,1553,212,6,52,119,67,464,17693,1506,3628,479,45940,69249,21,0,0,0,3470,3493,286,30,15,4,13056,13392,5412,319,497,10,20148,26392,4402,383,975,50,5012,10819,2600,331,1036,73,1745,5794,2297,237,1073,225,847,4679,1672,143,764,436,370,3384,639,40,241,520,155,1590,102,0,57,496,73,726,17431,1477,4658,1813,44879,70258,29,0,0,4,6274,6311,436,35,29,11,24668,25180,9981,557,794,24,41606,52964,9430,752,1755,57,11170,23165,5178,691,1852,109,3909,11739,4552,533,1935,299,1921,9233,3585,304,1334,554,804,6588,1613,94,480,625,330,3141,312,6,114,615,141,1188,35120,2982,8287,2292,90824,139506
20605,0,0,0,0,1655,1659,36,0,0,4,2610,2654,1505,87,102,9,9291,10994,3457,245,557,10,4679,8947,3051,331,889,32,2883,7185,2567,285,1093,84,1773,5799,1926,187,826,126,872,3932,1146,72,346,160,334,2052,292,7,51,165,78,597,13980,1222,3860,588,24177,43821,3,0,0,0,1623,1631,75,3,0,0,2818,2898,2066,125,241,9,9687,12126,3562,290,791,36,4662,9343,3068,367,1207,82,2771,7501,2461,221,1316,206,1599,5808,1723,156,1098,482,660,4123,837,53,441,702,181,2212,134,9,107,569,50,876,13928,1237,5204,2084,24047,46509,7,0,0,0,3278,3288,113,4,4,0,5431,5551,3568,214,345,22,18980,23122,7018,542,1345,46,9338,18287,6120,700,2094,115,5656,14680,5028,506,2409,290,3372,11602,3645,351,1922,611,1526,8052,1992,125,785,862,514,4268,427,15,160,735,129,1468,27907,2457,9064,2674,48224,90328
20606,0,0,0,0,911,915,18,0,5,0,2105,2128,999,42,85,0,7278,8402,1828,111,258,14,2694,4902,1567,148,369,11,1193,3294,1539,108,432,42,733,2854,1412,98,359,76,351,2292,1063,35,182,144,143,1565,336,4,43,140,32,562,8754,546,1733,431,15449,26907,0,0,0,0,1067,1071,35,5,5,0,2881,2914,1302,59,151,3,7611,9135,1868,148,323,11,2419,4766,1672,182,541,20,1097,3513,1540,136,662,104,586,3036,1437,95,628,318,367,2840,841,39,308,614,143,1952,146,3,80,589,56,875,8838,669,2692,1672,16223,30098,0,0,0,0,1982,1982,48,5,3,0,4990,5044,2304,107,233,5,14888,17543,3695,258,582,27,5108,9668,3236,336,909,36,2282,6802,3076,247,1095,146,1320,5886,2846,189,983,395,717,5128,1901,70,491,760,287,3515,481,4,127,738,88,1438,17589,1213,4425,2101,31673,57008
