SA1_CODE_2021,Intct_fam_no_otr_chld_pre_Fam,Step_fam_no_otr_chld_pre_Fam,Blnd_fam_no_otr_chld_pre_Fam,Intct_fam_othr_child_pres_Fam,Step_fam_othr_child_pres_Fam,Blnd_fam_othr_child_pres_Fam,Otr_cpl_fam_otr_chld_only_Fam,Tot_Families
40701114608,13,0,0,0,0,0,0,13
40701114609,51,4,0,0,0,0,0,57
40701114610,16,5,0,0,0,0,0,27
40701114611,56,9,9,0,0,0,0,73
40701114612,56,8,0,0,0,0,0,69
40701114613,20,0,0,0,0,0,0,24
40701114614,64,6,5,0,0,0,0,75
40701114615,15,7,0,0,0,0,0,23
40701114616,65,7,9,0,0,0,0,85
40701114617,26,0,3,0,0,0,0,31
40701114618,65,4,0,3,0,0,0,77
40701114619,51,8,0,0,0,0,0,56
40701114620,24,0,0,0,0,0,0,27
40701114701,26,3,0,0,0,0,0,27
40701114702,22,4,4,0,0,0,0,32
40701114703,57,0,4,0,0,0,0,69
40701114704,53,5,5,0,0,0,0,61
40701114705,65,6,0,0,0,0,0,71
40701114706,15,4,4,0,0,0,0,23
40701114707,18,0,0,5,0,0,0,19
40701114708,99,6,11,0,0,0,0,119
40701114709,49,4,3,0,0,0,0,59
40701114710,11,4,0,0,0,0,0,18
40701114711,30,4,0,0,0,0,0,33
40701114712,51,0,0,0,0,0,0,57
40701114713,46,10,0,0,0,0,0,57
40701114714,58,6,8,4,0,0,0,77
40701114715,66,8,6,0,0,0,4,77
40701114716,35,4,0,0,0,0,0,46
40701114717,63,3,4,0,0,0,0,70
40701114718,32,3,7,0,0,0,0,46
40701114801,28,0,0,0,0,0,0,34
40701114802,23,3,0,0,0,0,0,28
40701114803,28,6,0,0,0,0,0,36
40701114804,13,0,0,0,0,0,0,12
40701114805,29,4,4,0,0,0,0,41
40701114806,54,7,0,3,0,0,0,67
40701114807,27,0,0,0,0,0,0,32
40701114808,22,0,0,0,0,0,0,30
40701114809,18,0,0,5,0,0,0,27
40701114810,34,4,0,0,0,0,0,43
40701114811,28,0,0,0,0,0,0,28
40701114812,18,5,0,0,0,0,0,21
40701114813,36,7,3,0,0,0,0,42
40701114814,31,3,0,0,0,0,0,38
40701114815,18,0,0,0,0,0,0,29
40701114816,47,7,6,0,0,0,0,56
40701114817,21,5,0,0,0,0,0,24
40701114818,32,0,0,0,0,0,0,33
40701114819,44,9,5,0,0,0,0,55
40701114820,27,0,0,0,0,0,0,27
40701114821,79,9,7,0,0,0,4,101
40701114822,22,0,0,0,0,0,0,29
40701114823,13,0,0,0,0,0,0,13
40701114824,82,9,4,0,0,0,0,98
40701114825,43,3,0,0,0,0,0,50
40701114826,57,4,3,0,0,0,0,61
40701114827,18,0,4,0,0,0,0,20
40701114828,30,4,0,0,0,0,4,35
40701114829,0,0,0,0,0,0,0,0
40701114830,16,3,0,0,0,0,0,19
40701114901,32,0,0,0,0,0,0,36
40701114902,18,4,0,0,0,0,0,21
40701114903,37,0,3,0,0,0,0,44
40701114904,43,6,0,0,0,0,0,48
40701114905,17,0,0,0,0,0,0,23
40701114906,45,3,9,0,0,0,4,59
40701114907,17,3,0,0,0,0,0,18
40701114908,32,6,5,0,0,0,0,46
40701114909,23,4,5,0,0,0,0,29
40701114910,57,6,3,0,0,0,0,63
40701114911,38,0,0,0,0,0,0,46
40701114912,26,6,0,0,0,0,0,33
40701114913,50,5,3,6,0,0,0,60
40701114914,17,5,0,0,0,0,0,24
40702115001,26,0,0,0,0,0,0,30
40702115002,18,0,0,0,0,0,0,18
40702115003,35,0,3,0,0,0,0,41
40702115004,47,0,0,0,0,0,0,50
40702115005,19,0,3,0,0,0,0,34
40702115006,32,0,4,0,0,0,0,41
40702115007,20,0,0,0,0,0,0,23
40702115008,22,0,4,0,0,0,0,22
40702115009,50,6,0,0,0,0,0,57
40702115010,39,4,3,0,0,0,0,46
40702115011,54,5,0,0,0,0,0,63
40702115012,17,0,0,0,3,0,0,20
40702115013,7,0,0,0,0,0,0,11
40702115014,57,4,0,0,0,0,0,62
40702115015,14,0,0,0,0,0,0,14
40702115016,17,3,0,0,0,0,0,20
40702115017,23,0,0,6,0,0,0,29
40702115018,37,5,0,0,0,0,0,47
40702115101,19,0,0,0,0,0,0,20
40702115102,41,0,0,0,0,0,0,43
40702115103,9,0,0,0,0,0,0,9
40702115104,30,5,0,0,0,0,0,37
40702115105,10,0,0,0,0,0,0,12
40702115106,17,0,0,0,0,0,0,20
40702115107,9,4,0,0,0,0,0,16
40702115108,28,0,0,0,0,0,0,28
40702115109,43,0,0,0,0,0,0,53
40702115110,6,0,0,0,0,0,0,5
40702115111,7,0,0,0,0,0,0,9
40702115112,46,5,0,0,0,0,0,52
40702115113,19,3,0,0,0,0,0,20
40702115114,6,0,0,0,0,0,0,6
40702115201,26,0,0,0,0,0,0,24
40702115202,12,0,6,0,0,0,0,22
40702115203,20,4,0,3,0,0,0,24
40702115204,11,0,0,0,0,0,3,17
40702115205,12,0,0,0,0,0,0,14
40702115206,12,3,0,0,0,0,0,19
40702115207,10,0,0,0,0,0,0,11
40702115208,25,3,4,0,0,0,0,33
40702115209,8,4,0,0,0,0,0,15
40702115210,63,9,3,0,0,0,0,77
40702115211,19,4,0,0,0,0,0,23
40702115212,27,0,0,0,0,0,0,28
40702115213,47,0,4,0,0,0,0,57
40702115214,25,0,0,0,0,0,0,27
40702115215,26,3,3,0,0,0,0,32
40702115216,29,0,0,0,0,0,0,31
40702115401,37,4,0,0,0,0,0,37
40702115402,36,10,3,0,0,0,0,44
40702115403,29,0,0,0,0,0,0,31
40702115404,37,0,0,0,0,0,0,44
40702115405,0,0,0,0,0,0,0,0
40702115406,0,0,0,0,0,0,0,0
40702115407,22,0,0,0,0,0,0,26
40702115408,23,3,3,0,0,0,0,29
40702115409,28,0,4,0,0,0,0,35
40702115410,20,0,0,0,0,0,0,20
40702115411,12,6,3,0,0,0,0,21
40702115412,80,3,5,4,0,0,0,96
40702115413,43,3,3,0,0,0,0,43
40702115414,33,3,0,0,0,0,0,44
40702115415,27,4,3,0,0,0,0,29
40702115416,49,0,4,0,0,0,0,52
40702115417,25,3,0,0,0,0,0,31
40702115418,58,5,0,0,0,0,0,61
40702115501,72,5,4,0,0,0,0,78
40702115502,48,0,4,0,0,0,0,50
40702115503,49,0,0,0,0,0,0,52
40702115504,24,0,0,0,0,0,0,28
40702115505,23,0,0,0,0,0,0,27
40702115506,59,3,5,0,0,0,0,62
40702115601,15,0,0,0,0,0,0,16
40702115602,31,0,3,0,0,0,0,33
40702115603,21,4,4,0,0,0,0,29
40702115604,26,0,0,0,0,0,0,27
40702115605,29,0,4,0,0,0,0,31
40702115606,42,0,0,0,0,0,0,47
40702115607,34,0,0,0,0,0,0,37
40702115608,40,0,4,0,0,0,0,48
40702115609,21,7,0,0,0,0,0,27
40702115701,5,0,0,0,0,0,0,8
40702115702,21,0,0,0,0,0,0,30
40702115703,33,0,0,0,0,0,0,34
40702115704,67,11,0,0,0,0,0,80
40702115705,24,4,0,0,0,0,0,21
40702115706,43,0,0,0,0,0,0,47
40702115707,32,0,0,0,0,0,0,38
40702115708,12,0,0,0,0,0,0,15
40702115709,27,0,0,0,0,0,0,33
40702115710,29,4,4,0,0,0,0,34
40702115711,31,5,0,0,0,0,0,32
40702115712,33,0,3,0,0,0,0,37
40702115713,38,0,5,0,0,0,0,44
40702115714,21,4,4,0,0,0,0,22
40702115715,33,4,0,0,0,0,0,42
40702115716,24,0,0,0,0,0,0,26
40702115717,16,0,4,0,0,0,0,19
40702115718,29,0,4,0,0,0,0,36
40702115719,36,0,4,0,0,0,0,47
40702115720,29,0,4,0,0,0,0,34
40702115721,40,0,4,0,0,0,0,43
40702115801,76,4,6,0,0,0,0,85
40702115802,17,0,0,0,0,0,0,19
40702115803,21,0,3,0,0,0,0,27
40702115804,30,0,0,0,0,0,0,31
40702115805,26,0,7,0,0,0,0,29
40702115806,17,3,0,0,0,0,0,16
40702115807,30,3,0,0,0,0,0,36
40702115808,33,4,3,0,0,0,0,38
40702115809,54,3,3,0,0,0,0,59
40702117301,12,0,0,0,0,0,0,13
40702117302,11,0,0,0,0,0,0,10
40702117303,108,6,6,0,0,0,0,124
40702117304,60,0,0,0,0,0,0,63
40702117305,112,11,4,0,0,0,0,123
40702117306,21,0,3,0,0,0,0,29
40702117307,48,3,0,0,0,0,0,57
40702117308,26,0,0,0,0,0,0,31
40702117309,59,5,11,0,0,0,0,77
40702117310,26,3,0,0,0,0,0,30
40702117311,20,3,0,0,0,0,0,25
40702117312,68,9,3,0,0,0,0,79
40702117313,23,4,0,0,0,0,0,27
40702117314,21,3,0,0,0,0,0,34
40702117315,11,4,0,0,0,0,0,20
40702117316,45,8,5,0,0,0,0,58
40702117317,18,8,0,0,0,0,0,26
40702117318,28,4,3,0,0,0,0,39
40702117319,17,7,3,0,0,0,0,24
40702117320,18,5,6,0,0,0,0,33
40702117321,37,3,5,0,0,0,0,44
40702117322,10,0,0,0,0,0,0,10
40702117323,34,5,0,0,0,0,0,42
40702117324,6,0,0,0,0,0,0,12
40702117325,30,7,0,0,0,0,0,41
40702117326,44,3,6,0,0,0,0,52
40702117327,54,0,0,0,0,0,0,60
40702117328,36,0,4,0,0,0,0,51
40702117329,41,9,0,0,0,0,0,52
40702117330,47,3,0,0,0,0,0,50
40702117331,9,4,4,0,0,0,0,23
40702117332,21,8,0,0,0,0,0,35
40702117333,23,7,5,0,0,0,0,32
40702117334,48,0,0,0,0,0,0,51
40702117335,3,0,0,0,0,0,0,7
40702117401,43,5,4,6,0,0,0,61
40702117402,29,0,3,0,0,0,0,37
40702117403,29,3,0,0,0,0,0,28
40702117404,36,3,8,0,0,0,0,43
40702117405,14,5,0,0,0,0,0,18
40702117406,29,6,0,0,0,0,0,38
40702117408,87,9,8,3,0,0,0,100
40702117409,25,0,0,0,0,0,0,34
40702117410,27,3,13,0,0,0,0,45
40702117411,43,3,0,0,0,0,0,46
40702117412,17,0,0,0,0,0,0,16
40702117413,15,0,3,0,0,0,0,22
40702117414,55,4,3,0,0,0,0,67
40702117415,49,0,7,0,0,0,0,64
40702117416,43,6,8,0,0,0,0,62
40702117417,0,0,0,0,0,0,0,0
40702117418,40,3,0,0,0,0,0,42
40702117419,26,0,0,0,0,0,0,32
40702117420,70,3,3,0,0,0,0,80
40702117421,10,0,7,0,0,0,0,22
40702117422,48,12,0,0,0,0,0,56
40702117423,31,0,0,3,0,0,0,38
40702117424,16,0,0,0,0,0,0,20
40702117425,28,7,4,0,0,0,0,37
40702117426,14,0,0,0,0,0,0,21
40702117427,29,4,0,0,0,0,0,39
40702117428,27,0,3,0,0,0,0,33
40702117429,63,9,7,0,0,0,0,79
40702117430,18,0,4,0,0,0,0,30
40702117431,23,0,0,0,0,0,0,23
40702117432,38,6,10,4,0,0,0,47
40702117433,36,3,0,0,0,0,0,46
40702117434,56,0,5,0,0,0,0,54
40702117435,22,0,6,0,0,0,0,30
40703115901,9,5,0,0,0,0,0,12
40703115902,8,0,0,0,0,0,0,8
40703115903,0,0,0,0,0,0,0,0
40703115904,3,0,0,0,0,0,0,5
40703115905,19,3,0,0,0,0,0,28
40703115906,13,3,0,0,0,0,0,14
40703115907,21,3,5,0,0,0,0,29
40703115908,20,3,0,0,0,0,0,24
40703115909,12,0,0,0,0,0,0,18
40703115910,31,5,3,0,0,0,0,38
40703115911,18,6,0,0,0,0,0,29
40703115912,12,6,0,0,0,0,0,12
40703115913,29,0,0,0,0,0,0,35
40703115914,22,3,0,0,0,0,0,27
40703115915,17,6,0,0,0,0,0,16
40703115916,28,0,4,0,0,0,0,32
40703115917,38,3,0,0,0,0,0,41
40703115918,18,0,0,0,0,0,0,23
40703115919,0,0,0,0,0,0,0,0
40703115920,25,0,3,0,0,0,3,35
40703115921,27,0,3,0,0,0,0,29
40703115922,40,5,7,0,0,0,0,52
40703115923,27,4,0,0,0,0,0,31
40703115924,33,8,0,0,0,0,0,41
40703115925,32,0,0,0,0,0,0,32
40703116001,24,6,0,0,0,0,0,39
40703116002,25,6,0,0,0,0,0,30
40703116003,29,8,0,0,0,0,0,37
40703116004,12,0,0,0,0,0,0,13
40703116005,26,3,0,0,0,0,0,27
40703116006,30,0,0,0,0,0,0,39
40703116007,60,3,0,0,0,0,0,62
40703116008,22,6,4,0,0,0,0,32
40703116009,18,0,0,0,0,0,0,19
40703116010,13,0,3,0,0,0,0,17
40703116101,7,0,5,0,0,0,0,8
40703116102,40,6,0,0,0,0,0,51
40703116103,24,0,0,0,0,0,0,29
40703116104,9,3,0,0,0,0,0,12
40703116105,25,4,0,0,0,0,0,27
40703116106,20,4,0,0,0,0,0,25
40703116107,17,0,0,0,0,0,0,18
40703116108,17,0,0,0,0,0,0,17
40703116109,39,0,0,0,0,0,0,40
40703116110,47,0,0,0,0,0,0,48
40703116111,0,0,0,0,0,0,0,0
40703116201,15,0,5,0,0,0,0,20
40703116202,18,5,0,0,0,0,0,24
40703116203,25,0,0,0,0,0,0,28
40703116205,59,3,4,0,0,0,0,68
40703116206,21,5,0,0,0,0,0,29
40703116207,19,7,0,0,0,0,4,24
40703116208,30,0,0,0,0,0,0,31
40703116209,38,4,3,0,0,0,0,42
40703116210,27,6,0,0,0,0,0,40
40703116211,38,9,0,0,0,0,0,44
40703116212,32,0,0,0,0,0,0,35
40703116213,10,5,0,0,0,0,0,17
40703116214,25,0,0,0,0,0,0,27
40703116215,38,6,0,0,0,0,0,46
40703116216,42,0,5,0,0,0,0,41
40703116301,6,0,0,0,0,0,0,7
40703116302,10,0,0,0,0,0,0,15
40703116303,43,9,3,0,0,0,0,45
40703116304,11,0,0,0,0,0,0,10
40703116305,15,0,0,0,0,0,0,22
40703116306,29,0,0,0,0,0,0,35
40703116307,7,0,0,0,0,0,0,7
40703116308,31,0,0,0,0,0,0,30
40703116309,0,0,3,0,0,0,0,8
40703116403,44,5,0,0,0,0,0,50
40703116405,19,9,0,0,0,0,0,24
40703116406,12,5,4,0,0,0,0,13
40703116407,54,3,0,0,0,0,0,60
40703116408,35,3,3,0,0,0,0,40
40703116409,23,0,0,0,0,0,0,23
40703116410,19,0,4,0,0,0,0,22
40703116411,10,0,0,0,0,0,0,14
40703116414,7,3,0,0,0,0,0,4
40703116416,27,0,0,0,0,0,0,33
40703116417,68,5,4,0,0,0,4,81
40703116418,6,0,0,0,0,0,0,6
40703116419,9,0,0,0,0,0,0,13
40703116420,27,3,0,0,0,0,0,34
40703116421,0,0,0,0,0,0,0,0
40703116422,13,0,0,0,0,0,0,18
40703116423,5,0,0,0,0,0,0,5
40703116424,3,0,0,0,0,0,0,3
40703116425,0,0,0,0,0,0,0,3
40703116426,8,0,0,0,0,0,0,8
40703116427,4,0,0,0,0,0,0,4
40703116428,28,0,0,0,0,0,0,29
40703116502,17,3,7,0,0,0,0,27
40703116503,24,0,0,0,0,0,0,29
40703116505,73,10,4,3,0,0,0,88
40703116506,41,8,3,0,0,0,0,46
40703116507,39,5,5,0,0,0,0,44
40703116508,10,4,3,0,0,0,0,19
40703116509,36,9,5,0,0,0,0,47
40703116510,52,3,0,0,0,0,0,56
40703116511,21,5,3,0,0,0,0,21
40703116512,29,0,5,0,0,0,0,35
40703116513,37,7,8,4,0,0,0,53
40703116514,25,9,0,0,0,0,6,35
40703116515,19,3,5,0,0,0,0,29
40703116516,41,8,4,0,3,0,0,53
40703116517,39,6,5,0,0,0,0,48
40703116518,25,4,0,0,0,0,0,33
40703116519,37,3,7,0,0,0,0,45
40703116520,46,0,0,0,0,0,0,47
40703116521,31,0,4,0,0,0,0,35
40703116522,27,3,0,0,0,0,0,36
40703116523,38,5,0,0,0,0,0,47
40703116524,24,4,4,0,0,0,0,36
40703116525,0,0,0,0,0,0,0,0
40703116527,45,0,0,0,0,0,0,46
40703116528,15,0,0,0,0,0,0,19
40703116529,38,4,3,0,0,0,0,48
40703116530,45,4,3,0,0,0,4,56
40703116531,56,0,3,3,0,0,0,68
40703116532,18,3,0,0,0,0,0,24
40703116533,19,5,3,0,0,0,0,28
40703116534,13,7,0,0,0,0,0,14
40703116535,17,3,3,0,0,0,0,22
40703116536,34,0,3,0,0,0,0,35
40703116537,0,0,0,0,0,0,0,0
40703116538,59,5,0,0,0,0,0,74
40703116539,69,8,0,0,0,0,0,80
40703116540,11,0,0,0,0,0,0,11
40703116541,14,0,0,0,0,0,0,13
40703116542,4,0,0,0,0,0,0,3
40703116543,56,7,11,0,0,0,0,68
40703116544,14,3,0,0,0,0,0,21
40703116545,26,0,0,0,0,0,0,28
40703116546,3,0,0,0,0,0,0,4
40703116547,17,3,0,0,0,0,0,23
40703116601,6,0,0,0,0,0,0,5
40703116602,51,3,0,0,0,0,0,65
40703116603,0,0,0,0,0,0,0,4
40703116604,24,0,3,0,0,0,0,30
40703116605,58,5,4,0,0,0,0,68
40703116606,80,5,8,0,0,0,0,96
40703116607,36,4,0,0,0,0,0,43
40703116608,64,3,0,0,0,0,0,75
40703116609,18,3,5,0,0,0,0,21
40703116610,5,0,0,0,0,0,0,5
40703116701,18,6,0,0,0,0,0,26
40703116702,36,3,0,0,0,0,0,38
40703116703,22,3,0,0,0,0,0,32
40703116704,21,0,0,0,0,0,0,25
40703116705,12,0,0,0,0,0,0,12
40703116706,21,0,0,0,0,0,0,24
40703116707,28,0,0,0,0,0,0,32
40703116708,23,7,4,0,0,0,0,26
40703116709,44,7,8,0,0,0,0,56
40703116710,30,3,3,0,0,0,0,39
40703116711,0,0,0,0,0,0,0,0
40703116712,29,0,0,0,0,0,0,34
40703116713,29,0,0,0,0,0,0,30
40703116801,33,0,4,0,0,0,0,39
40703116802,50,0,0,3,0,0,0,52
40703116803,31,3,4,0,0,0,0,39
40703116804,11,4,0,0,0,0,0,18
40703116805,11,3,0,0,0,0,0,21
40703116806,64,3,6,0,0,0,0,70
40703116807,0,0,0,0,0,0,0,0
40703116808,23,8,0,0,0,0,0,31
40703116809,31,3,0,0,0,0,0,45
40703116810,67,8,3,0,0,0,0,82
40703116811,75,6,5,0,0,0,0,88
40703116812,44,4,3,0,0,0,0,54
40703116813,38,0,4,0,0,0,0,45
40703116901,11,4,0,0,0,0,0,18
40703116902,15,6,3,0,0,0,0,25
40703116903,20,3,3,0,0,0,0,26
40703116904,12,4,0,0,0,0,0,17
40703116905,10,3,3,0,0,0,0,15
40703116906,16,0,0,0,0,0,0,14
40703116907,14,0,0,0,0,0,0,19
40703116908,16,5,0,0,0,0,0,20
40703116909,17,0,0,0,0,0,0,17
40703116910,63,0,0,0,0,0,0,69
40703116913,33,0,0,0,0,0,0,35
40703116914,26,3,0,0,0,0,0,30
40703116915,21,3,0,0,0,0,0,27
40703116916,15,3,0,0,0,0,0,16
40703116917,34,8,0,0,0,0,0,45
40703116918,31,0,0,0,0,0,0,37
40703116919,5,4,0,0,0,0,0,8
40703116920,14,0,0,0,0,0,0,19
40703117002,14,0,3,0,0,0,0,21
40703117003,31,4,4,0,0,0,0,40
40703117004,40,5,0,0,0,0,0,41
40703117007,42,0,3,0,0,0,0,41
40703117008,45,3,0,0,0,0,0,48
40703117009,36,0,0,0,0,0,0,34
40703117010,29,0,0,5,0,0,0,35
40703117011,42,6,3,0,0,0,0,48
40703117012,29,5,0,0,0,0,0,38
40703117013,16,0,0,0,0,0,0,18
40703117014,30,5,0,3,0,0,0,40
40703117015,25,0,3,0,0,0,0,22
40703117016,16,0,0,0,0,0,3,24
40703117017,14,5,0,0,0,0,0,19
40703117018,11,0,0,0,0,0,0,8
40703117019,7,7,0,0,0,0,0,13
40703117020,6,0,0,0,0,0,0,0
40703117021,8,0,0,0,0,0,0,6
40703117022,4,0,0,0,0,0,0,4
40703117023,22,0,0,0,0,0,0,19
40703117024,32,0,0,0,0,0,0,36
49797979991,0,0,0,0,0,0,0,0
49797979992,0,0,0,0,0,0,0,0
49797979993,0,0,0,0,0,0,0,0
49999949999,0,0,0,0,0,0,0,0
50101100101,25,9,0,0,0,0,0,30
50101100102,188,27,0,0,0,0,0,221
50101100103,17,5,0,0,0,0,0,19
50101100104,28,7,0,0,0,0,0,35
50101100105,13,4,0,0,0,0,0,17
50101100106,0,0,0,0,0,0,0,0
50101100107,22,13,0,0,0,0,0,37
50101100108,0,0,0,0,0,0,0,0
50101100109,34,6,0,0,0,0,0,51
50101100110,13,5,0,0,0,0,0,21
50101100111,54,8,0,0,0,0,0,72
50101100112,34,4,0,0,0,0,0,40
50101100113,16,4,0,0,0,0,0,20
50101100114,57,12,3,0,0,0,0,73
50101100115,26,10,4,0,0,0,0,37
50101100116,0,0,0,0,0,0,0,0
50101100301,7,0,0,0,0,0,0,8
50101100302,40,6,0,0,0,0,0,54
50101100303,20,4,0,0,0,0,0,26
50101100304,29,0,0,0,0,0,0,31
50101100305,30,5,0,0,0,0,0,35
50101100306,48,11,3,0,0,0,0,64
50101100307,30,9,0,0,0,0,0,39
50101100308,38,3,0,0,0,0,0,48
50101100310,38,9,3,0,0,0,0,52
50101100311,34,12,0,0,0,0,0,46
50101100312,27,7,0,0,0,0,0,29
50101100313,21,3,0,0,0,0,0,23
50101100314,25,10,0,0,0,0,0,34
50101100315,49,4,0,0,0,0,0,51
50101100316,35,5,0,0,0,0,0,37
50101100317,56,9,0,0,0,0,0,68
50101100319,26,5,0,0,0,0,0,24
50101100320,63,11,7,0,0,0,0,81
50101100321,62,15,6,0,0,0,0,85
50101100322,14,0,0,0,0,0,0,16
50101100323,27,5,0,0,0,0,0,36
50101100324,51,12,0,0,0,0,0,59
50101100325,68,22,0,0,0,0,0,93
50101100326,47,10,0,0,0,0,0,53
50101100328,90,19,0,0,0,0,0,107
50101100329,53,10,0,0,0,0,0,60
50101100330,12,0,0,0,0,0,0,15
50101100331,67,7,4,3,0,0,0,84
50101100332,20,0,0,0,0,0,0,17
50101100401,52,9,0,0,0,0,0,64
50101100405,56,9,0,0,0,0,0,69
50101100406,39,5,0,0,0,0,0,48
50101100407,18,3,0,0,0,0,0,22
50101100408,10,0,0,0,0,0,0,16
50101100410,101,25,5,0,0,0,0,131
50101100411,12,4,0,0,0,0,0,18
50101100412,23,8,0,0,0,0,0,39
50101100413,64,14,0,0,0,0,0,76
50101100414,59,8,3,0,0,0,0,68
50101100416,60,10,3,0,0,0,0,76
50101100417,49,6,3,0,0,0,0,66
50101100418,8,3,0,0,0,0,0,12
50101100419,24,5,0,0,0,0,0,30
50101100420,49,11,0,0,0,0,0,57
50101100421,31,10,3,0,0,0,0,52
50101100422,78,20,3,0,0,0,0,105
50101100423,0,0,0,0,0,0,0,0
50101100424,41,0,4,0,0,0,0,52
50101100425,26,8,5,0,0,0,0,32
50101100426,31,3,0,0,0,0,0,36
50101100427,51,5,4,0,0,0,0,58
50101100428,0,0,0,0,0,0,0,0
50101100429,36,0,0,0,0,0,0,37
50101129301,26,16,0,0,0,0,0,45
50101129302,9,0,0,0,0,0,0,8
50101129303,10,4,0,0,0,0,0,13
50101129304,24,4,0,0,0,0,0,35
50101129305,9,6,0,0,0,0,0,19
50101129306,32,9,3,0,0,0,0,47
50101129307,3,0,0,0,0,0,0,3
50101129308,0,4,0,0,0,0,0,3
50101129309,3,0,0,0,0,0,0,4
50101129310,53,14,3,0,0,0,0,69
50101129311,0,0,0,0,0,0,0,0
50101129312,11,10,0,0,0,0,0,19
50101129313,15,0,0,0,0,0,0,21
50101129314,40,10,5,0,0,0,0,49
50101129315,48,12,0,0,0,0,0,63
50101129316,25,6,0,0,0,0,0,30
50101129317,13,4,0,0,0,0,0,25
50101129318,34,7,3,0,0,0,0,46
50101129319,30,3,0,0,0,0,0,36
50101129320,55,8,0,0,0,0,0,67
50101129321,15,5,0,0,0,0,0,18
50101129322,20,7,0,0,0,0,0,33
50101129323,12,5,0,0,0,0,0,16
50101129324,39,12,6,0,0,0,0,51
50101129325,36,9,0,0,0,0,0,47
50101129326,24,5,8,0,0,0,0,31
50101129327,19,7,0,0,0,0,0,36
50101129328,30,4,6,0,0,0,0,37
50101129329,23,9,0,0,0,0,0,35
50101129401,15,3,0,0,0,0,0,15
50101129402,38,10,4,0,0,0,0,53
50101129403,0,0,0,0,0,0,0,0
50101129404,41,0,0,0,0,0,3,44
50101129405,45,14,9,0,0,0,0,65
50101129406,33,12,0,0,0,0,0,44
50101129407,18,6,0,0,0,0,0,18
50101129408,21,4,4,0,0,0,0,30
50101129409,25,8,3,0,0,0,0,31
50101129410,14,7,0,0,0,0,0,25
50101129411,32,7,0,0,0,0,0,44
50101129412,23,11,0,0,0,0,0,36
50101129413,34,9,4,0,0,0,0,54
50101129414,12,3,0,0,0,0,0,14
50101129415,33,9,0,0,0,0,0,46
50101129416,29,3,0,0,0,0,0,34
50101129417,24,4,0,0,0,0,0,33
50101129418,24,7,0,0,0,0,0,28
50101129419,83,25,8,0,0,0,0,118
50101129420,20,7,0,0,0,0,0,25
50101129421,9,8,0,0,0,0,0,23
50101129422,35,3,6,0,0,0,0,47
50101129423,18,4,6,0,0,0,0,24
50101129424,10,0,0,0,0,0,0,10
50101129425,27,4,0,0,0,0,0,31
50101129426,43,8,7,0,0,0,0,60
50101129427,17,0,0,4,0,0,0,24
50101129428,28,8,3,0,0,0,0,32
50101129429,65,13,0,0,0,0,0,74
50101129430,28,9,3,0,0,0,0,41
50101129431,28,3,0,0,0,0,0,35
50101129432,17,3,0,0,0,0,0,22
50101129433,40,0,3,0,0,0,0,46
50101129434,17,5,0,0,0,0,0,23
50101129435,40,18,5,0,0,0,0,65
50101129436,6,0,0,0,0,0,0,15
50101129437,37,7,0,0,0,0,0,46
50101129438,5,0,0,0,0,0,0,8
50101129439,11,4,0,0,0,0,0,16
50101129440,57,11,11,0,0,0,0,75
50101129441,49,3,0,0,0,0,0,55
50101129442,46,17,3,0,0,0,0,66
50101129443,23,7,5,0,0,0,0,37
50101129444,68,8,4,0,0,0,0,82
50101129445,46,22,0,0,0,0,0,68
50101129446,26,7,0,0,0,0,0,35
50101129447,31,9,3,0,0,0,0,50
50101129448,41,12,6,0,0,0,0,65
50101129449,22,3,0,0,0,0,0,28
50101129450,19,5,0,0,0,0,0,17
50101129451,35,4,6,0,0,0,0,37
50101129452,0,0,0,0,0,0,0,0
50102100502,129,44,19,0,0,0,0,194
50102100504,18,6,0,0,0,0,0,22
50102100505,0,0,0,0,0,0,0,0
50102100506,3,0,0,0,0,0,0,3
50102100507,0,0,0,0,0,0,0,0
50102100508,23,7,0,0,0,0,0,31
50102100509,85,14,0,0,0,0,0,101
50102100510,169,24,16,0,0,0,0,207
50102100511,28,6,0,0,0,0,0,39
50102100512,9,0,0,0,0,0,0,16
50102100513,29,6,0,0,0,0,0,36
50102100514,62,19,9,4,0,0,0,95
50102100515,0,0,0,0,0,0,0,0
50102100516,26,0,0,0,0,0,0,30
50102100517,15,0,0,0,0,0,0,19
50102100518,63,13,4,0,0,0,0,81
50102100519,52,12,0,0,0,0,0,59
50102100520,24,5,0,0,0,0,0,35
50102100521,27,10,0,0,0,0,0,31
50102100522,26,5,0,0,0,0,0,31
50102100524,27,8,0,0,0,0,0,36
50102100525,21,4,4,0,0,0,0,25
50102100526,27,7,5,0,3,0,0,35
50102100527,28,10,0,0,0,0,0,38
50102100528,6,5,3,0,0,0,0,18
50102100529,20,4,0,4,0,0,0,31
50102100530,91,15,7,0,0,0,0,113
50102100531,45,11,0,0,0,0,0,62
50102100532,34,8,0,0,0,0,0,44
50102100533,167,37,10,0,0,0,5,217
50102100534,70,14,3,0,0,0,0,91
50102100536,34,14,7,0,0,0,0,55
50102100537,34,6,0,0,0,0,0,37
50102100538,44,8,0,0,0,0,0,58
50102100539,36,3,0,0,0,0,0,40
50102100540,41,10,3,0,0,0,0,59
50102100541,23,10,0,0,0,0,0,38
50102100542,21,7,0,0,0,0,0,27
