SAL_CODE_2021,P_Y8b_15_19_yrs,P_Y8b_20_24_yrs,P_Y8b_25_34_yrs,P_Y8b_35_44_yrs,P_Y8b_45_54_yrs,P_Y8b_55_64_yrs,P_Y8b_65_74_yrs,P_Y8b_75_84_yrs,P_Y8b_85ov,P_Y8b_Tot,P_DNGTS_15_19,P_DNGTS_20_24,P_DNGTS_25_34,P_DNGTS_35_44,P_DNGTS_45_54,P_DNGTS_55_64,P_DNGTS_65_74,P_DNGTS_75_84,P_DNGTS_85_ov,P_DNGTS_Tot,P_Hghst_yr_schl_ns_15_19_yrs,P_Hghst_yr_schl_ns_20_24_yrs,P_Hghst_yr_schl_ns_25_34_yrs,P_Hghst_yr_schl_ns_35_44_yrs,P_Hghst_yr_schl_ns_45_54_yrs,P_Hghst_yr_schl_ns_55_64_yrs,P_Hghst_yr_schl_ns_65_74_yrs,P_Hghst_yr_schl_ns_75_84_yrs,P_Hghst_yr_schl_ns_85_yrs_ovr,P_Hghst_yr_schl_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
SAL41502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,0,0,6,0,3,7,0,4,24,10,8,0,48
SAL41503,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,12,6,17,15,39,27,35,43,13,0,187
SAL41504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,11,15,15,0,0,0,63
SAL41505,0,0,3,8,5,11,48,65,94,231,0,0,0,0,3,0,0,4,0,11,3,11,16,17,18,34,47,43,37,230,69,145,304,375,435,704,906,590,342,3870
SAL41506,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,0,9,0,11,5,3,11,12,24,10,5,75
SAL41507,0,0,6,8,17,36,30,42,14,152,0,0,0,6,9,21,10,14,7,72,14,9,29,31,35,16,26,19,7,187,61,138,502,375,327,308,221,102,37,2069
SAL41508,0,0,0,0,5,0,3,7,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,13,23,68,106,132,126,126,134,88,11,807
SAL41509,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,4,8,17,16,11,4,4,0,69
SAL41510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,4,3,0,5,0,8,8,0,0,0,30
SAL41511,0,0,5,5,3,12,35,58,64,181,0,0,0,0,4,0,0,0,0,14,10,5,26,21,10,25,28,34,11,182,51,118,284,247,283,338,454,259,135,2170
SAL41512,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,16,11,7,22,38,58,71,61,33,4,290
SAL41513,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,0,11,26,28,16,3,88
SAL41514,0,0,0,0,0,0,5,19,29,54,0,0,0,0,0,0,3,3,0,6,3,4,16,20,17,10,19,21,23,137,45,174,316,308,366,301,364,285,200,2349
SAL41515,0,0,3,4,6,6,21,31,22,96,0,0,3,0,6,11,7,3,0,40,3,6,12,7,17,6,21,30,47,146,66,219,288,484,531,357,311,295,159,2708
SAL41516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,13,4,10,12,10,4,3,54
SAL41517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5
SAL41518,0,0,4,5,7,25,63,92,46,247,0,0,0,0,0,0,3,0,0,7,17,5,15,37,33,60,57,52,8,285,63,126,242,323,404,677,755,425,122,3149
SAL41519,0,0,0,0,4,0,5,3,7,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,5,0,0,29,17,15,48,30,61,77,46,22,9,325
SAL41520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,5,17,10,4,0,0,41
SAL41521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
SAL41522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,4,3,0,28
SAL41523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,6,0,5,0,0,0,11
SAL41524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,7,0,3,0,0,18
SAL41525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,8,0,0,0,17
SAL41526,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,3,9,4,15,25,7,0,0,74
SAL41527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,14
SAL41528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,8,22,24,22,28,26,0,5,146
SAL41529,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,13,4,9,18,26,29,54,31,9,0,173
SAL41530,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,6,12,13,7,15,0,0,53
SAL41531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,5,0,14,3,3,16,24,3,3,73
SAL41532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,11
SAL41533,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,10,0,0,0,7,10,19,17,5,0,52
SAL41534,0,0,0,0,0,3,0,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,18,13,25,23,23,9,0,114
SAL41535,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,8,13,11,0,0,45
SAL41536,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,5,4,12,19,26,28,38,19,18,4,163
SAL41537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,7,5,0,0,18
SAL41538,0,0,0,0,0,0,3,5,0,16,0,0,0,0,0,0,0,0,0,0,4,0,4,4,6,0,6,0,0,21,9,18,38,34,39,64,53,30,11,286
SAL41539,0,0,0,3,11,5,24,55,26,130,0,0,3,0,0,4,12,5,3,25,10,12,20,9,22,16,22,23,18,151,108,295,758,825,704,686,689,378,184,4621
SAL41540,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,10,9,5,13,11,14,12,4,0,3,66
SAL41541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,5,6,5,3,3,0,0,30
SAL41542,0,0,0,0,0,3,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,4,6,8,11,10,3,0,0,33,22,146,105,117,106,114,49,16,4,681
SAL41543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL41544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,8,4,4,0,0,26
SAL41545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,15,42,19,8,6,0,109
SAL41546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,9,5,11,15,7,12,0,0,63
SAL41547,0,0,0,3,4,18,33,25,22,113,0,0,0,0,9,9,9,3,0,33,5,4,10,12,13,23,23,34,5,125,14,55,76,90,120,165,241,146,50,962
SAL41548,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,8,4,5,35,46,43,50,44,19,3,249
SAL41549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL41550,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,10,14,31,32,19,3,0,120
SAL41551,0,0,0,0,4,0,6,12,10,29,0,0,0,0,0,0,4,0,0,5,0,0,0,0,4,0,3,6,0,25,43,109,114,234,270,272,204,149,65,1460
SAL41552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,0,10,4,0,4,7,9,14,11,7,0,55
SAL41553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,3,5,9,5,0,0,30
SAL41554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,15,8,9,10,3,0,47
SAL41555,0,0,0,0,0,0,0,14,10,27,0,0,0,4,0,0,3,3,0,8,0,0,9,10,5,5,6,12,5,59,34,149,354,282,215,224,158,101,87,1603
SAL41556,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,6,10,9,4,0,41
SAL41557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL41558,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,8,7,4,32,43,9,0,105
SAL41559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,15,15,8,8,4,0,40
SAL41560,0,0,0,0,6,8,19,24,8,61,0,0,0,0,0,0,8,6,8,22,3,0,0,4,3,6,5,9,0,28,18,71,118,105,121,122,102,57,20,729
SAL41561,0,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,7,0,17,6,8,11,7,23,58,34,20,6,168
SAL41562,0,0,0,0,0,0,5,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,7,7,0,24,19,37,57,56,37,3,237
SAL41563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,3,3,13,4,4,0,38
SAL41564,0,0,0,0,9,6,7,38,24,85,0,0,0,0,0,0,0,6,0,10,3,3,19,23,22,31,22,9,8,139,89,303,552,638,726,700,556,431,188,4187
SAL41565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,6,10
SAL41566,3,0,0,5,4,17,48,83,28,187,0,0,3,9,15,8,6,14,14,60,3,4,19,20,22,22,11,13,3,122,86,249,621,611,612,540,345,201,88,3354
SAL41567,0,0,3,4,0,3,13,25,22,78,0,0,0,0,0,3,3,10,4,17,3,4,5,9,11,3,5,8,0,48,24,115,301,249,215,180,103,69,38,1285
SAL41568,0,0,4,0,4,9,68,132,97,318,0,0,3,4,0,0,8,13,15,38,10,10,16,16,20,28,29,43,32,200,113,307,662,646,729,947,1195,833,409,5842
SAL41569,0,0,0,0,0,0,16,28,21,77,0,0,0,0,0,0,0,4,0,7,0,0,9,6,5,19,15,8,4,71,50,145,299,408,382,456,561,244,81,2625
SAL41570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,4,0,6,0,3,3,0,0,0,21
SAL41571,0,0,0,0,8,5,16,10,13,43,0,0,0,0,3,3,0,5,3,11,0,0,12,8,4,3,3,4,0,34,26,51,228,139,158,132,67,44,24,873
SAL41572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,10
SAL41573,0,0,0,0,0,4,5,13,29,54,0,0,0,0,0,0,0,12,21,41,0,0,4,9,4,5,4,13,28,60,35,168,250,308,349,300,271,159,183,2043
SAL41574,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,12,7,10,9,3,32,17,18,6,3,93
SAL41575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,14
SAL41576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,7,0,0,0,14
SAL41577,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,8,10,17,20,16,4,9,91
SAL41578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9
SAL41579,0,0,0,0,0,3,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,21,6,0,14,17,28,41,46,11,4,166
SAL41580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SAL41581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,9,5,0,0,0,34
SAL41582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4
SAL41583,0,0,0,0,0,0,0,3,3,12,0,0,0,0,0,0,0,0,0,0,7,0,4,5,0,0,0,3,0,15,5,24,22,34,45,54,44,16,4,259
SAL41584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,9,8,0,0,30
SAL41585,0,0,0,5,5,10,20,39,27,101,0,0,0,0,0,0,0,6,4,10,7,14,15,18,34,29,24,43,43,220,62,172,376,412,568,571,387,235,116,2899
SAL41586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL41587,0,0,0,0,0,3,3,11,5,23,0,0,0,0,0,0,0,0,0,0,0,0,19,11,13,6,5,8,3,64,38,128,325,278,266,171,114,92,19,1438
SAL41588,0,3,11,11,12,28,69,101,31,272,0,0,4,7,14,0,3,3,0,29,19,26,59,54,66,66,41,49,26,415,146,402,825,707,870,855,569,411,115,4893
SAL41589,0,0,0,4,0,8,15,36,13,75,0,0,3,0,0,0,0,0,0,7,8,6,14,16,10,15,12,13,8,101,56,109,340,285,349,384,286,188,64,2051
SAL41590,6,8,12,15,12,45,95,89,25,312,0,3,6,7,3,3,5,6,4,39,33,44,85,68,107,89,85,69,23,598,182,387,834,648,826,906,709,476,131,5107
SAL41591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,8,4,8,6,3,0,37
SAL41592,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,8,8,8,3,0,35
SAL41593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SAL41594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,13,3,6,6,21,20,20,22,13,0,116
SAL41595,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,0,3,0,0,10,3,0,13,16,18,14,12,0,3,75
SAL41596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,13,6,0,0,0,0,0,35
SAL41597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,8,12,5,0,6,4,45
SAL41598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,3,0,11,0,4,15,24,21,23,8,3,0,108
SAL41599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,5,9,12,0,3,0,45
SAL41600,0,0,6,5,6,8,17,40,32,106,0,0,0,0,0,0,0,0,0,4,5,11,21,14,14,25,10,17,15,128,75,178,412,395,408,482,406,246,110,2703
SAL41601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,12
SAL41602,0,0,3,0,0,4,28,12,24,78,0,0,0,0,0,0,0,0,0,0,12,0,12,11,18,16,20,5,5,101,81,153,307,357,452,440,316,120,62,2281
SAL41603,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,12
SAL41604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,11
SAL41605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11
SAL41606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,3,3,11,0,4,0,39
SAL41607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,19,0,11,6,11,18,9,8,0,0,66
SAL41608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,8,12,0,0,0,25
SAL41609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
SAL41610,0,0,0,0,0,0,11,12,12,37,0,0,0,0,0,0,0,4,0,4,0,3,4,17,16,11,26,4,0,82,56,105,165,292,377,365,348,175,46,1929
SAL41611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,5,0,0,0,10,7,5,16,19,23,24,11,3,0,115
SAL41612,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,7,4,0,0,32,13,21,41,42,80,88,55,26,0,373
SAL41613,0,0,0,0,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,12,17,15,21,38,58,51,67,23,0,295
SAL41614,0,0,0,0,0,3,14,10,4,28,0,0,0,0,0,0,0,6,0,3,9,0,0,10,13,25,7,17,0,77,24,19,54,64,62,143,102,54,10,530
SAL41615,0,0,0,0,0,3,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,10,21,27,17,3,0,106
SAL41616,0,6,7,5,16,15,39,60,24,164,0,0,4,0,9,10,3,4,4,37,9,24,43,31,27,17,22,26,4,205,101,401,1024,991,723,567,470,285,85,4637
SAL41617,0,0,0,3,3,3,12,13,3,39,0,0,0,0,7,3,4,0,6,15,3,4,0,4,0,8,3,0,0,22,13,26,68,46,81,70,51,23,9,391
SAL41618,0,0,0,0,0,0,3,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,0,14,9,16,33,26,49,66,70,11,9,276
SAL41619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5
SAL41620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,0,5,0,0,0,28
SAL41621,0,0,0,0,0,0,8,4,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,6,0,22,3,9,18,20,41,93,91,35,10,317
SAL41622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL41623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,5,4,6,8,3,0,0,26
SAL41624,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,6,0,17,0,5,9,9,33,47,46,25,0,180
SAL41625,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,22,0,0,12,11,13,12,18,6,0,78
SAL41626,0,0,0,0,0,0,3,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,5,14,16,12,23,20,5,0,105
SAL41627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,4,0,12,10,7,17,18,49,44,58,18,4,231
SAL41628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL41629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,5,0,0,3,0,13,17,6,3,0,54
SAL41630,0,0,0,0,0,0,5,3,0,10,0,0,0,0,0,0,0,0,0,0,4,6,7,0,3,6,4,0,0,19,12,9,23,20,27,27,22,10,0,157
SAL41631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
SAL41632,0,0,0,0,0,0,10,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,3,12,17,26,0,0,63
SAL41633,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4,5,9,13,7,6,0,39
SAL41634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL41635,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,0,0,0,10,7,6,4,3,10,7,5,4,0,36
SAL41636,0,0,0,3,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,0,20,6,10,30,30,36,37,36,13,3,202
SAL41637,3,3,8,8,13,21,49,92,54,248,0,0,0,0,0,4,4,0,0,16,4,12,25,34,31,42,44,43,21,239,296,700,1260,1365,1542,1529,1152,756,287,8883
SAL41638,0,0,0,0,0,0,5,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,9,0,0,0,23,13,96,142,149,137,98,78,30,3,745
SAL41639,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,7,15,15,16,0,4,78
SAL41640,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,13,0,5,22,0,13,0,3,3,0,59
SAL41641,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,5,7,0,0,0,0,10,6,8,18,16,34,30,31,16,0,153
SAL41642,0,0,3,0,0,0,14,22,27,69,0,0,0,4,0,3,0,0,0,7,19,35,27,9,13,12,21,31,26,204,77,183,284,286,346,388,321,229,88,2200
SAL41643,0,0,0,4,4,11,23,38,48,131,0,0,0,0,4,0,0,6,11,21,0,0,7,3,0,4,6,18,8,66,42,154,342,255,260,289,231,135,110,1820
SAL41644,3,4,12,14,22,28,39,26,18,161,0,0,8,12,17,24,20,10,3,96,10,9,32,21,12,20,16,16,0,139,55,214,444,312,263,272,194,104,50,1910
SAL41645,0,0,5,14,21,27,22,31,15,135,0,0,3,7,15,19,14,7,5,74,0,14,23,7,19,8,15,11,0,106,56,237,500,325,354,339,221,105,45,2175
SAL41646,0,0,0,3,3,10,14,33,20,84,0,0,0,3,0,6,0,7,0,16,0,3,13,8,3,7,3,4,0,54,46,142,302,233,265,224,148,72,34,1453
SAL41647,0,0,0,0,5,16,30,37,22,119,0,0,4,9,11,0,4,5,0,33,3,9,32,21,11,17,7,13,9,130,65,233,578,483,448,452,289,144,69,2762
SAL41648,0,0,4,9,8,9,34,35,20,116,0,0,0,4,3,6,0,6,3,21,3,22,26,12,18,23,9,11,7,129,66,255,722,625,476,423,286,133,69,3066
SAL41649,0,0,0,0,0,3,9,9,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,7,8,10,40,31,26,3,136
SAL41650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,14
SAL41651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,4,8,0,0,0,21
SAL41652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,3,0,3,4,25
SAL41653,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,4,3,14,6,4,0,55
SAL41654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,10,4,0,4,6,0,10,7,0,0,30
SAL41655,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,16,4,6,19,21,26,30,5,3,0,119
